,,□,その他製造業［履物］（団体職員）,受注量や販売量の動き,・業界の景気は低空飛行が続いている。,
,,□,建設業（経営者）,受注量や販売量の動き,・年度末に向けた、駆け込みでの土地売買の問合せはあるが、実際の受注には至らないケースもある。協力企業との取引価格が上昇しているため、今後はいかに価格転嫁を行った上で受注するかが課題である。,
,,□,建設業（経営者）,受注価格や販売価格の動き,・エレベーターの納期遅延や電線不足が続き、工期内の完成が厳しい作業所もある。また、一部の建設資材価格の高騰や、技能労務者不足で苦慮している。,
,,□,建設業（経営者）,受注量や販売量の動き,・住宅の見学会への来場者や問合せの動きは、横ばいである。,
,,□,輸送業（営業担当）,取引先の様子,・キャンペーンが始まったが、学習机が売れず、配達件数が増えていない。,
,,□,金融業（副支店長）,取引先の様子,・取引先の決算書では、大幅な増収などの例は余りみられない。,
,,□,広告代理店（営業担当）,受注量や販売量の動き,・年末頃から、交通広告の受注の増加が続いている。,
,,□,経営コンサルタント,取引先の様子,・取引先の商店街では、コロナ禍収束後の観光客の戻りに差がある。戻りが鈍い商店街は、観光地に近い一方、商店街自身が集客力をもっていない。このまま商店街の衰退が進むことを、店主たちは心配している。,
,,□,その他非製造業［機械器具卸］（経営者）,受注量や販売量の動き,・全製品といってよいほど、値上げの動きが広がっているが、取引先への値上げ要請が全て認められるわけではなく、利益は減少している。,
,,▲,食料品製造業（従業員）,受注量や販売量の動き,・値上げの進んでいる市販製品の販売量は、少しずつであるが減っている。,
,,▲,化学工業（管理担当）,受注量や販売量の動き,・自動車用の電装部品向けや、ガス器具向けの出荷量が、取引先の在庫が過剰という理由で減少している。,
,,▲,金融業［投資運用業］（代表）,それ以外,・物価の上昇が続き、光熱費やガソリン代も高騰するという状況では、景気が上向くはずはない。景気回復の兆しがみられるとの報道もあるが、インバウンドによって一部の企業が潤っているだけであり、全く現実を捉えていない。,
,,▲,その他サービス業［店舗開発］（従業員）,受注量や販売量の動き,・駅ナカ店舗では、ターミナル駅は依然として外国人観光客による効果で好調に推移しているが、ターミナル駅の間の駅ではその恩恵はほとんどない。季節の端境期でもあり、低調な動きとなっている。,
,,▲,その他非製造業［衣服卸］（経営者）,受注量や販売量の動き,・暖かい日が続き、冬物の重衣料の売行きが芳しくなかった。セールを行っても販売点数が伸びず、在庫が増えている。消費財は量販店を中心に、全体的に低調な販売状況となっている。,
,,×,金属製品製造業（営業担当）,受注量や販売量の動き,・一部の自動車向け製品を除き、ほとんどの業界向けの出荷や売上が落ち込んでいる。,
,,×,その他非製造業［電気業］（営業担当）,受注価格や販売価格の動き,・物価の変動に大きく左右される状況では、経済活動が全く成り立たない。,
"雇用
関連

(近畿)",,◎,アウトソーシング企業（社員）,雇用形態の様子,・最低賃金の引上げで基本給が上がり、良くなっている。,
,,○,人材派遣会社（役員）,それ以外,・上場企業の好調な決算や、株価の上昇により、気持ちの上でも盛り上がっている。,
,,○,職業安定所（職員）,求人数の動き,・新規求人数は前年比で増加となっている。求人が増えた業種は、運輸・郵便業、卸売・小売業、宿泊・飲食サービス業、建設業、サービス業などである。有効求人倍率も前年比で23か月連続の上昇となっている。,
,,○,職業安定所（職員）,周辺企業の様子,・株価は上昇しているものの、雇用に関する効果はまだ出ていない。,
,,○,民間職業紹介機関（営業担当）,求職者数の動き,・新卒採用の本選考関連の広報がピークとなり、３月の解禁に向けて採用企業、学生共に動きが活発になっている。合同企業説明会などはインターンシップ等の動きも重なって前倒し傾向にあるが、こちらへの参加も増えている。売手市場で、学生数を企業の需要が上回っているものの、コロナ禍が収束して時間も経過したことで、対面でのイベントにも客足が戻ってきており、前年比で１割ほど参加者数が増えている。,
,,○,学校［大学］（就職担当）,求人数の動き,・採用活動に苦戦している企業がある一方、早期選考で新卒を囲い込もうとする企業もある。全体としては、企業収益の回復基調を受けて、求人も微増となっている。,
,,□,人材派遣会社（管理担当）,求職者数の動き,・旅行業界の活況が続き、求人数が伸びている。ただし、求人数の増加に対して、求職者数は伸び悩んでいる。,
,,□,人材派遣会社（営業担当）,求職者数の動き,・60代の応募者は若い方で、70代もめずらしくない。男女を問わず、派遣市場への応募が増えている。,
,,□,人材派遣会社（営業担当）,求職者数の動き,・求人数は多いものの、時給や在宅勤務関連での求職者の希望が、求人内容と合わないケースが多い。それに伴い、人手不足の企業に人材がなかなか行き渡らない。一方、既存の在籍社員の時給についても、改定の進んでいない企業が多い。,
,,□,新聞社［求人広告］（担当者）,それ以外,・新聞広告の出稿状況を３か月前と比べると、前年比の動きはほぼ横ばいである。,
,,□,新聞社［求人広告］（営業担当）,それ以外,・株価が史上最高値を更新するなど、景気は良くなっているように感じるが、バブル期のように日々の生活レベルで好調を感じることはなく、現実感のないものになっている。,
,,□,職業安定所（職員）,周辺企業の様子,・大手自動車メーカーの不正問題で、製造業の業況が悪化すると予想されたが、大きな変化はない。,
,,□,職業安定所（職員）,周辺企業の様子,・人手があれば、積極的に注文を取れる事業所が多いが、現状は求職者の応募がない。従業員に辞められることが１番困るため、企業は受注量を調整している。,
,,□,民間職業紹介機関（営業担当）,求人数の動き,・例年この時期は求人が増えるが、求職者が例年よりも少ないため、人選に苦労している。,
,,□,学校［大学］（就職担当）,それ以外,・インバウンドの利用が多いターミナル駅の混雑具合は、少し落ち着いてきたが、まだ多くの外国人がみられる。その一方、かつてインバウンドが列をなしていた百貨店の免税コーナーでは、客の姿が減っている。帰国者の様子をみても、多くの荷物を抱えている人は少ない。,
,,□,学校［大学］（就職担当）,求職者数の動き,・卒業時点での就職を希望しない学生が目立つようになっている。,
,,□,その他雇用の動向を把握できる者,求人数の動き,・有効求人数の季節調整値は底堅さを維持しているものの、前月比では９か月連続の減少となっている。一方、新規求人数の原数値を元に、産業別の推移をみると、製造業が前年比で５か月連続の減少となるなど、多くの産業で減少している。物価や労務費の上昇分の価格転嫁が限界にきているとの声や、中国などの海外需要の悪化による生産調整など、受注減少の声が多い。これらが影響しあって求人数の減少につながっており、景気の持ち直しは続いているものの、その動きには弱さがみられる。,
,,▲,＊,＊,＊,
,,×,＊,＊,＊,
,,,,,,
　９．中国（地域別調査機関：公益財団法人中国地域創造研究センター）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(中国)",,◎,コンビニ（エリア担当）,来客数の動き,・近所の片側交互通行の工事がほぼ終わりつつあるため、来客数が増加している。,
,,◎,競艇場（企画営業担当）,販売量の動き,・Ｇ１レースが開催され、十分な売上があった。,
,,○,商店街（代表者）,来客数の動き,・新型コロナウイルスの感染状況が落ち着き、人出が増え、来客数もやや増加している。,
,,○,一般小売店［洋裁附属品］（経営者）,販売量の動き,・最近は人出も多く、売上も少しずつ増加している。,
,,○,百貨店（広報担当）,来客数の動き,・年末年始から、明らかに人の流れが活発化している印象がある。,
,,○,百貨店（広報担当）,お客様の様子,・衣料品については引き続き苦戦傾向が続いているものの、客の消費意欲が低いわけではなく、イベントや外出などには積極的な印象がある。特に話題のコンテンツへの熱量は高く、問合せの増加や行列も見受けられる。また、インバウンドも伸びている。これまでの欧米客層以外にも、アジア圏の観光客が増えた印象がある。,
,,○,スーパー（店長）,お客様の様子,・来客数、単価、販売量、いずれも良い状況にあり、全体的に業績が上向いている。,
,,○,乗用車販売店（店長）,それ以外,・全体としては景気は上向きに感じるが、金を使う場所が自分たちの業界の方ではないと感じる。,
,,○,乗用車販売店（営業担当）,販売量の動き,・今月に入り来客数も増加し、それに応じて、売上の実績も着実に上向いてきている。３か月前と比較すると格段に景気は良くなっている。今後もこの状況が続くことを期待している。,
,,○,その他専門店［和菓子］（経営者）,来客数の動き,・確実に新型コロナウイルス感染症の影響が消滅しつつある。,
,,○,一般レストラン（経営者）,来客数の動き,・値上げをしなかったこともあり、ランチタイムの来客数が前年比115％まで回復している。また、１月から回復傾向にある予約宴会がディナータイムにおいて２月も順調に推移している。これまで不調だった金曜日の飲み会、平日の飲み会や食事会がディナーの早い時間帯に確実に入っている。ただし、夜９時以降の売上は３か月前から変化がない。,
,,○,一般レストラン（経営者）,来客数の動き,・客が多い日もあれば、少ない日もあり、その差が激しくなっている。,
,,○,一般レストラン（店長）,単価の動き,・前年と比べて客単価が上昇しており、単価の高いコースを頼まれることが増えている。,
,,○,観光型ホテル（営業担当）,来客数の動き,・春先に向け先行予約が入ってきている。,
,,○,都市型ホテル（総支配人）,来客数の動き,・新型コロナウイルス感染症発生前と比べて、宿泊は15％前後良いが、婚礼は伸びがなく20％以上下がっている。レストランは５％前後良く、一般宴会は回復の兆しがあるものの10％前後下がっている。,
,,○,旅行代理店（経営者）,お客様の様子,・１月に能登半島地震が発生したが、新型コロナウイルスの感染状況も落ち着き、同窓会グループ旅行の申込みが多数きており、やっと旅行ブームになってきている。しかし、まだ、海外旅行の申込みは少ない。,
,,○,旅行代理店（支店長）,販売量の動き,・団体や海外旅行需要は引き続き厳しい状況であるが、好調な国内個人旅行需要がけん引をしている。,
,,○,通信会社（工事担当）,お客様の様子,・新型コロナウイルスの感染状況が落ち着いたため、景気はやや良くなっている。,
,,○,住宅販売会社（営業担当）,販売量の動き,・年度末の影響もあってか、物件の販売数が伸びている。,
,,□,商店街（理事）,お客様の様子,・３か月前は年末を控え、客の購買意欲が高まっていたが、現在は季節の変わり目で客の購買意欲が高まっている。,
,,□,商店街（代表者）,来客数の動き,・来客数が前年より落ちている。また、購入金額も下がっている。,
,,□,商店街（代表者）,単価の動き,・客が良い商品をより安く購入することに徹底している。,
,,□,商店街（代表者）,お客様の様子,・小売店の力が弱まっている。,
,,□,一般小売店［茶］（経営者）,お客様の様子,・景気は低調のまま推移している。東京、京都と出張したが、インバウンドの観光客でにぎわう同業者を見て、大変羨ましく思った。,
,,□,一般小売店［印章］（経営者）,販売量の動き,・年度替わりも近づいているが、景気が上向いていると言えるほどの変化はない。,
,,□,百貨店（営業担当）,販売量の動き,・前半は最終セール商品などの動きも良かった。しかし、中旬以降は、気温が上がり、春物展開を広げていったが、商品を手に取り見ていく客は多かったものの、販売量は前年より減少した。セレモニー需要も単価が低く、単品買いの客も多い。,
,,□,百貨店（売場担当）,お客様の様子,・今月はうるう年かつ３連休が２度ある曜日周りで集客を期待していたものの、予想していた状況とは異なる状況である。今月の重要なポイントであるバレンタインはほぼ前年並みの結果であった。売上の大きい婦人服は気温が高めであったこともあり、冬物の最終処分が厳しい推移を示した。,
,,□,百貨店（外商担当）,お客様の様子,・株価が高値更新しているが、景気回復の兆しはなく、３か月前と比べても景気に大きな変化はみられない。,
,,□,百貨店（売場担当）,販売量の動き,・数十万円の美術品やブランドのバッグが売れたが、単価が下がり、販売も落ち着いているため、来月どうなるかは分からない。,
,,□,スーパー（店長）,来客数の動き,・給料日前の来客数の落ち込み具合が３か月前と比較して大きい。,
,,□,スーパー（店長）,販売量の動き,・新型コロナウイルス感染症の影響がなくなり、前年と比べると、上昇傾向ではあるが、買上点数に変化はなく、週末や催事以外の平日の落ち込みは大きい。値上げもピークは過ぎていると考えるが、生活必需品の値上げは日常の生活において厳しいものがある。景気という観点では、やはり、客に収入の上昇がみられず、生活防衛意識が高まっている状況は変わらない。,
,,□,スーパー（営業システム担当）,お客様の様子,・ディスカウントストアが出店してきたことによりそちらに客が流れている。客が周辺店舗よりも価格が低い日用品や生鮮品、特に精肉を買い求めている様子があり、節約志向が更に強まっていると感じる。,
,,□,スーパー（販売担当）,販売量の動き,・物価高による客の節約志向が要因と思うが、生活必需品以外の商品は売れていない。,
,,□,コンビニ（エリア担当）,販売量の動き,・物価の上昇により買上点数の伸びが以前より鈍化している。新型コロナウイルス感染症の感染症法上の分類が５類に移行して以降、来客数は回復傾向にあるが、単価の伸びはほぼ変化がない。,
,,□,コンビニ（副地域ブロック長）,単価の動き,・来客数は堅調に推移しているが、客単価と買上点数が伸び悩んでいる。前年で大きな値上がりが止まっていること、主力商材のたばこの販売量が低迷していることが要因と考える。,
,,□,コンビニ（支店長）,来客数の動き,・地方ではインバウンド効果も薄く、来客数の増加を感じることができない。,
,,□,衣料品専門店（経営者）,お客様の様子,・株価が過去最高を記録したが、その恩恵を感じている人は少ない。,
,,□,家電量販店（店長）,お客様の様子,・必需品や消耗品は売れるが、趣味やし好品は苦戦している。,
,,□,家電量販店（企画担当）,来客数の動き,・来客数や販売量が前年並みで、特に景気に変化はない。,
,,□,乗用車販売店（リース担当）,お客様の様子,・販売できる新車が少なく、客の動きが悪い。,
,,□,乗用車販売店（統括）,販売量の動き,・２月の販売量は前年比95％となっている。,
,,□,乗用車販売店（営業担当）,販売量の動き,・世の中が決算期なのにもかかわらず、決算という感じがしない。,
,,□,自動車備品販売店（経営者）,販売量の動き,・まだまだ動きが感じられず、特に暖冬、積雪なしで、冬商品が動かず、販売に勢いがない。,
,,□,その他専門店［土産物］（経営者）,来客数の動き,・２月はカキやいちごなど割と単価が高い商品が売れるが、観光バスの乗り入れがさほど増えていないため、前月と同じ来客数及び売上で推移している。,
,,□,その他小売［ショッピングセンター］（管理担当）,お客様の様子,・株価の異常高騰や給与のベースアップの報道は流れているが、特に景気が良くなっている状況は見受けられない。景気の状況というよりも、気温が比較的温暖で雨が降ることが少ないことで、土日などの来客数が増加しているように感じる。,
,,□,高級レストラン（事業戦略担当）,来客数の動き,・平日のランチの集客に苦戦している。,
,,□,観光型ホテル（副支配人）,来客数の動き,・宿泊の利用は以前と比べ特に大きな変動がない。,
,,□,都市型ホテル（宿泊担当）,お客様の様子,・高単価での販売を継続しているが、レジャー等の利用については、高額商品の販売ができているものの、ビジネスにおいては、価格重視の傾向が散見される。,
,,□,タクシー運転手,販売量の動き,・利用客は増えても、単価が上昇していないため、変わらない。,
,,□,タクシー運転手,来客数の動き,・朝昼晩通して利用客が減少している。,
,,□,タクシー運転手,お客様の様子,・景気は悪くない状態が維持されているが、更に良くなっている感じはしない。,
,,□,通信会社（営業担当）,お客様の様子,・物価上昇傾向はあるものの、極端な買い控えにつながっている様子はない。,
,,□,放送通信サービス（総務経理担当）,お客様の様子,・利用料の延滞率、延滞回収率ともほぼ横ばいである。,
,,□,通信会社（企画担当）,お客様の様子,・顧客との会話のネタで、株価高や賃金見直しがよく出るようになっている点は事実かなり明るい材料だが、実際の購買への動きにつながっている点はまだない。,
,,□,テーマパーク（業務担当）,来客数の動き,・現在の来客数に伸びがない。,
,,□,ゴルフ場（営業担当）,お客様の様子,・インバウンドの需要が減少しているが、国内利用者が増えているため、全体的には変わらない。今後のインバウンドの動き次第では減少する可能性もある。,
,,□,美容室（経営者）,単価の動き,・いろいろなメニューを提案するが、客が変化を求めず、今の価格かあるいはそれより安い価格を選ぶため、単価が上昇しない。,
,,□,設計事務所,お客様の様子,・新規案件の相談の数は変わっていない。客の新規提案業務でかなり忙しそうにみえる。,
,,□,設計事務所（経営者）,お客様の様子,・物価の上昇が続いているなか、建築費や住宅金利の上昇などから、客の住宅購入意欲が低下している。,
,,□,住宅販売会社（従業員）,お客様の様子,・新型コロナウイルス感染症に関する制限解除による景気浮揚感が一巡して、客も落ち着いてきた感じがする。,
,,▲,一般小売店［食品］,来客数の動き,・客の来店頻度が低くなり、来客数が減少傾向にある。,
,,▲,一般小売店［眼鏡］（経営者）,来客数の動き,・物価が上がったためか年金生活の高齢者層の来客数が減っている。,
,,▲,百貨店（営業担当）,販売量の動き,・原価高騰などからの価格上昇による影響が大きく、来客数は前年並みであるが、販売点数は減少傾向にある。,
,,▲,百貨店（営業担当）,販売量の動き,・２月はクリアランスセールからプロパー販売への切替えが重要であるが、気温が下がり、売上が伸びなかった。,
,,▲,スーパー（店長）,来客数の動き,・来客数が前年を上回り、値上げ等により単価も上昇しているが、売上は前年並みである。,
,,▲,スーパー（店長）,販売量の動き,・２月は節分、バレンタインなどの行催事が多い月で催事のときは来客数、買上点数共に前年超えと上向きだが、それ以外の日に関しては大きく買上点数を落とし伸び悩んでいる状況である。２月月間進捗で、買上点数は前年比95％で推移している。,
,,▲,スーパー（総務担当）,来客数の動き,・来客数も買上点数も激減している。,
,,▲,スーパー（財務担当）,販売量の動き,・１品単価の上昇により売上は前年を上回る状況が続いているものの、来客数の前年比よりも、買上点数の前年比の方が下回っている。,
,,▲,スーパー（業務開発担当）,販売量の動き,・食品の値上げに客が付いて行けていない。客単価は上昇しているものの、来客数、販売点数が３から５ポイントも落ちている。,
,,▲,衣料品専門店（経営者）,お客様の様子,・新型コロナウイルスの感染状況が落ち着き、外出者が増えているが、物価上昇もあり、厳しい状況が続いている。,
,,▲,衣料品専門店（代表）,来客数の動き,・物価高が生活費を圧迫することにより、新商品の購入を控える動きが見られる。,
,,▲,家電量販店（販売担当）,来客数の動き,・新生活が始まる春に向けて、少しは変わるかと思っていたが、来客数が増えない。,
,,▲,家電量販店（副店長）,単価の動き,・冷蔵庫、洗濯機、エアコンどれも前年と比較して単価が下がっており、売上もその分低下している。,
,,▲,乗用車販売店（業務担当）,来客数の動き,・度重なる不正問題などで客の動きも鈍くなっている。,
,,▲,都市型ホテル（総支配人）,来客数の動き,・例年２月は観光需要も閑散期である。また、インバウンド需要も米子空港のソウル便が再開し、季節運航香港便が就航するも、都会と比較すると動きが限定的で鈍い状況である。,
,,▲,通信会社（広報担当）,お客様の様子,・現在は価格勝負になることが多く、安い方に決められることが多い。,
,,▲,美容室（経営者）,競争相手の様子,・同業者に話を聞いても、来客数が少なく、売上も伸びていないようで、景気はやや停滞している。,
,,▲,設計事務所（経営者）,お客様の様子,・年末からの来客数は回復傾向にあるが、住宅取得の予算は建築費が高止まり、また、地価に変動がないため、総予算で厳しい状況である。土地の大幅な値引き要求もあるが成立せず、手詰まり状態がしばらく続く。,
,,▲,住宅販売会社（営業所長）,お客様の様子,・建築費や地価が高騰し、住宅価格が当社の考えているボリュームゾーンを上回ることで、ターゲット層が縮小する傾向がみられる。,
,,×,自動車備品販売店（経営者）,販売量の動き,・国産商品の値上げラッシュで節約意識が高まり、アジアの廉価品が動いている。,
"企業
動向
関連

(中国)",,◎,－,－,－,
,,○,繊維工業（財務担当）,受注価格や販売価格の動き,・物価上昇により、経済が回り出している。,
,,○,金属製品製造業（総務担当）,受注量や販売量の動き,・工作機械業界の客から中国向けの大型案件を受注した。,
,,○,輸送業,受注価格や販売価格の動き,・受注が増えている。,
,,○,輸送業（営業担当）,受注量や販売量の動き,・前年より受注数量が増加しており、新しい引き合いも増えている。,
,,○,通信業（企画担当）,受注価格や販売価格の動き,・データセンターやＩＣＴ関連の引き合い量が増加している。電気料金高騰の懸念や半導体不足も落ち着き、利用ニーズが明らかに増えてきている。客の購買意欲も高い。,
,,○,不動産業（総務担当）,それ以外,・前月と比べ、来客数は約５％増加、成約件数は約10％増加となっている。,
,,□,木材木製品製造業（経理担当）,受注量や販売量の動き,・円安の影響で輸出産業の経営は良いが、木材を海外から調達している産業は景気の回復がみられない。,
,,□,化学工業（総務担当）,受注量や販売量の動き,・売上は増加しているが、自動車業界の動向もあり、受注量や販売量の減少が継続していることから、状況としては変わらない。,
,,□,鉄鋼業（総務担当）,取引先の様子,・人手不足等が影響し、鋼材の荷動きも変化がない。,
,,□,鉄鋼業（総務担当）,受注量や販売量の動き,・受注の動きは鈍い。,
,,□,非鉄金属製造業（業務担当）,受注量や販売量の動き,・電子材料部品関係の受注量に大きな変化はみられない。,
,,□,電気機械器具製造業（総務担当）,受注量や販売量の動き,・電子機器部品製造装置関連は顧客の設備投資需要が減少傾向にある。,
,,□,建設業（経営者）,取引先の様子,・工事請負契約を締結直前まで進めて半年余り悩んでいた客がやっと一歩進んだのはこの先の景気が横ばいだと判断したからだと思う。,
,,□,輸送業（業務推進担当）,取引先の様子,・景気に関する大きなプラス要素がなく、各取引先にも目立った動きがないため、状況は大きく変わらない。,
,,□,会計事務所（経営者）,受注量や販売量の動き,・受託業務別に違いがある。Ｍ＆Ａ等の引き合い情報は増加している。年度末に向けて、販売促進関連のアンケート分析業務等も増加傾向にある。他方、車のリースや運送業関連事業は引き続き伸び悩んでいる。,
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・２月に入り、冬物商材の点数が一段と減少している。気温の上昇により、季節商材が厳しい状況で、販売量が５から10％減少している。,
,,▲,窯業・土石製品製造業（総務経理担当）,受注量や販売量の動き,・大口注文は納期が先送りとなり、通常注文品も受注量に変化がなく生産量は低水準が続いている。,
,,▲,建設業（総務担当）,受注価格や販売価格の動き,・受注や受注物件への価格転嫁はうまく進んでいるが、今後の2024年問題等から派生するコスト上昇の度合いに不安がある。,
,,▲,金融業（経済産業調査担当）,それ以外,・節約志向の高まりから、個人消費に減速傾向がみられる。,
,,▲,金融業（支店長）,取引先の様子,・仕入価格や原材料価格が高止まりしているが、それらの売価への転嫁がうまくいっておらず、利益率の低下が発生している。売価への転嫁が４月以降となることから、現状景気はやや悪くなっていると判断する。,
,,×,＊,＊,＊,
"雇用
関連

(中国)",,◎,－,－,－,
,,○,人材派遣会社（経営企画担当）,採用者数の動き,・人材派遣はほぼ前年並みであるが、人材紹介による直接雇用での決定は増えている。採用難が続くなかで、紹介手数料を支払ってでも採用したいという企業の意向が強まっていることが要因である。一方で教育研修事業では、例年実施している春の新入社員向け研修において、企業が計画していたとおり採用できず研修を見送る事例が複数出ている。,
,,○,職業安定所（事業所担当）,求人数の動き,・１月の新規求人数の受理状況を見ると、前年比16.2％増加と３か月連続で増加となり、有効求人倍率も２倍を超えて新型コロナウイルス感染症発生前を上回る数値となっている。,
,,○,民間職業紹介機関（職員）,求人数の動き,・慢性的な人手不足感からか、１名増員枠に対し、優秀な人材であれば２名でも採用するというケースも増えてきた。,
,,○,学校［短期大学］（進路指導担当）,求人数の動き,・2025年採用に向けて求人依頼が増加傾向にあり、企業側の採用意欲も高いとみられる。,
,,○,その他雇用の動向を把握できる者,求人数の動き,・求人倍率は全般的に１倍を大幅に超えている。,
,,□,人材派遣会社（副支店長）,求職者数の動き,・３か月前と求職者数が変わらない。,
,,□,人材派遣会社（事業部長）,求人数の動き,・取引先からの新規の受注は、前年11月頃から対前年を下回って推移しているが、その傾向に変化はみられない。,
,,□,求人情報誌製作会社（広告担当）,採用者数の動き,・景気が上向きかどうかでいうと変わらないが、若年層を中心とした人材不足は多くの企業で課題となっている。今は次年度の採用計画が出そろった時期だが、採用人数を微増する企業が多い。理由は前年採用できていない人数の上乗せと将来的に若年層の確保が必須だと考えている企業が多いからである。,
,,□,求人情報誌製作会社（大卒就職支援担当）,周辺企業の様子,・人が採れなくて困っている企業は多いが、採用予算が割けないケースも多い。また、年度末に向けて例年なら予算が余った企業が出てくるが、今期は突発的に削られたという顧客が数社あった。,
,,□,新聞社［求人広告］（担当者）,周辺企業の様子,・株価高、円安で、輸出企業や卸業など一部の企業の業績は好調だが、物価高騰に地域企業の賃金上昇が追い付いていないため、景気が上向くまでには至っていない。,
,,▲,職業安定所（職員）,周辺企業の様子,・３か月前よりも、休業に係る雇用調整助成金の相談が増加しており、地域の主要産業である製造業に集中している。,
,,▲,民間職業紹介機関（人材紹介・派遣担当）,求職者数の動き,・転職相談者の問合せ件数が１～２月と鈍化傾向で、前年同月比89％と、転職層が少なくなっている模様である。,
,,×,－,－,－,
,,,,,,
　10．四国（地域別調査機関：四国経済連合会）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(四国)",,◎,－,－,－,
,,○,商店街（常務理事）,来客数の動き,・年始からの株高も継続しており、経済は堅調さがうかがえるが、庶民にはその恩恵が感じにくい。今春、前年にも増して広く賃金が向上することになれば、消費環境は上向くものと期待している。,
,,○,コンビニ（商品担当）,それ以外,・株価が上がってきているため、気運が上昇している。,
,,○,旅行代理店（部長）,販売量の動き,・Ｗｅｂ予約が好調に推移している。,
,,○,美容室（経営者）,来客数の動き,・３～４月に向けて、少しずつ売上が増加してきている。イベントも増えてきたため、客がヘアースタイルを変えることが増えてきた。,
,,○,美容室（経営者）,来客数の動き,・ＳＮＳの影響や口コミにより、来客数が増えてきた。,
,,□,商店街（代表者）,それ以外,・現状において地方経済が少しでも上向く可能性があるとすれば、投資市場が上向き、国民の可処分所得が上がる以外に見当たらないが、ようやく34年ぶりに株価が史上最高値を超えて活況を呈してきた。この状況がいつまで続くか知る由もないが、可処分所得の増加は大都市と地方との格差に大きな違いが少ない景気指標のポイントになる。,
,,□,一般小売店［文具店］（経営者）,来客数の動き,・受注価格や販売価格の動きは変化がみられていないが、受注量や販売量は最近減ってきている。その原因として、客が買いだめをしなくなっており、必要分だけを注文する小口注文が増えてきている。,
,,□,一般小売店［書籍］（営業担当）,販売量の動き,・外商売上が好調で店頭売上のマイナスをカバーできた。２月の前半は出だしが鈍かったが、後半になるにつれて年度末が迫っていることもあり、好調に推移した。,
,,□,スーパー（店長）,来客数の動き,・能登半島地震以降、観光客需要が減少しているようにみえる。,
,,□,スーパー（企画担当）,単価の動き,・来客数の伸びや買上数量の伸びは今一つであるが、１品単価がこれまでの値上げの影響で上がっていることに加え、うるう年の調整が入っていることから、売上の伸びは堅調に続いている。,
,,□,スーパー（財務担当）,来客数の動き,・ここ数か月、来客数の前年超えが続いていたが、ピークアウトし、ここに来て前年割れとなっている。,
,,□,スーパー（統括担当）,単価の動き,・来客数と客単価の動きは前月と余り変わらない。来客数は減少し、一方で物価高の影響もあり、単価が伸びている状況である。,
,,□,コンビニ（店長）,単価の動き,・物価上昇に比べて客単価が上昇していない。,
,,□,衣料品専門店（経営者）,来客数の動き,・２月は本来悪い月ではあるが、今月は特に週末が雨ということも影響し、全体的に客が少なく、微減であった。,
,,□,衣料品専門店（経営者）,来客数の動き,・景気は良くなっているのか。株価も過去最高のようだが、店頭で販売していると地方は景気は良いとは考えられない。インバウンド相手の商売はかなり良いようだが、日本人の消費は良くないと考えている。来客数も少なく、客単価も上がらない。,
,,□,家電量販店（店員）,販売量の動き,・新生活準備需要も思ったほどではなく、必要最小限の物のみを購入している。,
,,□,家電量販店（副店長）,来客数の動き,・新生活需要が活発化し、白物商材を中心に前年度より５％ほど実績が上がってきている反面、暖冬の影響にて暖房商品の売上は悪い。,
,,□,その他小売［ショッピングセンター］（総務部担当部長）,販売量の動き,・販売量と来客数共に、新型コロナウイルス感染症発生前との比較において、３か月前と同程度の回復傾向がみられる。,
,,□,観光型旅館（経営者）,来客数の動き,・地方空港への海外直行便が徐々に増便されており、インバウンド需要が国内客の一服感を補い、横ばいで推移している。,
,,□,都市型ホテル（経営者）,お客様の様子,・報道などでは企業業績が良く、景気は上向きのようにもみえるが、実感として景気が良いとは思えるようなことがない。,
,,□,通信会社（社員）,販売量の動き,・３か月前と比べて販売量に大きな変化はないが、今後は減少していく可能性が考えられる。,
,,□,観光遊園地（主幹）,来客数の動き,・来場者数に変化がない。,
,,□,競輪競馬（マネージャー）,販売量の動き,・物価上昇による遊興資金の減少懸念は払拭されており、下振れすることなく推移している。,
,,□,設計事務所（所長）,お客様の様子,・新規事業を起業する人が若干増加しているようだが、建築費の上昇が心配である。,
,,▲,商店街（代表者）,来客数の動き,・新型コロナウイルス感染症以降、企業や団体での行動が変わり、退社後の行動が個人行動となり、集客数が伸びにくくなっている。総じて厳しい状況が続いている。年始の能登半島地震等の不安要因や物価の上昇等が続き、経営への圧迫が続いている。,
,,▲,商店街（代表者）,来客数の動き,・連休を中心とした週末の観光客の来客数がかなり多くにぎわっているが、平日の来客数は極端に減っており厳しい状況であった。,
,,▲,一般小売店［生花］（経営者）,それ以外,・２月は個人経営の飲食店の閉店が多くなっている。そうした２月末で閉店となる方向けの送別用商品の注文が多かった。居抜き物件で開業している店舗もあるが、長続きしないところが多い。,
,,▲,一般小売店［酒］（経営者）,販売量の動き,・物価上昇で節約志向のなか、客は食料品以外の購入を控えている。,
