,,□,職業安定所（事業所担当）,求人数の動き,・緊急事態宣言が解除され、新規求人数の増加を見込んでいたが、前年同月比で大幅な増加となっていない。業種別では、建設業、宿泊業、飲食サービス業が減少となっている。
,,□,職業安定所（雇用関連担当）,求人数の動き,・新規求人数は前年同月と比べ、21.4％増加している。県内宿泊キャンぺーンや緊急事態宣言の解除により、予約が入りつつあり、宿泊・飲食業の新規求人数は前年同月と比べ、17.8％増加している。ただ、平日は予約が少なく、前年の予約状況に及んでいないため、本格的に景気が上向いているとは言い難い。
,,□,民間職業紹介機関（職員）,採用者数の動き,・求人数は増加傾向にあるが、様子見的なところがある。
,,▲,新聞社［求人広告］（担当者）,周辺企業の様子,・緊急事態宣言やまん延防止等重点措置の影響で、個人消費は百貨店、スーパー、家電のいずれも弱い動きであり、観光の回復ももう少し時間が掛かる。また、自動車も供給力不足で半年ほど様子見となる。
,,×,－,－,－
,,,,,
　10．四国（地域別調査機関：四国経済連合会）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(四国)",,◎,百貨店（販売促進）,来客数の動き,・当店は段階的な店舗のリニューアルオープンを行っており、これまでみられなかった客層が来店している。加えて、当県の新型コロナウイルス新規感染者数が減少しているため、来客数が増加している。
,,○,商店街（事務局長）,来客数の動き,・緊急事態宣言やまん延防止等重点措置の解除により、商店街への人通りが徐々に回復している。慎重な行動を心掛ける人もまだ多いが、気温も急に下がったことから、季節物の動きに期待をしている。
,,○,一般小売店［生花］（経営者）,来客数の動き,・依然として夜間の来客数は少ないが、自粛期間が明けたことにより、開店祝い等の商品を購入する人が増加した。
,,○,一般小売店［書籍］（営業担当）,お客様の様子,・飲食店への時短要請が全面解除され、第６波が到来する前に、金を使おうという気持ちになっている。
,,○,百貨店（企画担当）,お客様の様子,・コロナ禍以前の水準までには回復していないが、緊急事態宣言が解除されたことにより、客足が徐々に戻ってきている。
,,○,コンビニ（店長）,販売量の動き,・新型コロナウイルスの感染状況が落ち着いており、来客数がやや回復基調にある。
,,○,コンビニ（商品担当）,来客数の動き,・緊急事態宣言とまん延防止等重点措置が解除されたことにより、少しずつ夜の繁華街に人が増えている。
,,○,衣料品専門店（経営者）,来客数の動き,・新型コロナウイルスの感染状況が落ち着いてきたことで、来客数が増加している。飲食店の営業も再開しており、新型コロナウイルス発生前の水準までには回復していないが、３か月前と比べると状況は各段に良くなっている。
,,○,その他小売［ショッピングセンター］（副支配人）,来客数の動き,・新型コロナウイルス新規感染者数が減少し、客が少しずつ戻ってきている。急に寒くなってきたことから、冬物の動き出しが例年より早くなっている。
,,○,一般レストラン（経営者）,来客数の動き,・依然として平日は客が少ないが、週末は客足が戻っており、コロナ禍が収束に向かっていると感じる。
,,○,観光型旅館（経営者）,来客数の動き,・団体旅行が回復しておらず売上は例年の３分の１程度であるが、緊急事態宣言の全国的な解除により、集客は上向きである。
,,○,都市型ホテル（経営者）,来客数の動き,・人の動きがやや良くなっている。
,,○,旅行代理店（営業担当）,販売量の動き,・全国的に緊急事態宣言とまん延防止等重点措置が解除され、ビジネス客を中心に旅行需要が増加している。また、ネット経由での予約が増加している。
,,○,タクシー運転手,お客様の様子,・平日の人通りは依然として少ないが、時短営業が終了したことで、週末の夜は人出が少し増えてきた。
,,○,タクシー運転手,来客数の動き,・新型コロナウイルスの感染拡大防止のための規制が解除され、街中の店も少しずつ営業を再開しており、週末の夜には人出が増加している。遍路客の仕事も少し入ってきており、以前より状況は良くなっている。
,,○,通信会社（営業部長）,販売量の動き,・来客数は減少しているが、売上は堅調である。景気が良くなればレジャー等の外出により来客数は減少する傾向にある。
,,○,通信会社（社員）,それ以外,・当県の新型コロナウイルス新規感染者数が一時期と比べると大幅に減少しており、街中の人の往来も増加している。また、10月より訪問販売を再開したため、契約者数が延びてきている。
,,○,観光遊園地（職員）,来客数の動き,・当県独自の新型コロナウイルス警戒レベルが下がり、飲食店等への時短要請が解除されたことで、来客数が増加している。
,,○,美容室（経営者）,来客数の動き,・まん延防止等重点措置が解除されたことにより、来客数が増加している。
,,○,設計事務所（所長）,それ以外,・新型コロナウイルスの感染拡大防止の規制が緩和され、経済団体の会合やイベント等が徐々に始まってきた。
,,□,商店街（代表者）,来客数の動き,・新型コロナウイルスの新規感染者数が激減したこともあり、週末を中心に来街客が増加している。しかし、平日の夕方以降の飲食店にはまだ客が戻ってきていないため、引き続き感染拡大の予防に努めていきたい。
,,□,商店街（代表者）,お客様の様子,・新型コロナウイルスの感染が完全に沈静化したのか、第６波が到来するのかが予測できない。消費行動が新型コロナウイルス発生前の状態にすぐ戻るとは思えず、また、新たな行動変化が起こる可能性が高い。第６波が来た場合は、多くの業界が限界を超えるのではないだろうかと思う。
,,□,一般小売店［酒］（販売担当）,販売量の動き,・飲食店の時短営業が終了しても、客はなかなか戻ってこない。納品量も減少したままの水準で推移している。
,,□,スーパー（企画担当）,単価の動き,・10月に一部の商品が値上がりしたことで、客単価の上昇につながった。また、来客数は引き続き増加したままの状況が続いている。
,,□,コンビニ（総務）,来客数の動き,・当県独自の感染警戒レベルが下がったことにより、状況が改善しつつある。しかし、業績の回復にすぐ反映されるわけではなく、また、コロナ禍で客の購入選択肢が広がったため、来客数が前々年比で大幅に減少したまま戻らない。
,,□,衣料品専門店（経営者）,販売量の動き,・今月の前半までは厳しい状況が続いたが、後半からは気温が下がったこともあり回復基調にある。しかし、依然として新型コロナウイルス発生前の水準までは回復していない。
,,□,家電量販店（店員）,販売量の動き,・黒物家電やパソコンを中心に販売が落ちているが、白物家電の売上が伸びており、全体としては変わらない。
,,□,乗用車販売店（従業員）,それ以外,・飲食店への時短要請が解除されたが、客は戻っていない。
,,□,乗用車販売店（従業員）,販売量の動き,・新車受注台数は今月も前年を上回る水準であるが、新車登録は今月も大幅に遅れており、納車までに長期間を要していることから売上は減少している。
,,□,その他専門店［酒］（経営者）,お客様の様子,・新型コロナウイルス感染症が収束に向かっているとはいえ、来客数は依然として少ない。
,,□,通信会社（営業担当）,お客様の様子,・来客数は増加しているが、売上の増加には至っていない。
,,□,美容室（経営者）,お客様の様子,・新型コロナウイルスの新規感染者数は減少したが、客の様子には特に変化がない。
,,▲,スーパー（店長）,お客様の様子,・新型コロナウイルスの新規感染者数が減少し、外食や外出に伴うリベンジ消費が発生している。内食需要が減少しており、新型コロナウイルス特需が薄れてきていると感じる。
,,▲,スーパー（財務担当）,単価の動き,・客が再び外食に戻りつつあり、内食需要が減少している。
,,▲,コンビニ（店長）,来客数の動き,・自粛が緩和傾向であることを受け、住宅地に立地している店舗では来客数が減少している。
,,▲,衣料品専門店（営業責任者）,販売量の動き,・売上は、前年比では５％程度のマイナスであるが、前々年比では20％程度のマイナスとなっている。まん延防止等重点措置の期間は落ち込みが大きく、依然としてアパレルに対する消費意欲は上がっていない。
,,▲,家電量販店（副店長）,来客数の動き,・来客数の伸びが悪く、気温も高い日が続いたため、季節商材の伸びも悪い状況である。
,,▲,乗用車販売業（営業担当）,販売量の動き,・半導体不足と東南アジアからの部品が入荷しないため、新車の納期が不透明となっている。
,,▲,競輪競馬（マネージャー）,販売量の動き,・新型コロナウイルスの感染拡大への不安から、外出自粛が依然として続いており、娯楽遊行やレジャー業界への人流は大きく減少している。ワクチン接種の実施が拡大しているが、客の出控えの意志が強く売上高は減少している。
,,×,乗用車販売店（役員）,それ以外,・メーカーの生産調整が大幅な減益要因となっている。
"企業
動向
関連

(四国)",,◎,税理士事務所,取引先の様子,・取引先の売上状況を確認したところ、上昇の兆しが出ている。
,,○,農林水産業（職員）,受注価格や販売価格の動き,・青果物の卸売市場価格は、10月中旬まで低迷が続いたが、10月下旬には産地の切り替わりや新型コロナウイルスの新規感染者数減少を受け、回復の兆しがみえてきた。このため、品目によっては価格への反映もみられるなど、明るい兆しはみえつつある。
,,○,繊維工業（経営者）,受注量や販売量の動き,・今月から雑貨専門店やアパレル小売店、インテリアショップ等の取引先からの受注が増加している。一方で、観光地の小売店からの受注は増えているものの以前ほどではない。この１年の推移をみると、新たにネット注文と温浴施設からの発注が活発で、客の消費志向やライフスタイルに大きな変化があったと感じる。
,,○,木材木製品製造業（営業部長）,受注量や販売量の動き,・受注量が大きく改善した。
,,○,鉄鋼業（総務部長）,受注量や販売量の動き,・受注量が増加した。
,,○,電気機械器具製造業（経営者）,受注量や販売量の動き,・再生可能エネルギー関連の事業については、特にバイオマス部門で動きが大きく、売上が増加している。
,,○,建設業（経営者）,それ以外,・公共事業が堅調に推移しており、これまで自粛していた懇親会や勉強会、講習会、レク活動なども再開している。新型コロナウイルスの感染拡大防止のための規制が解除されたことで、人の動きが一気に増加しており、景況感は好転してきている。
,,○,輸送業（経営者）,受注量や販売量の動き,・新型コロナウイルスの感染状況が落ち着いており、景気が好転している。
,,□,一般機械器具製造業（経理担当）,受注量や販売量の動き,・各国政府の経済対策により、市場マインドは上向きつつあるものの、地域的なばらつきが大きく、全体として本格的な需要回復には至っていない。
,,□,電気機械器具製造業（経理）,受注量や販売量の動き,・ワクチンを保管する保冷庫の需要が一段落し、一過性の特需による注文が落ち着いている。
,,□,建設業（経営者）,受注量や販売量の動き,・公共工事の引き合いはあるが、当社に合う適当な物件は少ない。
,,□,輸送業（経理）,受注量や販売量の動き,・前月と変わらず、海外向けの輸出が中心の大手企業への販売数量は好調を維持しているが、国内向けが中心の企業への販売数量は不調のままである。
,,□,通信業（総務担当）,それ以外,・新型コロナウイルスの新規感染者数は減少しているものの、社外イベントの開催状況などは見通しが不透明であるため、具体的な変化はまだ感じられない。
,,□,金融業（副支店長）,取引先の様子,・取引先からのヒアリングや提出資料によると、足元の売上や利益の動向に回復はみられず、厳しい資金繰り状況は続いている。
,,▲,輸送業（営業）,受注量や販売量の動き,・新型コロナウイルス感染症が収束傾向で推移しており、行動制限等の感染拡大防止施策等が解除されたことで、都市部では人流が戻り次第に経済活動が再開しつつあるようにみえる。しかし、発着する取扱物量の状況等の物流動向をみる限り、地方においてはいまだ回復を実感できない。
,,×,－,－,－
"雇用
関連

(四国)",,◎,－,－,－
,,○,人材派遣会社（営業担当）,求人数の動き,・一時的なものであるが、新型コロナウイルス関連の特需が旺盛である。
,,○,求人情報誌（営業）,求人数の動き,・中途採用の求人数はこの１か月で増加傾向にあり、幅広い業種で新規求人数が増えつつある。
,,○,新聞社［求人広告］（担当者）,それ以外,・新型コロナウイルス新規感染者数の減少に伴い、企業活動が再開し始めてきている。
,,○,職業安定所（求人開発）,それ以外,・新規求人数や新規求人倍率が僅かに減少しているが、紹介件数や就職率は上昇している。
,,○,民間職業紹介機関（所長）,求人数の動き,・有効求人倍率も前年同時期と比較して向上している。
,,○,学校［大学］（就職担当）,採用者数の動き,・学生の内定状況は、前年度と同じ水準まで回復してきている。
,,□,－,－,－
,,▲,人材派遣会社（営業担当）,求人数の動き,・新型コロナウイルスの新規感染者数が減少しているものの、派遣の依頼数が減っており景気が悪くなっている。
,,×,－,－,－
,,,,,
　11．九州（地域別調査機関：公益財団法人九州経済調査協会）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(九州)",,◎,一般小売店［精肉］（店員）,販売量の動き,・飲食店への営業時短要請が解除されたことで、飲食店向けの販売量が大幅に伸びている。
,,◎,スーパー（統括者）,来客数の動き,・緊急事態宣言解除後の客の行動が活発化に加え、自社の販売促進、独自のこだわり商品の提供という強みが来客数の増加へとつながっている。
,,◎,住関連専門店（従業員）,単価の動き,・急な冷え込みにより、高額な秋冬商材が好調に動いている。何より長く続いた新型コロナウイルスによる緊急事態宣言が解除になり、人流も活発になっており、来客数も好調に伸びている。
,,◎,その他飲食の動向を把握できる者［酒卸売］（経理）,販売量の動き,・新型コロナウイルスの新規感染者数が減少した10月の売上は、新型コロナウイルスの発生前との比較で85％まで回復しており、感染防止策の影響が大きく、３か月前と比較すると良くなっている。
,,◎,観光旅館組合（職員）,来客数の動き,・まん延防止等重点措置や緊急事態宣言も解除され、少しずつ客が戻っている。
,,◎,観光型ホテル（専務）,来客数の動き,・コロナ禍が落ち着き、当県独自の宿泊割引キャンペーンが始まり、個人客の動きが出ている。家族での宿泊が大部分であり、まだ家族以外との旅行はとても少ない。
,,◎,都市型ホテル（スタッフ）,来客数の動き,・新型コロナウイルスの感染が一旦収束し、宿泊客数が延びている。
,,◎,タクシー運転手,来客数の動き,・緊急事態宣言が解除され、新型コロナウイルスの新規感染者数の激減により、昼夜を問わず人の流れがほぼ回復し、タクシー業界の売上は新型コロナウイルス発生前の８割程度にまで回復している。
,,○,商店街（代表者）,販売量の動き,・季候が良くなり、緊急事態宣言も解除されたため、人流や来客数も増加し、売上が増加している。
,,○,商店街（代表者）,来客数の動き,・全国的に新型コロナウイルスの新規感染者数も減少し、人が街に出ている。
,,○,商店街（代表者）,販売量の動き,・月の前半は来客も少なく、売上にも大きな影響があり苦戦していたが、全国的な規制の解除に伴い状況も徐々に上向いている。
,,○,一般小売店［青果］（店長）,販売量の動き,・夏が過ぎて県外産の商品から当県産の商品へと入れ替わっていったことで、単価が安くなり、また季候も良く、新型コロナウイルスの感染が収束してきたこともあり、徐々に客の購買意欲と客単価が増加している。
,,○,一般小売店［鮮魚］（店員）,お客様の様子,・緊急事態宣言が解除され、人が動き出しているが、以前より動きはまだ鈍い。さらに、魚も少なく、例年であればサバ等たくさん上がる時期であるが、今年は漁獲量が少なく、獲れても魚体が小さい。
,,○,一般小売店［生花］（経営者）,それ以外,・10月末からインターネット販売を更に１箇所追加し、販売量の増加が見込めるため、景気が良くなる。
,,○,百貨店（総務担当）,来客数の動き,・緊急事態宣言解除後になり、人の動きが出始めている。
,,○,百貨店（企画担当）,来客数の動き,・緊急事態宣言が解除され、土日は家族連れなど複数での来店が多くなっている。
,,○,百貨店（営業担当）,来客数の動き,・緊急事態宣言の解除や新型コロナウイルスの新規感染者数の減少により、外出自粛や県外との往来自粛が緩和し、来客数の減少に歯止めが掛かっている。感染対策としてダイレクトメールの抑制は継続しているが、物産催事の再開効果で、金土日の来客数が増加し、午前中の買物傾向は継続しており、加えて、午後の店頭への来客数、滞留時間共に回復している。店頭では客の混雑回避、換気等店内環境への関心が強く、感染防止策への協力意見をもらっている。また、県内での旅行やオンライン受注、地元のサテライトショップやギフトショップでの販売は継続しているが、客の外出自粛は継続している。
,,○,スーパー（店長）,販売量の動き,・流行としては、前月までは食品のみの伸長だが、今月は食品に加え、住居余暇関連商品の伸長もある。衣料品関連はまだまだ厳しい状況下は変わらない。
,,○,スーパー（企画担当）,お客様の様子,・前年のＧｏ　Ｔｏ　Ｅａｔキャンペーンの効果や今年の天候不順が影響し、前年実績確保は難しいと思われたが、気温の低下とともに秋の催事が好調に推移し、前年並みの売上高確保に貢献している。客の動向として、イベントに対する欲求が高まっている。
,,○,コンビニ（経営者）,来客数の動き,・新型コロナウイルスの感染が急激に収まり、客足は増加している。この状態が続けば、売上も増加し、新型コロナウイルス発生前の売上に戻ると期待している。
,,○,コンビニ（経営者）,来客数の動き,・緊急事態宣言が解除され、人の動きが多少良くなっている。
,,○,コンビニ（経営者）,販売量の動き,・来客数の減少や客単価の上昇という傾向になり、売上は前年を少し上回っている。しかし、前年がコロナ禍で売上を減らしており、手放しで喜べる状態には程遠い。コロナ禍が落ち着く方向ではあるが、野菜や果物等の購入が目立ち、買い回ることなく一店舗で買物を済ませる傾向がある。
,,○,コンビニ（エリア担当）,来客数の動き,・行楽シーズンと新型コロナウイルスの新規感染者数減少のタイミングが合い、来客数は回復傾向にある。たばこ増税の影響も限定的である。
,,○,コンビニ（店長）,来客数の動き,・緊急事態宣言の解除後、ビジネスマンの流れが通常に戻りつつある。また、イベント等が開催されることにより、人の動きに活気がみられる。
,,○,家電量販店（店長）,単価の動き,・今月に入り、来客数は大幅に減少しているものの、冷蔵庫や洗濯機を中心とした白物家電の単価が大きく上昇しており、多少動きに変化がある。
,,○,家電量販店（従業員）,単価の動き,・売上前年比が103％、客単価前年比が104％となり、１人当たりの購入点数が増加している。
,,○,その他専門店［コーヒー豆］（経営者）,お客様の様子,・営業の規制が解除されたことで、店頭に来店する来客数が増加している。前月と比較すると、１～２割程度増加している。
,,○,その他専門店［書籍］（副店長）,来客数の動き,・商業施設の閉館以降、来客数の増加に伴い、売上も増加している。
,,○,その他小売の動向を把握できる者［ショッピングセンター］（支配人）,販売量の動き,・７月前後と比較して悪くない実績である。一方、７月後半にかけては商圏内で、新型コロナウイルスの新規感染者数が急拡大したことから、数字ほど良くない。10月からの緊急事態宣言の解除が報道されると、当商圏では明確に人の外出は増加し、10月に入ると一層客足が戻ってきている。行政主導のイベントも徐々に解禁しており、今後に期待が持てる。
,,○,その他小売の動向を把握できる者［ショッピングセンター］（統括者）,来客数の動き,・緊急事態宣言が解除され、営業の規制がなくなったため、来場者は増加傾向にある。
,,○,高級レストラン（経営者）,来客数の動き,・今までは人流がなかったが、ここ数日は感染者がいなかったため、県外の観光客や帰省客が少しずつ来店し、来客数が増加している。市内の客の動きはほとんどないものの、居酒屋では少し景気が戻っている。
,,○,一般レストラン（経営者）,来客数の動き,・まん延防止等重点措置や緊急事態宣言は解除となり、少しずつではあるが客足が戻りつつある。しかし、外出自粛の影響で家食に慣れた人が多く、外食業界は今後の新型コロナウイルスの感染状況次第ではないかと心配は拭えない。
,,○,通信会社（営業担当）,それ以外,・緊急事態宣言も解除され、繁華街に人のにぎわいが感じられるようになっている。
,,○,ゴルフ場（従業員）,来客数の動き,・地元客が順調に推移しており、県外からの来場者も徐々に増えている。
,,○,競馬場（職員）,来客数の動き,・予想より少ないもの、来客数が伸びている。
,,○,美容室（経営者）,販売量の動き,・２～３か月前と比較すると、数字はやや上向きである。緊急事態宣言が解除となり、美容業界も景気が良くなる。店舗ではまだ、それほど忙しさは出ていないが、新製品も出ており、これから少しずつ忙しくなる。
,,○,美容室（店長）,お客様の様子,・今まで外出自粛で我慢していた状態であったが、新型コロナウイルスの新規感染者数が減少し、また、行楽シーズンとなり、外出が増加している。
,,○,その他サービスの動向を把握できる者（所長）,お客様の様子,・客先の受注引き合いがやや増加し、設備投資計画も僅かながら検討している。
,,○,その他サービスの動向を把握できる者［介護サービス］（管理担当）,来客数の動き,・新型コロナウイルス第５波が落ち着き、サービス取消しが減少傾向となっている。
,,○,住宅販売会社（従業員）,来客数の動き,・新型コロナウイルスの新規感染者数の減少に伴い、イベントや展示場への来場者数も増えている。
,,○,住宅販売会社（従業員）,お客様の様子,・緊急事態宣言の解除により、商店街の人出も増加している。夜の制限も解除され、若年層や会社員が会社帰りに飲食店で飲んだり、買物客が多くなるなど景気は良くなっている。
,,□,商店街（代表者）,来客数の動き,・悪い状況が改善していない。
,,□,商店街（代表者）,来客数の動き,・緊急事態宣言が解除になったにもかかわらず景気は良くない。緊急事態宣言中の生活リズム、業務形態が確立されてきている。
,,□,商店街（代表者）,来客数の動き,・新型コロナウイルスの新規感染者数が大幅に減少してきたため期待はしているが、商店街の客層である高齢者の来店減少が続いているため、売上は苦戦している。
,,□,商店街（代表者）,来客数の動き,・当県もまん延防止等重点措置が適用されたことで、解除後も来客数は減少し、売上への影響が続いている。
,,□,商店街（代表者）,来客数の動き,・客単価は若干上がっているが、来客数の減少が続いているため、売上高は厳しい。
,,□,百貨店（企画担当）,来客数の動き,・ワクチン接種の効果で、新型コロナウイルスの新規感染者数も減少しており、中旬以降の寒さで来客数は回復傾向にあるが、大幅な改善にはつながっていない。第５波の影響が大きかった直近と比較するとよくなっているが、３か月前と比べると大きくは変わらない状況である。
,,□,百貨店（経理担当）,競争相手の様子,・当市内の大型店４店の７月売上高は、前々年比で87.4％である。10月の売上高は、前々年比で88.6％を見込んでおり、やや回復傾向にあるが、飲食の売上は、まだ元に戻っていない。中旬以降、各店とも来客数は増加し、衣料品全般の売上が良くなっている。
,,□,百貨店（業務担当）,お客様の様子,・まん延防止等重点措置が解除となり、行動規制も緩くなったものの、客の慎重な行動は継続している。郊外での人出は戻っているようだが、客は、人混みには行かないようにしており、街中は敬遠されている。
,,□,スーパー（経理担当）,販売量の動き,・10月後半に寒さが増し、鍋物商材関連の動きが活発になっている。また、緊急事態宣言の解除に伴い行楽品の売上も持ち直している。しかし、外食増加や家飲み減少により、夕方以降の売上が落ち込んでいる。
,,□,コンビニ（経営者）,それ以外,・緊急事態宣言の解除後も自粛の雰囲気が続いており、来客数は戻らない。個人や家族単位の消費が中心で、催事や行楽の集団での買物はまだ低調である。おにぎりや弁当、サンドイッチ、ドリンク等人の動きに左右される商品は動きが悪い。個人や家族の自宅消費型の総菜や冷凍食品、スイーツは継続して売上は好調である。
,,□,コンビニ（エリア担当・店長）,単価の動き,・通常は気温が高い日が続くと来客数は増加するが、現状は気温が高いにもかかわらず来客数はなかなか増えていない。そのため、客単価も伸びておらず、プラス１品の買い控えがある。
,,□,衣料品専門店（店長）,お客様の様子,・規制が解除され、旅行や飲食関係が少しずつ良い方向に向かっているが、衣料品では、客は状況をみているのが実態である。
,,□,衣料品専門店（店員）,お客様の様子,・緊急事態宣言の解除で売上増加を見込んでいたが、結果は前年比70％程度である。外出の機会が少ないため、新しい洋服は不要のようである。
,,□,衣料品専門店（取締役）,お客様の様子,・気候が関係するファッション業界においては、７月と比較して、気温が高い日が続き、秋物の定価品の動きが非常に悪い月となっている。また、来客数も徐々には増加しているが、まだ様子見であり、買物というよりは散歩のような来店が多く、売上につながらない。
,,□,乗用車販売店（代表）,それ以外,・新車の納期遅延により、中古車相場が上がっている。
,,□,住関連専門店（経営者）,販売量の動き,・前年に続き、今年も店舗独自の売出しをしているが、販売量は順調である。新規部門も順調であるが、都市部でのキャンペーンは良くない。
,,□,スナック（経営者）,来客数の動き,・緊急事態宣言は解除されたが、大手企業は新型コロナウイルスの感染を危惧して、飲酒や会食の自粛をしている。しかし、現在最低の売上のため、これ以上は悪化しない。
,,□,タクシー運転手,お客様の様子,・徐々に人が動き出し、予約件数は増加しているが、まだまだ変わっていない。
,,□,タクシー運転手,お客様の様子,・緊急事態宣言が解除され、新型コロナウイルスの新規感染者数も落ち着いており、かなり遅いスピードではあるが、景気は少しずつ戻りつつある。しかし、冬に向けて、第６波が一番の懸念材料である。
,,□,通信会社（企画担当）,販売量の動き,・光回線のエリア拡大がなく、販売量は増加していない。
,,□,通信会社（統括者）,来客数の動き,・携帯電話の販売台数は、前年と比較すると増加しているが、販売単価及びアクセサリー等の販売が減少しており、10月の計画値よりも減少の見込みである。
,,□,美容室（経営者）,来客数の動き,・客の様子や競合他社も廃業したことから、新型コロナウイルスでかなりの打撃を受けており、景気は相変わらず悪い。
,,□,設計事務所（代表）,来客数の動き,・緊急事態宣言は解除されたが、来客の動きは変わらない。
,,▲,商店街（代表者）,お客様の様子,・新型コロナウイルスの感染が少しずつ収束し始め、客の表情も明るくなっている。
,,▲,一般小売店［茶］（販売・事務）,来客数の動き,・緊急事態宣言は解除されたが、来客数は相変わらず減少傾向にある。売上も伸びていない。緊急事態宣言中にインターネットでの購入に切り替えた客がそのままの購買傾向を継続してしまっている。
,,▲,スーパー（店長）,単価の動き,・食品や生鮮、ガソリン等の商品値上げで、消費者の消費意欲が低下傾向になっている。販売点数が伸び悩み、客単価下落傾向が続いている。
,,▲,スーパー（総務担当）,来客数の動き,・緊急事態宣言が解除され、新型コロナウイルスの新規感染者数も激減したことで、これまで巣籠りしていた消費者が、外食や大型商業施設等に足を運んだり、ぜいたく品の購入に金を回したりしている。明らかに来客数が減少し、客単価や購入点数もやや低下気味である。
,,▲,家電量販店（店員）,販売量の動き,・10月は核となる商品がなく、例年余り売上は伸びない。それにも増して、今年は来客数が少ないため商品の動きが悪く、売上が悪い。
,,▲,乗用車販売店（従業員）,販売量の動き,・販売台数が低下している。特に自動車業界は、電気自動車の転換期でもあり、客は状況をみている。
,,▲,乗用車販売店（総務担当）,販売量の動き,・メーカーの新車生産がコロナ禍と半導体不足により大幅な減産となっている。自動車販売店にとっては売る商品がない状況であり、極端な売上不足に陥っている。大変厳しい経営状況が続いている。
,,×,高級レストラン（経営者）,来客数の動き,・当県は、まん延防止等重点措置が９月末に解除されたが、まだ会食を控えている企業も多く、客の動きがない。加えて、10月31日に衆議院選挙があり、10月はほとんど動きがない。
,,×,設計事務所（所長）,単価の動き,・建築では、木材や鉄骨等の価格上昇が始まり、他の材料や人件費でも上がっている。また、生活必需品においても価格が値上がりしている。一方、収入は上昇していないため、使える金額は、少なくなっている。
"企業
動向
関連

(九州)",,◎,輸送業（総務担当）,受注量や販売量の動き,・外食向け貨物の回転率が上昇している。新型コロナウイルスの規制解除が主な要因である。一方、野菜の価格高騰により、内食向けの調味料関係が思ったほど伸びていない。
,,○,金属製品製造業（事業統括）,受注量や販売量の動き,・引き合い件数や受注の増加傾向がみられる。新型コロナウイルスの新規感染者数減少が影響したと推測する。
,,○,一般機械器具製造業（経営者）,取引先の様子,・取引先で新型コロナウイルスのクラスターが発生したが、それが落ち着き、以前の稼働率になっている。集積回路関係の状況が回復しているため、景気は良くなっている。
,,○,電気機械器具製造業（総務担当）,受注量や販売量の動き,・前月に引き続き、半導体関連客からの受注が好調である。
,,○,電気機械器具製造業（取締役）,受注量や販売量の動き,・新型コロナウイルスの感染が落ち着いてきたことで、人の交流が増える傾向になり、低迷していたビジネスが戻る傾向にある。
,,○,通信業（経理担当）,取引先の様子,・一時的に新型コロナウイルスの感染状況が落ち着いているが、新たな施策等もみられるようになっている。
,,○,金融業（営業）,取引先の様子,・景気の水準は低位で推移しているが、緊急事態宣言が解除され、飲食店等の営業が再開されたため、徐々に経済が正常化している。
,,○,金融業（営業担当）,取引先の様子,・緊急事態宣言の解除、また、新型コロナウイルスの新規感染者数の減少により、飲食業や観光業に関しては客が戻りつつある。第６波の心理的な影響があり、動きは鈍い状態にあるが、徐々に回復はしている。特に観光バスは秋の行楽シーズンにより、予約で埋まっている。新型コロナウイルスの感染による予約取消しもあるが、８～９月と比較するとかなり売上は見込める状況である。
,,○,金融業（調査担当）,取引先の様子,・輸送用機械を始めとする一部の製造業では、供給制約に起因する減産が継続しており、地場の部品製造業にも影響が出ている。一方、宿泊業・飲食サービス業を始めとするサービス業は、新型コロナウイルスの感染拡大に伴う下押しの影響は残るものの、緊急事態宣言が解除になり、客足は回復に向かっている。景気は引き続き厳しい状況にあるものの、サービス業を中心に回復の兆しがみられる。
,,○,新聞社［広告］（担当者）,受注量や販売量の動き,・旅行関連や選挙広告の申込みが増えている。
,,○,広告代理店（従業員）,受注量や販売量の動き,・緊急事態宣言が前月末で解除されたことにより、少しずつであるが受注量が増加している。
,,○,経営コンサルタント（代表取締役）,取引先の様子,・新型コロナウイルスの感染が収束に向かい、規制も解除されている。
,,○,経営コンサルタント（社員）,取引先の様子,・時短営業や外出自粛が長引いたが、感染対策がしっかりしているところを選んで客足が増えつつある。
,,○,経営コンサルタント（代表取締役）,取引先の様子,・人材投資を再開する動きが出ている。
,,○,その他サービス業［物品リース］（職員）,取引先の様子,・緊急事態宣言も解除となり、企業の動きは戻りつつある。３か月前と比較しても、人流は活発化しており、若干良くなる方向に動いている。
,,□,農林水産業（経営者）,受注量や販売量の動き,・10月の動きは９月に続き、余り良くない。新型コロナウイルスの新規感染者数は減少しているが、期待していた外食産業も、規制解除が完全でない状態であり、元に戻っていない。また、量販店や冷凍食品メーカー向けも５月と比較するとかなり良い動きにはなっているが、完全に戻っているわけではない。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・受注は順調で、引き合いは強い傾向が続いている。ただ、原料の伝染病の影響が大きい。
