,,×,住関連専門店（営業担当）,来客数の動き,・来客数が非常に少なくなってきている。,
,,×,一般レストラン（経営者）,来客数の動き,・３か月前と比べると景気は悪くなっている。休日のディナータイムも状況が悪く、夜９時以降は客がほとんどいない。,
,,×,バー（経営者）,来客数の動き,・新型コロナウイルス感染症の影響で景気が悪い。,
,,×,通信会社（広報担当）,お客様の様子,・値上げ傾向にあり、客に買い控えの様子がある。,
,,×,美容室（経営者）,来客数の動き,・新型コロナウイルスの新規感染者数が増加し、人々が外出を控えるようになっているため、来店間隔が長くなり、来客数も減少している。,
"企業
動向
関連

(中国)",,◎,輸送用機械器具製造業（経営者）,受注量や販売量の動き,・取引している自動車メーカーの景気が上向き、繁忙状態が続いている。,
,,◎,輸送業,受注量や販売量の動き,・受注が増えている。,
,,○,食料品製造業（経営者）,受注量や販売量の動き,・全体の注文数量は横ばいであるが、季節商材の注文数量が増加傾向にある。,
,,○,化学工業（総務担当）,取引先の様子,・値上げ状態は継続しているが、景気全体は少しずつ良くなっている。,
,,○,輸送業（総務・人事担当）,受注量や販売量の動き,・景気は良くなっており、値上げ基調が浸透していけば、景気は更に上向く。,
,,○,金融業（融資企画担当）,取引先の様子,・地元完成車メーカーの国内生産は、依然として生産能力の８割程度にとどまっているが、単価はアップしており、回復が続いている。このため、系列の地元部品メーカーの受注も増加傾向で、工場の稼働はおおむね定時操業に近づいている。,
,,□,農林水産業（従業員）,受注量や販売量の動き,・外食系は動くのが週末だけで、平日の動きはむしろ弱くなっているため、全体の動きは余り変わらない。,
,,□,繊維工業（財務担当）,受注価格や販売価格の動き,・経済活動は活発になっているが、原材料と光熱費の高騰が足かせとなっている。,
,,□,鉄鋼業（総務担当）,取引先の様子,・前月と比べて若干荷動きが弱いが、大きな変化はない。,
,,□,金属製品製造業（総務担当）,受注量や販売量の動き,・受注は生産能力以上にあるものの、処理能力に制限のある一部の工程では納期対応のため外注している。４月以降、外注費の増加で増産効果が従来ほど上がっていない状況が続いている。,
,,□,建設業（総務担当）,受注価格や販売価格の動き,・今後の物件数、物価上昇分の価格転嫁はある程度できているが、手持ち物件の利益率の低下、今後の物価上昇によっては企業努力では吸収できないリスクがある。,
,,□,輸送業（業務推進担当）,取引先の様子,・現状、大きなプラス要素はなく、荷動きにも目立った様子はないので、景気に変化はない。,
,,□,通信業（営業企画担当）,受注量や販売量の動き,・データセンターやクラウドなどのＩＣＴ関連の引き合い量に変化はない。来年度の利用に向けた準備期間に入っており、見積りや引き合いの商談を行っているが、大きな動きはない状況である。,
,,□,金融業（貸付担当）,取引先の様子,・原料、燃料等の高騰、円安によるコストの上昇から、企業や消費者が値上げを受け入れざるを得ない状況となっているため、消費行動に停滞はなく、企業の業績にも大きな変化はない。,
,,□,広告代理店（営業担当）,受注量や販売量の動き,・新型コロナウイルス感染症が落ち着かない状況で、客からの受注量が増加していない。,
,,□,会計事務所（経営者）,受注量や販売量の動き,・マーケティング関連のアンケート分析業務等、消費関連の動きが出てきつつあるが、保険等の金融商品は動いていない。,
,,▲,木材木製品製造業（経理担当）,受注量や販売量の動き,・一般的に販売価格の上昇は一段落したものの、資材の調達や運送費の高騰などによるコストの上昇は製造原価に反映されているため、粗利率が下がってきている。売上も前年同期と比べ伸び悩んでいる。,
,,▲,窯業・土石製品製造業（総務経理担当）,受注量や販売量の動き,・鉄鋼向け大口案件の生産が完了したこともあるが、他の品の生産も減少傾向にある。,
,,▲,鉄鋼業（総務担当）,受注量や販売量の動き,・受注動向が悪くなっている。,
,,▲,非鉄金属製造業（業務担当）,受注価格や販売価格の動き,・金属価格が一時より下落傾向にある一方で、エネルギー価格が高騰していることから、収益が伸び悩んでいる。,
,,▲,電気機械器具製造業（総務担当）,受注量や販売量の動き,・原材料の長納期化に伴い、当社装置の納入時期も長期化しているため、それを見越して受注、材料手配を行っているが、納入まで１年以上掛かるものもある。原材料が長納期化していることで、その間に業況等、様々な要因により取引先の計画が変更となり、受注量の変更やキャンセルといった事案が発生して、粗利が減少している。,
,,▲,不動産業（総務担当）,それ以外,・前月と比べ、来客数は約５％の減少、申込件数は約４％の減少となっている。,
,,×,－,－,－,
"雇用
関連

(中国)",,◎,－,－,－,
,,○,求人情報誌製作会社（HR担当）,求人数の動き,・求人ニーズが継続している。,
,,○,職業安定所（所長）,求人数の動き,・新規求人数は、人材確保が一段と困難になっている医療・福祉が前年同月比で２割増加となるなど、慢性的な人手不足を背景に、全体でも１割増加となっている。,
,,○,職業安定所（事業所担当）,求人数の動き,・新規求人数の受理状況をみると、前年比で12.7％の増加、前々年比では0.3％の増加と、過去２年間との比較では回復傾向にある。産業別にみると、前年比では多くの産業で前年比増となっており、特に目立ったのは金融・保険業の76.3％の増加、生活関連サービス・娯楽業の27.9％の増加、教育・学習支援業の66.0％の増加などである。,
,,○,民間職業紹介機関（職員）,求人数の動き,・特定の資格保有者の求人に対して応募者がいないという話は良く聞くが、特に資格を必要とせず、経験を重視する求人にも応募がないという企業が出ている。求職者がより条件の良い企業への転職を考えており、求人数過多という現在の状況では、そうした選択ができるようになっている。,
,,○,民間職業紹介機関（人材紹介・派遣担当）,求職者数の動き,・人材紹介の問合せ数が前月比134％となっている。,
,,□,人材派遣会社（経営戦略担当）,求職者数の動き,・長期のコロナ禍で、企業の経営状況は２極化している。好調な企業では求人ニーズが継続している。,
,,□,人材派遣会社（副支店長）,求職者数の動き,・３か月前と比べて、求職者数に変化はない。,
,,□,求人情報誌製作会社（広告担当）,周辺企業の様子,・今まで派遣社員で雇用不足を補っていた企業で、若年層を中心とした中途採用が活発化している。,
,,□,職業安定所（雇用関連担当）,採用者数の動き,・新規求人数は11.3％の増加、新規求職申込件数は11.7％の増加となっているが、求職者と求人の結合を図るための紹介件数は12.4％の減少となっており、求職者が応募に慎重になっている傾向が見受けられる。,
,,□,学校［短期大学］（進路指導担当）,求人数の動き,・前年同期と比べ、求人数に大きな変化はない。,
,,▲,新聞社［求人広告］（担当者）,周辺企業の様子,・経済活動は平常化、活発化に向かっているが、原価や光熱費の上昇を価格に転嫁することが容易でないため、業種を問わず企業の利益が圧迫されている。,
,,×,－,－,－,
,,,,,,
　10．四国（地域別調査機関：四国経済連合会）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(四国)",,◎,－,－,－,
,,○,商店街（事務局長）,来客数の動き,・高齢者層の中には外出を控える人が一定数存在するものの、多くの人が新型コロナウイルスの新規感染者数の増減に一喜一憂することが少なくなり、街にはにぎわいが戻ってきた。,
,,○,商店街（代表者）,来客数の動き,・週末を中心に客がかなり増加している。飲食店の中には行列ができるほどにぎわっている店もあり、全体的に商店街に人が戻ってきている。,
,,○,商店街（代表者）,お客様の様子,・レジャー産業は来客数が増加傾向にある。行動制限のない年末年始を迎えるため、人の動きが更に活発化することを期待している。,
,,○,一般小売店［生花］（経営者）,お客様の様子,・仕入価格が上がり商品単価を上げざるを得ないが、行動制限がないことで祝い行事が増加しており、客が高いものでも購入している。,
,,○,スーパー（店長）,来客数の動き,・来客数が回復している。,
,,○,その他小売［ショッピングセンター］（総務部担当部長）,来客数の動き,・全国旅行支援の効果で来客数が増加した。,
,,○,観光型旅館（経営者）,来客数の動き,・全国旅行支援の効果で、来客数が新型コロナウイルス感染症発生前の水準に回復している。,
,,○,旅行代理店（営業担当）,販売量の動き,・新型コロナウイルスの新規感染者数が再び増加傾向にあるものの、全国旅行支援の効果で売上は順調に増加している。,
,,○,タクシー運転手,お客様の様子,・新型コロナウイルスの新規感染者数は再び増加傾向にあるものの、全国旅行支援等の効果で人の動きが活発化しており、夜の街にも少しずつにぎわいが戻りつつある。,
,,○,観光遊園地（職員）,お客様の様子,・観光地に訪れる県外ナンバーの乗用車が増加しており、人の動きが活発化している。,
,,□,一般小売店［書籍］（営業担当）,販売量の動き,・売上は前年比で増加しているが、その分仕入価格も上昇しており、状況は変わらない。,
,,□,スーパー（企画担当）,販売量の動き,・値上げ前の駆け込み需要と値上げ商品の買い控えが連続しており、全体的な売上や販売数量は変わらない。,
,,□,スーパー（人事）,単価の動き,・依然として食料品やエネルギー価格等の値上げに終わりがみえず、厳しい状況は変わらない。,
,,□,コンビニ（店長）,販売量の動き,・売上、来客数共に大きな変化はないが、キャッシュレス決済のポイント還元キャンペーンの反動により、今は客の購買意欲が減退しているように感じる。,
,,□,コンビニ（店長）,来客数の動き,・物価高の影響で商品単価が上昇しているなか、来客数は減少しておらず、売上は増加傾向にあるが、経費上昇により利益は減少しており、全体としては変わらない。,
,,□,コンビニ（総務）,来客数の動き,・今夏頃から売上は徐々に増加傾向にあるものの、回復スピードに勢いがあるわけではなく、余り状況は変わらない。,
,,□,コンビニ（商品担当）,それ以外,・依然として物流費や原材料の価格高騰による商品単価の上昇が続いており、客が買い控えているのではないかと考えている。,
,,□,衣料品専門店（経営者）,単価の動き,・天候に恵まれたことで販売数が増加することを期待していたが、販売単価が上昇したことが影響したのか、期待していたほどではなく、依然として少し厳しい状況が続いている。,
,,□,衣料品専門店（営業責任者）,販売量の動き,・新型コロナウイルスの新規感染者数が再び増加傾向にあることや、気温が思ったよりも冷え込んでいないため冬物の動きが悪いことで、依然として低調な状況が続いている。,
,,□,家電量販店（店員）,販売量の動き,・省エネ家電への買換え需要はあるものの、その他商品は伸び悩んでおり、状況は余り変わらない。,
,,□,家電量販店（副店長）,競争相手の様子,・前年度と比較して、プレミアム付商品券や全国旅行支援を利用した家電の購入が減っており、来客数の回復はみられない。,
,,□,乗用車販売業（営業担当）,販売量の動き,・新車の契約者数は新型コロナウイルス感染症発生前と同程度であるが、納車時期が不透明であるため現場は混乱している。,
,,□,乗用車販売店（従業員）,販売量の動き,・新車の受注台数は前年並みで推移している。,
,,□,乗用車販売店（役員）,販売量の動き,・メーカーの生産状況に右往左往する状況が続いている。,
,,□,通信会社（営業部長）,お客様の様子,・人々の新型コロナウイルス感染症に対する警戒感が薄れてきている。,
,,□,通信会社（社員）,お客様の様子,・新型コロナウイルスの新規感染者数は増加傾向にあるものの、客の対面拒否等の反応は余りみられない。,
,,□,美容室（経営者）,お客様の様子,・来客数は徐々に回復しており、安定した状態である。,
,,□,設計事務所（所長）,お客様の様子,・業績が回復している業種と悪化している業種が入り混じっており、全体の景況感として良いのか悪いのかの判断が非常に難しい状況である。,
,,▲,商店街（代表者）,お客様の様子,・地方都市の中心市街地で、環境や状況が好転する要素が見いだせない。郊外大型店では前年比プラスになる傾向がみられるが、新型コロナウイルス感染症発生前の水準の半減に近い数字になっている。社会構造や消費者動向から、今後も新型コロナウイルス感染症発生前を上回ることはないと考えざるを得ない。,
,,▲,一般小売店［酒］（販売担当）,販売量の動き,・商品価格の上昇に伴う買い控えの影響で売上が減少している。,
,,▲,百貨店（営業統括担当）,来客数の動き,・全国旅行支援や物価上昇の影響で店舗への来客数が減少している。,
,,▲,スーパー（財務担当）,販売量の動き,・メーカーからの仕入商品の値上げの影響で客の買上単価は上昇しているが、買上点数が大きく減少している。,
,,▲,衣料品専門店（経営者）,来客数の動き,・来客数が減少傾向にある。,
,,▲,都市型ホテル（経営者）,来客数の動き,・新型コロナウイルスの感染再拡大に伴い、主に飲食店での予約の伸びが鈍化するとともに、予約のキャンセルも発生している。,
,,▲,競輪競馬（マネージャー）,販売量の動き,・物価高の影響で、売上が減少傾向にある。,
,,▲,美容室（経営者）,来客数の動き,・新型コロナウイルスの感染再拡大の影響で、客の動きが鈍化している。,
,,×,＊,＊,＊,
"企業
動向
関連

(四国)",,◎,－,－,－,
,,○,繊維工業（経営者）,受注量や販売量の動き,・全国旅行支援やインバウンド受入れの再開による効果で観光地の来店客が増加しており、小売店からの受注は旺盛である。,
,,○,鉄鋼業（総務部長）,受注価格や販売価格の動き,・主要材料のスクラップ価格は依然として高水準だがピークは過ぎた感がある。燃料費及び電気料金の燃料費調整額の上限撤廃による負担増の影響もあるが、販売価格の値上げ効果も出始めており、景気は回復傾向にある。,
,,○,電気機械器具製造業（経営者）,受注価格や販売価格の動き,・石炭や石油、天然ガスに代わるバイオ関連の引き合いが増加傾向にある。,
,,○,通信業（総務担当）,それ以外,・社外イベントやボランティア活動への参加者数や参加頻度が増加傾向にあり、従来のような状況に戻りつつある。,
,,□,農林水産業（職員）,受注価格や販売価格の動き,・例年11月は年末を前に低調な荷動きになる月であるが、基準となる大型野菜が豊作基調により低価格で推移したこともあり、本県の主力である果菜類の価格も低調推移した。,
,,□,木材木製品製造業（営業部長）,受注量や販売量の動き,・受注量は安定しているが、材料価格の高騰は継続しており、厳しい状況は変わらない。,
,,□,化学工業（所長）,受注量や販売量の動き,・実需が増加している実感はなく、現在増加している受注量は資材不足の先行き手配によるものであり、どこかの時点で減少すると予想する。依然として厳しい状況は変わらない。,
,,□,一般機械器具製造業（経理担当）,受注量や販売量の動き,・ウクライナ情勢の長期化や急激なインフレ、円安進行などにより、原材料価格の高騰や物流環境の悪化が進んでおり、依然として厳しい状況が続いている。,
,,□,建設業（経営者）,受注量や販売量の動き,・上半期は公共事業の受発注量が堅調であったが、下半期に入ってからは前年比２割程度減少した水準で推移している。全体として景況感は余り変わらない。,
,,□,輸送業（経営者）,それ以外,・ウクライナ情勢が長期化しており、景況感は不透明である。,
,,□,輸送業（営業）,受注量や販売量の動き,・一般消費財を中心とした商業貨物のうち、特に小口積合貨物の取扱物量に回復がみられない状況にあり、依然としてコロナ禍による生活様式の変化や物価上昇による消費の減退が大きく作用していると推測する。,
,,□,輸送業（経理）,受注量や販売量の動き,・海外向け、国内向け共に出荷数量に変化はない。,
,,□,金融業（副支店長）,取引先の様子,・仕入価格は上昇傾向にあるものの、販売価格への転嫁や来客数の増加等により、業績への影響は特にない。,
,,▲,建設業（経営者）,受注量や販売量の動き,・公共工事の受注が激減したことに加え、民間からの受注も少なく、厳しい状況である。,
,,▲,税理士事務所,取引先の様子,・原材料の価格高騰などにより取引先の経営状況が苦しくなっている。,
,,×,－,－,－,
"雇用
関連

(四国)",,◎,－,－,－,
,,○,求人情報誌（営業）,求人数の動き,・新卒、中途採用共に求人数が増加傾向にある。特に県内中小企業からの中途採用の引き合いが増加している。,
,,○,職業安定所（求人開発）,それ以外,・新規求職申込件数はそれほど伸びていないが、新規求人数は増加している。結果として、紹介件数は減少しているものの、就職件数は微増である。,
,,□,人材派遣会社（営業担当）,求人数の動き,・派遣の求人数は一定数あるが、ミスマッチや求職者数の不足により、就労につながらないことが多い。,
,,▲,新聞社［求人広告］（担当者）,それ以外,・広報の動きはますます鈍化している。ディーラー関連の求人広告も部品供給不足に伴う業績不振の影響で低調に推移している。,
,,×,－,－,－,
,,,,,,
　11．九州（地域別調査機関：公益財団法人九州経済調査協会）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(九州)",,◎,商店街（代表者）,お客様の様子,・年末商戦に向けて広報案件が増加している。,
,,◎,スーパー（店長）,来客数の動き,・規制緩和で今までできなかったイベント等が開催されるようになり、当店でも集客イベント開催ができ、確実に集客につながっている。,
,,◎,一般レストラン（経営者）,販売量の動き,・インバウンドの需要も増え、大変好調に推移している。物価高騰の影響で国内需要は厳しいと考えていたが、順調に来店があり新型コロナウイルス感染症の発生前に近づきつつある。,
,,◎,都市型ホテル（スタッフ）,販売量の動き,・インバウンドの来客数はまだ戻っていないが、新型コロナウイルス感染症の発生前と変わらない水準まで来客数は改善している。,
,,○,商店街（代表者）,販売量の動き,・前月から来客数も増加し、まとめ買いの客が増えている。,
,,○,商店街（代表者）,お客様の様子,・今までは商店街へ足を運んでも来客はなかったが、最近は商品を手に取って購買につながる客が増加している。,
,,○,一般小売店［青果］（店長）,販売量の動き,・９月を過ぎて暑さも和らぎ、当地で生産が多い野菜である大根、人参、白菜は、出荷が多くなり単価も安くなったことで、客の購買意欲をくすぐるような状態になっている。徐々に３か月前より良くなっている。,
,,○,一般小売店［精肉］（店員）,販売量の動き,・需要は旺盛であるが、供給が追い付かない状況である。,
,,○,一般小売店［生花］（経営者）,販売量の動き,・11月は、８月より気候が良くなり、ギフトがメインの花屋であるため、生花を選ぶ客も多くなっている。開店祝いや周年祝いなどの高単価の胡蝶蘭も８月より11月は不足するほど需要がある。,
,,○,百貨店（企画担当）,来客数の動き,・土日だけではなく、平日の来客数が増加している傾向である。,
,,○,百貨店（営業担当）,お客様の様子,・新型コロナウイルス感染症が落ち着き、人気の物産催事会場では３週間にわたり盛況であった。また、全店催事・クレジット催事、友の会により店頭への来客数が増え全店がにぎわっている。加えて、物産協会やプレミアム付商品券の利用で購買意欲が増し、来客数や滞留時間の伸びが続いている。おせち受注も店頭・通販共に好調で、高額商品から品切れが続いている。下旬には、お歳暮ギフトセンター開設で来客数の期待ができ、慎重な外出姿勢に変化がみられている。一方、今月は店頭への来店増加により、オンラインやサテライトショップ、ギフトショップへの来店が影響を受けている。,
,,○,百貨店（経営企画担当）,お客様の様子,・新型コロナウイルス感染症の影響はほぼ感じられず、行動制限の緩和に伴う消費意欲の拡大が見受けられ、物産展や外商企画催事の売上は特に好調である。,
,,○,スーパー（店長）,販売量の動き,・店の売上全体は前年を上回っているが、カテゴリー別では大きな開きがある。食料品関係では伸長傾向であるが、衣料関連は温暖化の影響も含め厳しい状況が続いている。,
,,○,コンビニ（経営者）,販売量の動き,・長い間、低迷を続けていた来客数も前年を上回る状況になっているが、新型コロナウイルス感染症の発生前には戻っていない。現状は、客単価の上昇により、売上は前年を上回っているが、幅広い商品の値上げで、低所得層の客が減少している。,
,,○,コンビニ（経営者）,来客数の動き,・人の動きは明らかに活発化しており、来客数が増加しているものの、新型コロナウイルス感染症発生前までの回復には至っていない。しかし、前年比で売上が回復した要因の１つは、物価高騰における商品値上げの影響が大きい。,
,,○,コンビニ（経営者）,お客様の様子,・新型コロナウイルス感染症発生前の生活に戻っており、当店においても出勤、通勤客の朝、昼、夜の来店が増加している。週末の行楽、催事関係での利用も増えており主力の米飯類、加工食品の売上は好調である。前年に自家需要増加で売れた酒類やおつまみ類の売上は足下で減少しているが、商品全体の売上は回復している。,
,,○,コンビニ（エリア担当）,お客様の様子,・新商品やキャンペーン商品に対する客の反応が良くなっている。ディスカウントストアの値上げの影響が大きく、コンビニエンスストアとの価格差が薄れていることも一因である。,
,,○,コンビニ（エリア担当・店長）,来客数の動き,・来客数は伸び悩んでいるが、買上点数と客単価が伸びたため、前年より売上が増加している。,
,,○,衣料品専門店（店員）,お客様の様子,・旅行や外出用の洋服を探す客が増加している。新型コロナウイルス感染症発生前の日常が少しずつ戻ってきている。,
,,○,家電量販店（店員）,販売量の動き,・２か月前は完全に底の状態であった。今月は、まだ寒さが到来しておらず、売上は良くないが、最近やっと数字が動き出している。,
,,○,家電量販店（従業員）,お客様の様子,・行政主導の景気対策により、全国旅行支援クーポン券やプレミアム付商品券の利用で需要が喚起されている。,
,,○,乗用車販売店（役員）,お客様の様子,・半導体不足による新車納期への影響が客に理解されており、販売側も長納期に向けた販売方法の対策ができている。物価上昇で客の購入意欲に変化が現れるのではないかと心配していたが、予想より高止まりの状況である。,
,,○,その他専門店［コーヒー豆］（経営者）,お客様の様子,・例年、年末に差し掛かるとコーヒーの需要が伸び、一般の客から卸関係まで全体的に売上が上がってくる。新規の来店もあり、売上は今後も上昇していく。,
,,○,その他小売の動向を把握できる者［ショッピングセンター］（統括者）,来客数の動き,・国内観光客やインバウンドが増加している。,
,,○,高級レストラン（経営者）,来客数の動き,・12月も間近になり、忘年会や新年会、おせちなどの予約が始まるが、当県では新型コロナウイルスの新規感染者数がかなり少なく、観光客も増加しコロナ禍前と比較して７割まで回復している。,
,,○,スナック（経営者）,来客数の動き,・初めて新型コロナウイルス感染症発生前の売上水準に戻った月となっている。,
,,○,観光型ホテル（総務）,お客様の様子,・宴会の動きが活発化し、新型コロナウイルス感染症への恐怖感が薄れており、新型コロナウイルスの感染拡大は避けられない。,
,,○,観光型ホテル（専務）,来客数の動き,・全国旅行支援を利用した客がとても多い。延長が発表されたため、この景気はしばらく続くと予想される。団体客が増えてきているが、まだまだ以前のようには多くない。,
,,○,都市型ホテル（販売担当）,来客数の動き,・全国旅行支援により、現在の売上は好調である。,
,,○,タクシー運転手,来客数の動き,・新型コロナウイルスの新規感染者数の増加や物価上昇が続いているにもかかわらず、国内観光客やインバウンドの回復、イベントの復活など順調に回復している。また、下旬には早めの忘年会もあり、夜の街も活気を取り戻している。,
,,○,タクシー運転手,来客数の動き,・インバウンドの再開により、海外からの客がかなり増加しており、好結果につながっている。,
,,○,観光名所（従業員）,来客数の動き,・全国旅行支援の事業が始まり、コロナ禍で旅行自粛していた多くの人が来館している。,
,,○,観光名所（職員）,来客数の動き,・全国旅行支援の効果で、市内への来訪者が増えており、飲食店街の人通りも徐々に増加している。,
,,○,競馬場（職員）,販売量の動き,・円安や物価の上昇など外部要因は厳しい状況がそろっているが、販売量は引き続き前年を上回り好調に推移している。,
,,○,住宅販売会社（従業員）,来客数の動き,・来客数は、３か月前と比較すると増加している。街の人出も増加しており、活気がかなり戻っており、新型コロナウイルス感染症発生前より良くなっている。しかし、売行きが良くなっているわけではない。,
,,□,商店街（代表者）,来客数の動き,・新型コロナウイルスの新規感染者数は徐々に増加している。極端に売上が影響を受けるわけではなく、商店街への人出に変化がない状況である。,
,,□,商店街（代表者）,お客様の様子,・新型コロナウイルス感染症への対策に伴う規制は緩和され、商店街への来客は増加しているが、食料品や生活インフラの値上げにより消費動向は慎重であり、購買意欲はない。,
,,□,商店街（代表者）,単価の動き,・仕入単価が上昇しているため、売価を値上げしたことで、売上が良くなっている。,
,,□,商店街（代表者）,来客数の動き,・当商店街では、２度の火災で大変な被害を受けたが、企業やクラウドファンディング等により、仮設住宅の建設や、年末に向かい総力を挙げて来客を迎える準備をしている。,
,,□,百貨店（経理担当）,競争相手の様子,・11月の市内大型店３店の売上見通しは、前年比99.7％で３か月前より売上が戻りつつある。催事及び新ブランドの導入効果による売上は上昇しているが、暖冬の影響もあり衣料品全般が低迷している。,
,,□,スーパー（総務担当）,来客数の動き,・食料品値上げの影響で、来客数や買上点数は前年割れをしているが、客単価が上昇している分で、前年比をやや超える売上となっている。しかし、利益の確保という点では、原価の上昇分をいまだ回収できていない。,
,,□,スーパー（経理担当）,販売量の動き,・冬型の売場を展開しているが、11月にしては気温が高く、鍋材料等の冬物商材の動きが例年と比べて悪い。また、商品の値上げが続き、単価は上がっているが来客数や買上点数が減少し、売上自体は微減の状態が続いている。,
,,□,衣料品専門店（店長）,お客様の様子,・今一つ客の動きがなく、新型コロナウイルスの感染状況が心配である。,
,,□,衣料品専門店（取締役）,お客様の様子,・客は、３か月前より目的を持って来店するが、以前のように必ずしも購入するとは限らず、慎重に買物をする。冬物商材であるため、客単価は増加するが、必要な物だけを購入するかリフォームをしており、財布のひもは固くなっている。そういった行動から商品の値上げの影響を反映している。,
,,□,乗用車販売店（総務担当）,販売量の動き,・メーカーからの新車生産が安定しない。今月は前月と比べ７割程度の配給しかない。販売店の売上、収益は新車販売の割合が高いため、会社収益は一進一退が続く。,
,,□,乗用車販売店（役員）,来客数の動き,・新型車発表が続き、来客数が減少していない。,
,,□,住関連専門店（従業員）,お客様の様子,・温暖な気候もあり、例年と比べて秋冬寝具の需要が少ない。また、最近の物価上昇の影響を受け、客も買い控えや予算を抑える様子も多く見受けられる。,
,,□,その他小売の動向を把握できる者［ショッピングセンター］（支配人）,お客様の様子,・人気映画の効果により、全館で売上は好調であった８月と比較すると、現状の推移は変わらない。新作映画の公開もあり順調な動員となっており、映画全体に好影響が現れている。一方、物価の上昇もあり、特に食物販売や衣料を中心に客単価は上昇するものの来客数が伸びず、消費者の財布のひもは固い。新型コロナウイルス感染症の第８波の悪影響はないが、物価の上昇が施設全体的に悪影響をもたらしている。,
,,□,高級レストラン（経営者）,来客数の動き,・11月は前月同様に来客が少なかったが、中旬以降には来客数が多くなり忙しい月である。,
,,□,タクシー運転手,お客様の様子,・昼夜タクシー客が戻っているが、新型コロナウイルス感染症の影響で乗車員が不足している。,
,,□,通信会社（統括者）,販売量の動き,・スマートフォン教室開催等を合わせた来客数は、前年比で若干減少している。携帯電話等の販売台数も前年比や計画比をやや下回っている。,
,,□,ゴルフ場（従業員）,来客数の動き,・単価はなかなか上昇しないが、前年より天候にも恵まれて順調に入場者を確保することができている。,
,,□,美容室（経営者）,販売量の動き,・３か月前より売上回復を期待していたが、景気は上向いていない。これから年末に向かって、売上が増加する見込みであるが、新型コロナウイルス感染症の影響がまだあり、売上が伸びない要因になっている。,
,,□,美容室（店長）,来客数の動き,・３か月前と状況は変わらない。,
,,□,その他サービスの動向を把握できる者（所長）,お客様の様子,・受注金額は幾分伸びたが、それを打ち消す最低賃金の上昇や物価高騰の影響で、その結果景気は変わらない。,
,,□,その他サービスの動向を把握できる者［介護サービス］（管理担当）,来客数の動き,・新型コロナウイルス感染症の第７波は落ち着いたが、国の感染防止に対する緩和施策により、病院からの退院や紹介による在宅サービス利用客が減少している。８月の新型コロナウイルスの感染拡大時から客の減少が続いている。,
,,□,住宅販売会社（従業員）,お客様の様子,・客の動きは、展示場来場数が前月比で減少傾向が続いている。,
,,▲,商店街（代表者）,来客数の動き,・全国旅行支援等の影響により人が動き始めているが、新型コロナウイルスの新規感染者数の増加で、商店街への来街客が徐々に減少しており、それに伴い売上も落ちている。旅行客は増加しているようであるが、商店街ではその影響がみられない。,
,,▲,一般小売店［鮮魚］（店員）,お客様の様子,・客との会話でも、来客がないため、魚が売れない状態である。仲卸の仕事として、荷ぞろえをし、小売の客に販売するが、売れ残ることが多い。荷ぞろえを落とすと売れなくなるため、何とか厳しい状態を切り抜けなければいけない。,
,,▲,一般小売店［茶］（販売・事務）,お客様の様子,・新型コロナウイルス感染症の発生から人通りも少なくなり、商店街の活気は失われている。原材料の値上げにより物価高騰になり、経費の出費は増加し、売上はかなりの影響を受けている。,
,,▲,百貨店（企画担当）,来客数の動き,・新型コロナウイルス感染症の第８波の影響で、来客数が減少傾向であり、特に高齢の客の反応が悪い。全国旅行支援により観光客は増加しているものの、効果は限定的である。気温も高く、前月好調であった衣料品の動きも鈍化している。,
,,▲,百貨店（業務担当）,お客様の様子,・新型コロナウイルス感染症による行動規制がないため、景気回復を見込んでいたものの、夏からのガソリン代高騰、また、秋からの食料品を中心とした物価高騰や電気代の値上げで買物がしづらい状況になっている。,
,,▲,スーパー（企画担当）,来客数の動き,・物価上昇が続いており、来客数が前年比で２％ほど減少している。一方で、商品単価が上がっているため客単価は上昇しており、買上点数がどのように推移するのかが、今後の売上に影響する。,
,,▲,コンビニ（経営者）,販売量の動き,・店の主力商品のほとんどが、10月、11月に更に値上げをしており、多くの客は諦めて購入はしているが買い渋り傾向で、売上全体では減少している。また、人件費の高騰で経営自体は苦しい状態が続いている。,
,,▲,家電量販店（店長）,お客様の様子,・販売価格を下げなければ売れない傾向にある。財布のひもが非常に固い。,
,,▲,その他飲食の動向を把握できる者［酒卸売］（経理）,それ以外,・業績は回復してきたが、個人の給与等は上がらず、光熱費や物価は上がる一方であるため、個人の景気としては悪くなっている。,
,,▲,通信会社（役員）,単価の動き,・前月に引き続き、ケーブルテレビの契約で安価なプランへの変更がみられる。,
,,▲,その他サービスの動向を把握できる者［フィットネスクラブ］（営業）,来客数の動き,・フィットネス健康サービス業や観光業では、いずれも地方の回復が遅れている。,
,,▲,設計事務所（代表）,来客数の動き,・資料請求の数が減少しており、景気が悪くなっている。,
,,×,百貨店（総務担当）,お客様の様子,・各種値上げにより、売上が減少している。,
,,×,乗用車販売店（代表）,それ以外,・飲食業など景気の良い話を聞かない。,
