,,○,商店街（代表者）,来客数の動き,・人々がコロナ慣れしているため、外出する客が増加している。,
,,○,一般小売店［眼鏡］（経営者）,お客様の様子,・新型コロナウイルスに関する行動規制が緩和され、人の流れが以前のように回復している。,
,,○,百貨店（営業担当）,販売量の動き,・毎年苦戦しているゴールデンウィークの人出、販売量、売上全てが前年をはるかに上回ったが、月の中旬からは人出も売上も苦戦している。,
,,○,百貨店（営業企画担当）,来客数の動き,・地階に新規ブランドが投入され、食品売場の売上の増加につながっている。衣料品についても、行動規制等がなくなったため、婦人服を中心に売上が増加傾向にある。,
,,○,百貨店（売場担当）,お客様の様子,・５月は、婦人服や紳士服など衣料品がとても好調に推移している。婦人服はパンツ、ブラウス、シャツ、紳士服はカジュアルシャツなど、屋外でのアクティブな衣料品が好調で、人々の動きが活発化していることがうかがえる。,
,,○,スーパー（店長）,お客様の様子,・新型コロナウイルスの感染状況が変化し、行楽やアウトドア等の外出者が増加しているため、消費も増加している。ゴールデンウィークからは、特に週末の行楽客が増加している。食料品を中心とした値上げ基調がディスカウントストアにとってチャンスとなっており、割引時のまとめ買いも増えている。,
,,○,スーパー（販売担当）,お客様の様子,・ワクチン接種の進展により、休日の人の動きがやや活発になり、消費が動く傾向にある。,
,,○,コンビニ（エリア担当）,来客数の動き,・客が新型コロナウイルスに慣れてきたこと、今年はまだ梅雨入りしていないことなどから、来客数が前年を上回っている。,
,,○,コンビニ（副地域ブロック長）,お客様の様子,・客の動きが終日活発になってきている。移動規制が解除され、テレワークからオフィスで働く方向に再度シフトしていることが、商品の購買につながっている。,
,,○,コンビニ（支店長）,来客数の動き,・週末だけではなく、平日の来客数や売上も前年と比べて回復している。,
,,○,衣料品専門店（代表）,来客数の動き,・まん延防止等重点措置中であった３か月前と比べると来客数は戻ってきたが、新型コロナウイルス発生前の売上には到底及ばない。,
,,○,家電量販店（販売担当）,販売量の動き,・半導体不足の影響や猛暑予想で、エアコンがよく売れている。,
,,○,その他専門店［土産物］（経営者）,来客数の動き,・ゴールデンウィークの来客数が前年と比べ２割増加したが、新型コロナウイルス発生前の来客数には及ばない。店内が混雑し、密であるとの書き込みがあり、悩ましいところである。,
,,○,その他専門店［和菓子］（経営者）,来客数の動き,・新型コロナウイルスの影響が収まりつつある。,
,,○,一般レストラン（経営者）,来客数の動き,・売上は新型コロナウイルス発生前の水準まで回復している。夜９時以降は４人程度の少人数の利用が多く、３か月前と変わらないが、ランチタイムや早い時間帯のディナータイムでは家族連れや友人同士の利用が確実に増加している。,
,,○,一般レストラン（経営者）,来客数の動き,・新型コロナウイルスに関する規制が緩和され、客の来店頻度が高まり、ディナータイムの客も戻っている。,
,,○,観光型ホテル（副支配人）,単価の動き,・１泊２食付きの宿泊プランで、以前は２種類の料金プランを販売していたが、単価を上げたプランを追加して３種類のプランで販売を開始したところ、高い料金のプランがよく売れている。,
,,○,都市型ホテル（総支配人）,来客数の動き,・新型コロナウイルスの新規感染者数が２月にピークを過ぎ、重症化リスクも低下したことから、ゴールデンウィーク期間の観光需要が大幅に回復した。また、ゴールデンウィーク以降のビジネス需要も回復傾向にある。,
,,○,旅行代理店（支店長）,販売量の動き,・新型コロナウイルスの新規感染者数がゴールデンウィーク明けには激増するという見解があったが、そのようなことはないようである。ゴールデンウィークの旅行需要も新型コロナウイルス流行前の2019年の６割近くまで回復している。,
,,○,タクシー運転手,販売量の動き,・夜の街が少しずつにぎやかになっており、接待も始まっている。,
,,○,タクシー運転手,お客様の様子,・会社ぐるみの飲食会等の自粛はまだ続いているが、新型コロナウイルスの新規感染者数が減少傾向にあり、人々の新型コロナウイルスに対する恐怖感が薄れていることで、以前のような行動自粛傾向は弱まっている。,
,,○,通信会社（工事担当）,お客様の様子,・客の要望が増加し、景気はやや良くなっている。,
,,○,テーマパーク（業務担当）,来客数の動き,・来客数が新型コロナウイルス発生以前の６割程度で推移している。,
,,○,美容室（経営者）,お客様の様子,・商店街ではイベントが開催され、人出が増えてきている。,
,,○,住宅販売会社（営業担当）,来客数の動き,・週末の人出が多くなってきている。,
,,□,商店街（代表者）,お客様の様子,・新型コロナウイルスの新規感染者数が少しずつ減少しているが、まだ安心することはできない。,
,,□,商店街（代表者）,来客数の動き,・政府や各自治体には、とにかく経済活動が通常の状態に戻るように取り組んでほしい。責任を取りたくないのか、判断も行動も遅すぎる。新型コロナウイルスの予防は個人に任せ、インフルエンザと同じような対応で済むようにすべきである。,
,,□,一般小売店［印章］（経営者）,販売量の動き,・仕入価格の上昇で、景気の低迷が続いている。,
,,□,一般小売店［茶］（経営者）,販売量の動き,・暖かくなり、人出が増えそうなムードだが、商店街の人出は閑散としており、売上も前年を下回っている。,
,,□,百貨店（経理担当）,販売量の動き,・来客数は前年を上回っているが、売上は前年並みである。低迷していた衣料品や観光部門の売上は前年を上回っている。,
,,□,百貨店（営業担当）,販売量の動き,・新型コロナウイルスの感染状況が少し落ち着き、週末を中心に来客数が増加しているが、売上にはつながっていない。コロナ禍で衣料品に対する価値観などが変化している。,
,,□,百貨店（外商担当）,お客様の様子,・新型コロナウイルスの新規感染者数が横ばいのため、消費マインドもあまり改善していない状況である。,
,,□,スーパー（店長）,販売量の動き,・ここ１～２か月で、客の購入点数に変化がない。,
,,□,スーパー（店長）,販売量の動き,・商品の値上げが相次ぎ、販売数量が伸びない状況が続いている。,
,,□,スーパー（営業システム担当）,単価の動き,・販売数量は減少傾向にあるが、商品価格の値上げにより、客単価は上昇している。,
,,□,スーパー（販売担当）,販売量の動き,・来客数は前年比112％と増加傾向にあるが、平均買上単価は前年比93％と客の節約傾向が根強くなっている。,
,,□,コンビニ（エリア担当）,販売量の動き,・７月の商品価格の値上げで、客の買い控えが増加する。,
,,□,衣料品専門店（経営者）,販売量の動き,・月末に展示会を開催したが、来客数が多く、売上もあったので、景気は少し良い流れになっている。,
,,□,家電量販店（店長）,来客数の動き,・新型コロナウイルスの影響で来客数は減少しているが、景気が悪い状況でも、生活必需品として家電製品の需要は衰えていない。,
,,□,家電量販店（企画担当）,来客数の動き,・来客数が前年の９割程度となっているため、売上も前年を下回っている。,
,,□,乗用車販売店（営業担当）,販売量の動き,・以前と変わらず、中古車が不足していることから、販売量が前年並みとなっている。,
,,□,その他専門店［布地］（経営者）,お客様の様子,・新型コロナウイルスの感染状況がなかなか落ち着かないため、特に高齢者は街に出てこない。,
,,□,その他小売［ショッピングセンター］（支配人）,来客数の動き,・ゴールデンウィークの来客数は前年を大幅に上回ったが、予想を下回り、新型コロナウイルス流行前の2019年のゴールデンウィークの来客数には遠く及んでいない。,
,,□,その他小売［ショッピングセンター］（管理担当）,お客様の様子,・ゴールデンウィーク中は、イベントなどの参加者が増えたが、買い回りをする客は以前より少なかった。ゴールデンウィーク後の平日にあまり変化はないものの、新型コロナウイルスの新規感染者数の増加もあり、土日の集客状況は余り良くない。ついで買いを行う客が少なく、財布のひもも固いようである。,
,,□,一般レストラン（店長）,お客様の様子,・新型コロナウイルスの感染状況に大きな変化はなく、客もある程度この状況に慣れつつあるが、来客数の回復までには至っていない。新型コロナウイルスに対して警戒している人とそうでない人の２極化が進んでいるようで、警戒している人が店に来ないため、景気の回復につながらない。,
,,□,バー（経営者）,来客数の動き,・新型コロナウイルスの影響が続いているため、景気は変わらない。,
,,□,旅行代理店（経営者）,お客様の様子,・旅行に行きたい客が、家族等の反対で旅行に行けない状況である。,
,,□,放送通信サービス（総務経理担当）,お客様の様子,・客の料金延滞率や回収率は悪化していないものの、横ばいである。,
,,□,通信会社（企画担当）,お客様の様子,・今年のゴールデンウィーク期間中の県内外の移動は、新型コロナウイルス発生前に戻っているが、移動による交流が増えたにしては、商品・サービスの問合せに特に変化がない。,
,,□,通信会社（営業担当）,お客様の様子,・客の加入・解約動向から、消費意欲に変化はない。物価高の影響はあるが、コロナ禍が一段落し、通常の生活が戻ってきた感がある。,
,,□,通信会社（経理担当）,お客様の様子,・サービスエリア拡張に伴い、加入者数の増加傾向が続いている。,
,,□,美容室（経営者）,単価の動き,・客の動きが元に戻りつつあるが、単価の低いメニューを選択する客が普通のメニューに戻らないため、景気は変わらない。,
,,□,設計事務所（経営者）,来客数の動き,・修繕などの引き合いはあるが、新築やリノベーションの引き合いは低調な状況が続いている。コロナ禍に加え、建築資材の高騰も影響している。,
,,□,設計事務所（経営者）,お客様の様子,・建築資材の高騰を受け、住宅に回せる資金の余裕がなくなり、意思決定が遅くなっている。,
,,□,設計事務所（経営者）,お客様の様子,・木材や建材の値上げラッシュで建設費が高騰しており、客もなかなか契約まで進むことができず、落ち着くまでしばらく様子見の状況である。,
,,▲,商店街（代表者）,単価の動き,・新型コロナウイルスの影響で客がほとんどおらず、厳しい状況が続いている。,
,,▲,一般小売店［食品］（経営者）,来客数の動き,・前月までは来客数が前年割れであったものの、客単価は前年を上回る状況で推移していたが、今月に入り、客単価も前年割れとなっている。原材料の価格高騰で、精肉、日配品、食品の売上の減少が続いており、消費者のインフレに対する防衛本能が顕著になっている。,
,,▲,スーパー（店長）,販売量の動き,・自粛のないゴールデンウィークだったことで、飲食店も再開され、スーパーでの買上点数は前年を下回っている。,
,,▲,スーパー（総務担当）,販売量の動き,・売上や客単価は余り変わっていないが、商品価格の上昇の影響もあり、買上数量は減少している。,
,,▲,スーパー（業務開発担当）,来客数の動き,・相次ぐ食料品の値上げで、客の来店頻度が低下している。,
,,▲,スーパー（財務担当）,単価の動き,・まん延防止等重点措置の解除後、客単価や売上が前年割れとなっている。,
,,▲,コンビニ（エリア担当）,単価の動き,・来客数は回復しているが、客単価は低下している。,
,,▲,乗用車販売店（統括）,販売量の動き,・前年が新型コロナウイルスの影響で悪すぎたこともあり、５月の販売量は前年比117％となっている。今年は新車の供給不足で大変厳しい状況である。,
,,▲,乗用車販売店（営業担当）,販売量の動き,・納期が６～12か月以上掛かり、客の購買意欲が低下しているため、景気はやや悪くなっている。,
,,▲,乗用車販売店（営業担当）,販売量の動き,・中国でのロックダウンの影響で、メーカーの生産が停止し、売上につながらない。,
,,▲,自動車備品販売店（経営者）,販売量の動き,・４月の値上げ以降、売上が少し落ちてきている。今後も円安やウクライナ問題による物価高などの影響で、先行きが不透明である。,
,,▲,住関連専門店（営業担当）,来客数の動き,・買換え需要の来客数が著しく減少している。,
,,▲,一般レストラン（経営者）,それ以外,・まん延防止等重点措置や緊急事態宣言で人が外出できなかったり、店が営業できなかったりした頃の状況を考えると、景気は３か月前よりも少し良くなっているが、依然として悪い。,
,,▲,テーマパーク（管理担当）,お客様の様子,・物価が上がっているにもかかわらず、政府が消費税減税等の対策を行わないため、景気はやや悪くなっている。,
,,▲,住宅販売会社（従業員）,来客数の動き,・総合住宅展示場の新規来場者数が前年の６割程度まで落ち込んでいる。新型コロナウイルス発生前と比べると半減しており、集客に苦労している。,
,,▲,住宅販売会社（営業所長）,単価の動き,・資材の高騰、エネルギー関連や生活必需品等の相次ぐ値上げが家計を圧迫している。,
,,×,スーパー（店長）,販売量の動き,・ゴールデンウィークに販売量が大幅に減少している。,
,,×,家電量販店（店長）,販売量の動き,・生活必需品の動きは底堅いが、テレビやパソコンの需要がかなり落ちている。,
,,×,自動車備品販売店（経営者）,販売量の動き,・３～４月から各商品の値上げがあり、ゴールデンウィーク明けには、新型コロナウイルスの新規感染者数が増加したため、来客数や売上が減少している。,
,,×,その他専門店［時計］（経営者）,単価の動き,・地方は農繁期で来客数が少ない。修理等必要なことの需要はあるが、高額品の販売は低調である。,
,,×,通信会社（広報担当）,お客様の様子,・物価が上昇傾向にあり、客に買い控えの傾向があることから、景気は悪くなっている。,
"企業
動向
関連

(中国)",,◎,＊,＊,＊,
,,○,繊維工業（財務担当）,受注価格や販売価格の動き,・新型コロナウイルス感染対策の人流や移動の制限が緩和されたことにより、客の消費行動が活発になっている。,
,,○,金属製品製造業（総務担当）,受注量や販売量の動き,・工作機械業界向けの受注量が増加傾向にある。,
,,○,輸送業,受注量や販売量の動き,・受注が増加し、景気はやや良くなっている。,
,,□,農林水産業（従業員）,受注量や販売量の動き,・新型コロナウイルスに関する規制はないが、客がコロナ禍に慣れて、飲食店に行く習慣自体が薄れていることから、景気が劇的に回復することはない。,
,,□,食料品製造業（総務担当）,受注価格や販売価格の動き,・ウクライナ情勢の影響で、原材料価格や原油価格が高騰し、物流費も上昇していることから、販売価格を何度も引き上げている状況である。,
,,□,窯業・土石製品製造業（総務経理担当）,受注量や販売量の動き,・鉄鋼業向け大型案件の生産に加え、通常品の生産も好調なことから、多忙な状態が続いている。,
,,□,鉄鋼業（総務担当）,取引先の様子,・オーダー数量や荷動きに大きな変化はない。,
,,□,鉄鋼業（総務担当）,受注量や販売量の動き,・受注見込みは堅調であり、当面は現状が継続する。,
,,□,非鉄金属製造業（業務担当）,受注価格や販売価格の動き,・資材価格やエネルギー価格が高くなっているが、金属価格の高値継続により収支は好調である。,
,,□,一般機械器具製造業（管理担当）,取引先の様子,・新型コロナウイルスの感染状況が以前と変わらないため、景気に変化はない。,
,,□,輸送業（総務・人事担当）,受注価格や販売価格の動き,・上海のロックダウンの影響があり、輸出オーダーが減少している。,
,,□,輸送業（業務推進担当）,取引先の様子,・新型コロナウイルスの感染状況が落ち着いているものの、世界情勢の不安定さがあり、景気は変わっていない。,
,,□,通信業（営業企画担当）,受注量や販売量の動き,・ＩＣＴ関連の機器購入やデータセンター関連のニーズはあるものの、半導体機器の在庫切れや納期が遅い問題も出てきており、客の購買意欲が低下している。また、客の導入計画の見直しなどの動きも出てきている。,
,,□,金融業（融資企画担当）,取引先の様子,・半導体不足に加え、上海での新型コロナウイルスの感染拡大によりサプライチェーンが目詰まりしていることから、地元完成車メーカーの国内生産が通常の５～６割操業まで落ち込んでいる。このため、系列の地元部品メーカーの受注も大幅に減少し、工場の稼働率が軒並み低下している。,
,,□,金融業（貸付担当）,取引先の様子,・移動制限の緩和から、消費・物流量は増加傾向にあるが、原油価格、原材料、輸送コスト等の高止まりから、企業の収益力はさほど上がっていない。,
,,□,広告代理店（営業担当）,受注量や販売量の動き,・新型コロナウイルスの影響が続き、受注量が減少しているため、景気の悪い状況が続いている。,
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・３月からの値上げが消費低迷の一因となり、販売店や問屋からの受注量が３～５％前後減少している。,
,,▲,木材木製品製造業（経理担当）,受注価格や販売価格の動き,・円安やロシアによるウクライナ侵攻の影響が、材料価格や運送費の高騰につながってきていることから、景気はやや悪くなっている。,
,,▲,電気機械器具製造業（総務担当）,それ以外,・中国のロックダウンの影響により、中国国内にある子会社が約２か月稼働していない。また、電子部品の不足や値上げも続いており、状況は余り良くない。,
,,▲,輸送用機械器具製造業（経営企画担当）,受注量や販売量の動き,・主要客からの受注量が通常の半分以下となっている。,
,,▲,不動産業（総務担当）,それ以外,・前月と比べ、来客数が約８％、成約件数が約４％の減少となっており、前年比でも共に減少となっている。,
,,▲,会計事務所（経営者）,受注量や販売量の動き,・新型コロナウイルスの感染状況が落ち着き、企業の活動が徐々に活発化しつつあるものの、今後の新規契約については慎重な姿勢が強くなっている。,
,,×,建設業（総務担当）,受注価格や販売価格の動き,・建設資材の価格が軒並み２～３割上昇しているとの情報が入っている。また、納期についても未定であったり、半年先であったりして、工期を考えると計画段階での先行発注などのリスクを伴う対応が必要となっている。,
"雇用
関連

(中国)",,◎,民間職業紹介機関（人材紹介・派遣担当）,それ以外,・留学生や外国人技能実習生の入国規制が緩和され、人手不足が顕著であった介護業界も採用計画を見直す必要がなくなりつつある。,
,,○,職業安定所（所長）,求人数の動き,・新規求人数は、製造業が前年から４割の増加となったが、特に需要が回復傾向の土産物を中心とした食料品製造業の大幅増が目立つ。社会経済活動に連動して改善が期待され、求人全体でも前年から１割の増加となっている。,
,,○,職業安定所（事業所担当）,求人数の動き,・新規求人数の受理状況をみると、前年と比べ3.5％増加、前々年と比べると5.6％増加しており、新型コロナウイルス発生前の2019年４月の78.1％まで回復している。求人数が増加した主な産業は、製造業、運輸・郵便業、不動産業・物品賃貸業、生活関連サービス業・娯楽業、医療・福祉業などである。,
,,□,人材派遣会社（経営戦略担当）,求職者数の動き,・新規求人に比べ、求職者の動きが弱くなっている。,
,,□,人材派遣会社（副支店長）,求職者数の動き,・求職者数が回復していない。,
,,□,求人情報誌製作会社（広告担当）,雇用形態の様子,・第二新卒を含む20代の中途採用市場は、営業職、専門職、事務職、販売、物流、ＩＴ技術職などの求人件数が全体的に伸びている。経験者だけでは採用人数に満たないこと、未経験者を採用して育てていく体制を整えている企業が増加したことなどから、経験者だけではなく、未経験者を採用する状況が広がっている。,
,,□,職業安定所（雇用関連担当）,求職者数の動き,・４月になり新規求職者数は前年と比べて3.8％増加したが、紹介件数は前年と比べて5.4％減少している。新型コロナウイルスの新規感染者数が高止まりしており、求人への応募も様子を見る傾向が出ている。,
,,□,民間職業紹介機関（職員）,採用者数の動き,・求人が発生し適任者を紹介するものの、選考過程で本当に今採用すべきかを自問するケースが散見される。結局、現行メンバーでカバーできる、あるいはハイスペック人材を迎え入れる体制ができていないため時期尚早であるなどの理由で求人がクローズされている。,
,,□,学校［短期大学］（進路指導担当）,求人数の動き,・３か月前と比べると、求人数は順調に増加している。,
,,▲,人材派遣会社（支社長）,求職者数の動き,・求職者からの就職相談件数が減少している。,
,,▲,新聞社［求人広告］（担当者）,周辺企業の様子,・ゴールデンウィーク以降、物価上昇や海外情勢の影響で、消費の動きが鈍くなっている。広告出稿状況からも、地域の企業が明らかに守りに入っていることがうかがえる。,
,,×,－,－,－,
,,,,,,
　10．四国（地域別調査機関：四国経済連合会）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(四国)",,◎,＊,＊,＊,
,,○,商店街（事務局長）,来客数の動き,・新型コロナウイルスオミクロン株の感染状況が収束傾向にあり、経済活動に活気が戻りつつある。,
,,○,商店街（代表者）,来客数の動き,・ゴールデンウィーク期間中は県外からの来街客が多く、商店街は昼も夜もにぎわっていた。その後の休日もイベント等の開催で人出が増加しており、人々が徐々に外出に慣れてきたと感じる。,
,,○,商店街（代表者）,お客様の様子,・原油価格の高騰やウクライナ情勢による食材の仕入価格の値上がりといった懸念材料があるものの、新型コロナウイルスの感染状況が多少落ち着いてきており、人々の動きが少し活発になってきている。来客数も前年比で微増状態になっている。,
,,○,一般小売店［生花］（経営者）,来客数の動き,・新型コロナウイルスの新規感染者数は依然として収束傾向にはないが、徐々に繁華街に人が戻ってきている。特に週末の夕方の早い時間は、来客数が自粛期間以前の水準近くまで回復している。,
,,○,百貨店（企画担当）,お客様の様子,・新型コロナウイルスの感染状況が収束傾向にあり、来客数が増加している。,
,,○,スーパー（店長）,来客数の動き,・ゴールデンウィーク期間中は帰省客が多く、売上が増加した。,
,,○,スーパー（経営戦略）,来客数の動き,・連休中の人の動きは、新型コロナウイルス発生前の状態に近かったと感じた。,
,,○,コンビニ（店長）,来客数の動き,・客単価、来客数共に前年を上回る水準である。,
,,○,コンビニ（店長）,来客数の動き,・ゴールデンウィーク期間中に来客数が増加した。,
,,○,衣料品専門店（経営者）,単価の動き,・５月は天候に恵まれ、人の外出頻度も増えたため、服の売上が増加した。,
,,○,その他小売［ショッピングセンター］（副支配人）,来客数の動き,・新型コロナウイルスの感染状況が落ち着いており、ビジネス客や観光客が少しずつ増加している。,
,,○,都市型ホテル（経営者）,来客数の動き,・宴会や飲食の動きは良くないが、宿泊客の動きは回復傾向にある。,
,,○,旅行代理店（営業担当）,販売量の動き,・移動制限が解除されたことにより、県民割等のキャンペーン商品の売上が増加している。特に、Ｗｅｂからの予約が増加している。,
,,○,美容室（経営者）,来客数の動き,・ゴールデンウィーク以降、客の動きは良くなってきている。,
,,○,設計事務所（所長）,それ以外,・経済団体等の会合や懇親会が増えており、飲食店の客も増加している。,
,,□,スーパー（企画担当）,単価の動き,・依然として商品の値上げが続いているが、客単価と売上数量に大きな変化はない。,
,,□,コンビニ（総務）,来客数の動き,・新型コロナウイルス発生前と比較すると、来客数は減少しているが、客単価は増加している。最近の各種商品の値上げ状況を考えると、安易に回復しつつあるとはいえない。,
,,□,衣料品専門店（経営者）,来客数の動き,・新型コロナウイルス感染症は収束傾向にあるが、連休中の来客数は減少した。景気が良いのか悪いのか、今の段階では分からない。,
,,□,家電量販店（副店長）,単価の動き,・今年のゴールデンウィークは全国的な移動制限がなかったため、人が県外に流出し来客数が減少した。一方、売上単価については上昇しており、どちらともいえない状況である。,
,,□,乗用車販売店（役員）,販売量の動き,・依然として新車の納期が長期化しており、状況は変わらない。,
,,□,一般レストラン（経営者）,来客数の動き,・来客数の動きは依然として悪く、状況は変わらない。,
,,□,観光型旅館（経営者）,来客数の動き,・新型コロナウイルス感染症が収束傾向にある一方、ウクライナ情勢に関連するコスト上昇といった懸念材料もあり、どちらともいえない状況である。,
,,□,タクシー運転手,お客様の様子,・夜の街には中高年より若者が多い印象を受けるが、人出は以前と余り状況は変わらない。,
,,□,通信会社（営業部長）,販売量の動き,・売上、来客数共に大きな変化はみられない。,
,,□,通信会社（社員）,販売量の動き,・状況の変化は余りみられない。,
,,□,競輪競馬（マネージャー）,販売量の動き,・インターネット投票による巣籠り需要は継続しているが、状況に大きな変化はない。,
,,□,美容室（経営者）,お客様の様子,・状況は変わらない。,
,,▲,商店街（代表者）,来客数の動き,・駅前核店舗第３セクター撤退の影響が大きく、今後の対策や地域全体の将来構想もほとんどみえていない。,
,,▲,スーパー（財務担当）,販売量の動き,・まん延防止等重点措置が解除されたことにより、再び客が外食に流れている。,
,,▲,家電量販店（店員）,販売量の動き,・来客数が微増したにもかかわらず、販売量は減少している。客は、購入意欲はあるが、購入にふみきれていない様子がうかがえる。,
,,▲,乗用車販売業（営業担当）,販売量の動き,・半導体不足と上海のロックダウンにより部品が入らず、自動車の生産や受注が停止されている。,
,,▲,乗用車販売店（従業員）,販売量の動き,・今月の登録台数は、生産台数の遅れにより状況が厳しかった前年を更に下回る水準で推移している。,
,,×,一般小売店［書籍］（営業担当）,販売量の動き,・今年のゴールデンウィークは、外出制限がなく県外に人が多く流出したため、売上が激減した。また、連休後も回復には至っていない。,
"企業
動向
関連

(四国)",,◎,繊維工業（経営者）,受注量や販売量の動き,・原材料等の仕入価格上昇により４月から値上げを行ったが、その後も受注は順調に推移している。従来の取引先からの発注量が元に戻りつつあることに加えて、新しい商材を求める新規取引先や、ネット販売による注文も増加している。新型コロナウイルスの感染状況が収束傾向にあり、小売店のマインドが明るくなっているように感じる。,
,,○,鉄鋼業（総務部長）,受注量や販売量の動き,・依然として資材価格の高騰が収益を圧迫しているが、受注量は安定している。,
,,○,電気機械器具製造業（経営者）,それ以外,・原材料や特殊な部品が入手できない状況にあったが、代替品で対応できるようになったため、売上は順調に推移している。,
,,○,建設業（経営者）,競争相手の様子,・建設関連業の本業では、ここ数年、防災減災関連の公共事業の増加により、業績は業界全体的に堅調である。新型コロナウイルスの影響により自粛を余儀なくされていた対面を伴う研究開発や教育、社会貢献活動がここに来て動きが出始めたことで、業界内も活性化している。,
,,○,輸送業（経営者）,受注価格や販売価格の動き,・コロナ禍でも経済活動が活発化している。,
,,○,輸送業（経理）,受注量や販売量の動き,・国内向け出荷量は依然として低水準のまま推移している一方、海外向け出荷量は回復傾向にある。,
,,○,通信業（総務担当）,それ以外,・社外団体と共同で実施するイベントやボランティア活動なども、新型コロナウイルス発生前に近い形式で開催されるようになっている。,
,,○,金融業（副支店長）,取引先の様子,・新型コロナウイルスの感染再拡大やウクライナ情勢等の懸念材料はあるものの、業績が改善傾向にある企業が増えてきていることや、今後インバウンド需要も見込めることから、景気は上向くと考えている。,
,,□,木材木製品製造業（営業部長）,受注量や販売量の動き,・材料の価格高騰が続いており、売上は順調に推移しているが利益が出ない状態になっている。結果として、状況は以前と変わらない。,
,,□,一般機械器具製造業（経理担当）,受注量や販売量の動き,・先進国を中心としたワクチン接種の進展により、経済活動が再開され、景気は回復基調にある。一方、世界的な半導体不足による調達環境の悪化や、原材料価格の高騰、ウクライナ情勢等の懸念事項により先行きは不透明であり、どちらともいえない状況である。,
,,□,建設業（経営者）,受注量や販売量の動き,・官民とも受注が伸びておらず、以前と状況は変わらない。,
,,□,輸送業（営業）,受注量や販売量の動き,・長く続いた行動制限や営業自粛が緩和されたにもかかわらず、市場では需要と供給の均衡が崩れた状態が続いており、取扱物量が新型コロナウイルス発生前の水準を下回る状況が続いている。値上げが予定されている商品の駆け込み需要に対応した貨物の動きもみられない。,
,,□,税理士事務所,取引先の様子,・以前と状況は変わらない。,
,,▲,農林水産業（職員）,受注価格や販売価格の動き,・青果物の卸売販売は、委託販売のため出荷者が値段をつけての販売ができない。実需者が量販店中心となり、卸売市場での需給による価格への反映が鈍い。コロナ禍でこの傾向が強まっているが、日販品の値上げラッシュのしわ寄せが青果物にきており、厳しい状況である。,
,,▲,通信業（企画・売上管理）,受注量や販売量の動き,・新型コロナウイルスによる行動の制限がなくなってきたにもかかわらず、広告投下量は芳しくない。,
,,×,化学工業（所長）,それ以外,・ウクライナ情勢による悪影響が拡大している。,
"雇用
関連

(四国)",,◎,－,－,－,
,,○,人材派遣会社（営業担当）,雇用形態の様子,・派遣法３年満了に伴い、直接雇用を実施する企業が増えており、正社員の募集が増加している。,
,,○,職業安定所（職員）,採用者数の動き,・前年同月と比べ就職者数が微増しており、景気が良くなっていく兆しがある。,
,,○,民間職業紹介機関（所長）,求人数の動き,・前年同時期と比較して求人数が１割程度増加しており、徐々に景気が回復しているように感じる。,
,,□,人材派遣会社（営業）,求人数の動き,・新型コロナウイルスの感染状況は依然として高止まりしているが、来客数は回復傾向にある。一方、公共施設において人流を整理する感染症対策要員やサービス業に係る人員の不足が懸念されており、需要に供給が追い付いていない状況である。,
,,□,求人情報誌（営業）,周辺企業の様子,・景気の停滞を受け、求人数は各企業で横ばいである。求人に対する人員の充足が長期にわたって見込めない企業が多い状況である。,
,,□,新聞社［求人広告］（担当者）,それ以外,・新型コロナウイルス感染症は収束の傾向にあるが、景気自体は縮小気味である。車関係の広告費も、供給力の低下に伴い減少傾向にある。,
,,□,職業安定所（求人開発）,求人数の動き,・前年同月と比べ新規求人倍率や月間有効求人倍率が僅かながら上昇し、就職件数も若干増加したが、状況は大きくは変わっていない。,
,,▲,人材派遣会社（営業担当）,求職者数の動き,・派遣の依頼数が減少しており、製造業の求人数が激減している。,
,,×,－,－,－,
,,,,,,
　11．九州（地域別調査機関：公益財団法人九州経済調査協会）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(九州)",,◎,商店街（代表者）,来客数の動き,・新型コロナウイルスの感染が日常生活に入り込み、感染者数の推移を考えなくなっている。,
,,◎,一般小売店［精肉］（店員）,販売量の動き,・営業時間の短縮要請が解除され、飲食店向けの販売量が大幅に増加している。,
,,◎,衣料品専門店（店員）,お客様の様子,・行動制限が解除され、外出用の服を探しに来る客が増加している。,
,,◎,その他飲食の動向を把握できる者［酒卸売］（経理）,販売量の動き,・新型コロナウイルス感染者は一定数いるが、外食する人が増え、販売量は回復している。観光需要も増加し、景気対策の効果が出ている。,
,,◎,観光型ホテル（総務）,来客数の動き,・ホテルの団体宿泊客数が伸びている。宴会とゴルフ、観光等をセットにした、企業の社員旅行が徐々に戻っている。出張のビジネス客も増加傾向である。,
,,◎,観光名所（従業員）,来客数の動き,・ゴールデンウィークは、行動制限のない長期休暇になり多くの客が来町したが、新型コロナウイルス発生前の状況にはまだ届かない。,
,,○,商店街（代表者）,来客数の動き,・来客数が回復基調にあり、増加している。新型コロナウイルスの新規感染者数が減少していることが要因である。,
