,,○,一般小売店［靴］（経営者）,来客数の動き,・秋冬用ブーツなどの靴のメンテナンスが前年より増加している。,
,,○,百貨店（営業担当）,来客数の動き,・新型コロナウイルスの感染状況が落ち着いているため、来客数が前年を上回って推移している。,
,,○,百貨店（営業担当）,販売量の動き,・新型コロナウイルスの感染状況が一旦落ち着いたことで客の外出機会が増え、10月中旬以降の気温低下もあり、ジャケットや軽羽織などが動き始めた。週末を中心に来客数も増加している。,
,,○,スーパー（店長）,販売量の動き,・来客数は前年を下回っているが、値上げで単価が上昇しているため、売上は前年の102％となっている。,
,,○,スーパー（販売担当）,単価の動き,・客の買上点数は減少しているが、値上げによる単価上昇が売上を押し上げている。新型コロナウイルス感染症を恐れず、客の意識が行楽に向かっている関係もある。,
,,○,コンビニ（副地域ブロック長）,来客数の動き,・客単価や来客数が回復傾向にある。人流が復活し、物価が上昇していることが客単価に連動してきている。,
,,○,コンビニ（支店長）,来客数の動き,・週末を中心に来客数が増えている。,
,,○,衣料品専門店（代表）,販売量の動き,・全国旅行支援が始まったため、旅行用の商品を探す客が増えている。,
,,○,乗用車販売店（営業担当）,販売量の動き,・製品不足にもかかわらず、全国からの問合せが多くあり、そこからの成約率も高まってきている。,
,,○,その他専門店［和菓子］（経営者）,来客数の動き,・新型コロナウイルス感染症の影響が薄れてきている。,
,,○,その他小売［ショッピングセンター］（支配人）,お客様の様子,・売上、来客数共に前年を上回ってきている。前年より気温が下がる時期が早かったため、秋冬商材の動きが良い。,
,,○,高級レストラン（事業戦略担当）,来客数の動き,・大人数の会食等が少しずつ増えてきている。,
,,○,一般レストラン（店長）,お客様の様子,・３か月前と比べると新型コロナウイルスの感染を気にしている客がかなり減少しているようで、最近は来客数が増えている。隣席や近くの客との距離を気にする客はほとんどいない。旅行客も増えてきており、特に10月は入国制限が緩和されたことでインバウンド客の来店がかなり増えている。,
,,○,観光型ホテル（営業担当）,来客数の動き,・全国旅行支援が開始されて来客数が急増している。,
,,○,都市型ホテル（企画担当）,来客数の動き,・新型コロナウイルスの感染状況の落ち着き、全国旅行支援の開始、自治体のプレミアム付食事券の発行などにより、ホテルにおいては個人利用の宿泊やレストランの来客数が顕著に増加している。宴会利用は食事を伴う懇親会等の受注もやや増えてきている。,
,,○,都市型ホテル（企画担当）,来客数の動き,・全国旅行支援の開始によって人流が増えてきている。加えて、インバウンドの水際対策緩和で外国人の宿泊客数も増えてきている。,
,,○,旅行代理店（経営者）,お客様の様子,・景気対策により、客の動きが良くなってきている。,
,,○,タクシー運転手,お客様の様子,・新型コロナウイルスの新規感染者数が減少しつつあり、また行動を支援する様々なクーポン券などの発行により街中ににぎわいが戻りつつある。,
,,○,タクシー運転手,お客様の様子,・乗客数が増え、売上は新型コロナウイルス感染症発生前に戻りつつある。同業他社のことは分からないが、自分が勤める会社の景気は良い。,
,,○,テーマパーク（業務担当）,それ以外,・来客数は増加していないが、世間の動向から判断すると、経済は動き始めている。,
,,○,ゴルフ場（営業担当）,来客数の動き,・県外からの予約が増えており、2020年３月以降皆無だった海外からの予約も徐々に回復している。,
,,○,住宅販売会社（営業担当）,来客数の動き,・直近では新型コロナウイルスの新規感染者数が減少傾向であり、人出も増加している状況である。,
,,□,商店街（代表者）,お客様の様子,・10月に入り、新型コロナウイルスの新規感染者数が増加している。マスク着用の機会が減ってきている影響かもしれない。,
,,□,商店街（代表者）,来客数の動き,・新型コロナウイルスの感染状況が落ち着きつつあり、人通りが増えているが、消費にはつながっていない。,
,,□,商店街（理事）,お客様の様子,・コロナ禍で外出や買物を我慢してきた反動で買物がしたい客がいる一方、まだ控えている客もいる。我慢の限界にきている客が増えているため、景気が良くなっている雰囲気はある。,
,,□,商店街（代表者）,来客数の動き,・観光業など、業種によっては景気が良くなってきているが、全体としてはまだ回復の兆しはない。,
,,□,一般小売店［洋裁附属品］（経営者）,お客様の様子,・客の動きが少し良くなっているが、売上の増加にはつながっていない。,
,,□,百貨店（経理担当）,販売量の動き,・売上が前年を上回る部門が多く、全体でもその傾向である。特にウィッグは値上げ前の販売が好調で、売上を大幅に伸ばしている一方で、食料品がやや低調となっている。,
,,□,百貨店（営業担当）,販売量の動き,・９月末から10月初めにかけて、コートなど重衣料の動きが良く客単価が上昇し、来客数と販売量が増加したが、10月末には減少している。,
,,□,百貨店（売場担当）,お客様の様子,・気温が下がってきたなかで、アパレルを中心に売上は好調に推移していた。ただし、全国旅行支援がスタートした頃から少し風向きが変わってきており、当店を利用していた客も大きな買物は福岡や広島でしている。,
,,□,百貨店（売場担当）,販売量の動き,・100万円台の美術品や日本画、数10万円の現代アートが売れているが、光熱費が高騰した影響もあってか、客の消費行動が読めない。,
,,□,百貨店（外商担当）,お客様の様子,・前年と比較すると売上、来客数共に伸びているが、新型コロナウイルス感染症発生前の水準には戻っていない。特に主要客である年配層の来客数、買上点数が依然として厳しい状況である。,
,,□,スーパー（店長）,来客数の動き,・来客数の推移に変化はない。新型コロナウイルス感染症の影響は減少したが、値上げ基調のなか、客は節約、節電の傾向であり、来店頻度が低下し、割引デー等の週末集中がより顕著になってきている。全体的には買上点数も減少傾向である。,
,,□,スーパー（店長）,単価の動き,・定番商品の値上げの影響で、客は奉仕商品や特売商品を購入する傾向になっている。,
,,□,スーパー（店長）,来客数の動き,・来客数が前月比では２％上昇しているが、前年比99.1％で推移しており、まだ景気が上向きとはいえない状況である。２％上昇の要因としては、イベントなどの再開が週末の集客につながっていることが考えられる。,
,,□,スーパー（店長）,販売量の動き,・商品の値上げが続き、販売数量の落ち込みが顕著な状況が続いている。,
,,□,スーパー（総務担当）,単価の動き,・来客数、買上点数共に減少しているが、客単価は落ちていない。,
,,□,コンビニ（エリア担当）,販売量の動き,・商品の値上げが相次いでいるが、販売数量は維持している状況である。安価な自社商品等の販売が好調である。,
,,□,コンビニ（エリア担当）,お客様の様子,・商品の値上げが続き、客の買い控えが継続している。,
,,□,家電量販店（企画担当）,来客数の動き,・来客数が前年比90％と悪くなっている。全国旅行支援の影響が多少あるが、特に変化はない。,
,,□,乗用車販売店（統括）,販売量の動き,・10月の販売量は前年比95％と依然厳しい状況にある。,
,,□,その他専門店［土産物］（経営者）,来客数の動き,・大きなイベントなどの宣伝がまだ再開できないためか、来客数が通常時の９割程度にとどまっており、観光シーズンでも増えていない。また、インバウンドも増えていない。,
,,□,その他専門店［布地］（経営者）,お客様の様子,・新型コロナウイルスの新規感染者数が減少しているが、まだまだ安心して食事をしたり、買物したりする人は増えていない。,
,,□,観光型ホテル（副支配人）,お客様の様子,・全国旅行支援が開始して、宿泊の問合せが増えてきている。,
,,□,旅行代理店（支店長）,販売量の動き,・全国旅行支援が開始されたが、今月については、まだその影響は限定的であるため、売上の増加にはつながっていない。,
,,□,通信会社（工事担当）,お客様の様子,・客の様子から判断すると、景気に変化はない。,
,,□,通信会社（企画担当）,お客様の様子,・今年に入って業界全体で値上げを実施していないため、売上や客の商品に対する反応に変化はない。,
,,□,通信会社（営業担当）,お客様の様子,・客の消費動向は必要最小限の範囲で下げ止まったままであり、景気は好転も悪化もしていない状況である。,
,,□,通信会社（販売企画担当）,来客数の動き,・生活費が上がり続けているため客に余裕がない。,
,,□,美容室（経営者）,競争相手の様子,・新型コロナウイルス感染症を気にせず外出する客がいれば、感染を心配して出掛けない客もおり、行動が２極化している。,
,,□,設計事務所（経営者）,お客様の様子,・戸建て住宅の引き合いが低迷した状況が続いている。建築費高騰に加え、身の回りの物価が上昇していることが客の不安要素になっている。,
,,□,設計事務所（経営者）,単価の動き,・建築コストが高騰しているため着工できずにいる案件がある。どの職種でも人件費、材料費共に値上げとなり、建築費全体では約３割アップした状態となっており、その影響で契約にまで至っていない。,
,,□,設計事務所（経営者）,お客様の様子,・収入の伸びは穏やかなのに、新築住宅価格の上昇が大きく、客は購入に慎重になっている。その一方、価格面から中古住宅やリフォーム物件への反響が大きく、購入意欲も高い傾向にあり、全体的に景気は大きく変わらない。,
,,□,住宅販売会社（従業員）,単価の動き,・原材料の価格高騰が続いており、客への最終販売価格へ転嫁せざるを得ない状況である。,
,,□,住宅販売会社（営業所長）,お客様の様子,・様々な商品価格の高騰の影響なのか、客の検討予算が低下している傾向である。同時に新規来場者数が減少し続けており、集客モデル、情報確保が難しい時代に突入している。,
,,▲,商店街（代表者）,単価の動き,・良い商品があっても客が購入しないため、厳しい状況が続いている。,
,,▲,一般小売店［食品］（経営者）,来客数の動き,・ウクライナ問題、原油価格の高騰、円安に伴う諸物価の上昇で客は値段に敏感になり、まとめ買いの傾向が強まっている。客単価は伸びたものの、来客数の減少という結果になっている。,
,,▲,一般小売店［印章］（経営者）,販売量の動き,・地域共通クーポン券の出始めは良かったが、新型コロナウイルス感染症の小康状態がいつまで続くかが気になる。,
,,▲,スーパー（販売担当）,販売量の動き,・商品価格の値上げが続いており、それに伴い客の節約意識が根強くみられる。生活必需品以外の商品は動きが鈍い。,
,,▲,スーパー（財務担当）,販売量の動き,・仕入価格の上昇に伴う価格転嫁により、１品単価が上昇しているため、売上は既存店で前年を上回っているが、来客数や買上点数は前年を下回っている。,
,,▲,スーパー（業務開発担当）,販売量の動き,・客の来店回数と買上点数が減っている。商品単価が上がっているため、売上としては前年をクリアしている。,
,,▲,家電量販店（店長）,お客様の様子,・商品の値上げの影響で、客の購買意欲が一段と低下している。,
,,▲,家電量販店（店長）,販売量の動き,・テレビや冷蔵庫などの販売量が前年と比べて減少している。インフレの影響が出てきている可能性もある。,
,,▲,家電量販店（販売担当）,来客数の動き,・明らかに来客数が減っている。,
,,▲,乗用車販売店（営業担当）,お客様の様子,・あらゆる商品が値上げするなかで、来客数の伸びが鈍い。,
,,▲,乗用車販売店（営業担当）,お客様の様子,・物価が上昇しているが給与に変化はないため、家計で何かを削る必要があるという客の会話を聞くことが多い。,
,,▲,自動車備品販売店（経営者）,販売量の動き,・度重なる値上げで客離れが始まり、これから始まる冬商戦への影響が懸念される。,
,,▲,自動車備品販売店（経営者）,販売量の動き,・ウクライナ問題の影響で各商品が値上がりし、販売量が落ちている。,
,,▲,その他専門店［時計］（経営者）,販売量の動き,・修理依頼が増加し、来客数にも波があるため、新規の販売につながらない。,
,,▲,その他小売［ショッピングセンター］（管理担当）,お客様の様子,・前年と比べて新型コロナウイルス感染症対策の規制が緩和され、10月に入り来客数は少しずつ増えているが、イベントでの集客によるシャワー効果はほとんどなく、来客数の割に売上が伸びない。円安が進み、物価が上昇しても給与は変わらず、今後の価格上昇の懸念もあり、客の財布のひもは固いままである。,
,,▲,一般レストラン（経営者）,来客数の動き,・７月の平均を100％とすると、現状は来客数が90％、客単価が103％で売上は93％となる。９月に入りグランドメニューの改訂に合わせて値上げを行い、来客数の落ち込みを客単価でカバーしている。来客数は休日前が７月平均の110％、休日は102％と、週末のファミリー層の回復で支えるものの、平日は93.5％、金曜日は71％と大幅に落ち込んでいる。客単価が高い平日と金曜日のディナータイムの飲み会や宴会利用は激減したままで、売上が低迷している。この時間帯の売上は月を追うごとに下降し、夜９時以降の売上は７月平均の80％で推移している。,
,,▲,放送通信サービス（総務経理担当）,お客様の様子,・客の延滞支払の残存額が増えてきている。,
,,▲,通信会社（広報担当）,お客様の様子,・商品が値上がり傾向で、なかなか客の購買行動に結び付かない。,
,,▲,テーマパーク（管理担当）,お客様の様子,・現内閣の経済対策が国民に寄り添っていない。また、消費税を増税するような議論がされており、既得権益者に有利な政策を打ち出そうとしている。,
,,▲,競艇場（企画営業担当）,販売量の動き,・西日対策で舟券の発売時間がかなり短くなっているため、売上が減少している。,
,,▲,美容室（経営者）,それ以外,・人材が不足している。,
,,×,一般レストラン（経営者）,来客数の動き,・来客数が戻りつつあったが、また減少している。,
,,×,美容室（経営者）,お客様の様子,・新型コロナウイルスの感染状況が落ち着かない状況なのに規制がないため、客の来店頻度が回復しつつあるが、一方で、物価上昇の影響なのか、来店する間隔を以前より開けている客もいるため、景気は良くない。,
"企業
動向
関連

(中国)",,◎,輸送用機械器具製造業（経営者）,受注量や販売量の動き,・自動車メーカーの生産がフル操業なので景気が良い。,
,,◎,輸送業,受注量や販売量の動き,・発注が増えている。,
,,○,化学工業（総務担当）,受注価格や販売価格の動き,・新型コロナウイルス感染症、ウクライナ情勢、円安等、様々な問題に直面し、値上げが相次ぐ中でも個人消費は堅調に推移している。,
,,□,農林水産業（従業員）,受注量や販売量の動き,・新型コロナウイルス感染症が少し落ち着いてきているが、景気はそこまで変わらない印象である。,
,,□,食料品製造業（経営者）,受注量や販売量の動き,・２回目の値上げを実施したが、受注量は徐々に元に戻りつつある。また、季節商材の受注量も上向き傾向にある。,
,,□,繊維工業（財務担当）,受注価格や販売価格の動き,・日用品の価格上昇と電気料金の値上げで、必要最低限の支出金額が増えているが、経済活動は活発になってきている。,
,,□,鉄鋼業（総務担当）,受注量や販売量の動き,・夏以降、景気回復を期待したが、現状大きな変化はない。,
,,□,非鉄金属製造業（業務担当）,それ以外,・エネルギーコストや工業薬品の値上げで原単位は上昇しているが、価格の高値推移や円安により収益を確保している。,
,,□,金属製品製造業（総務担当）,受注量や販売量の動き,・受注量が生産能力以上であるため、超過勤務で対応している。,
,,□,電気機械器具製造業（総務担当）,受注量や販売量の動き,・引き続き、５Ｇ関連や半導体向け基板の受注は好調に推移している。ただし、年初に比べて取引先の先行き手配物件も落ち着いてきていることから、これからの動向に注視が必要である。,
,,□,建設業（経営者）,取引先の様子,・建設工事について、工場関係が少額工事の引き合いしかない。,
,,□,建設業（総務担当）,受注価格や販売価格の動き,・物件数については継続してあると思うが、資機材の価格上昇が続き、利益率が低下している。,
,,□,輸送業（業務推進担当）,取引先の様子,・現状、景気に関する大きなプラス要素はなく、客の荷動きにも目立ったものはないため、景気は変わらない。,
,,□,輸送業（総務・人事担当）,受注量や販売量の動き,・客や発注業者と物価上昇に伴う交渉を行っているが、価格転嫁に結び付いていない。最終的には景気を低迷させる可能性があると危惧している。,
,,□,通信業（営業企画担当）,受注量や販売量の動き,・燃料価格高騰やウクライナ情勢など、悪いニュースが多く、取引量や引き合いの動きが若干鈍くなっているが、企業の計画的な購入については余り変化がない。,
,,□,金融業（融資企画担当）,取引先の様子,・地元完成車メーカーの国内生産は、半導体不足などの影響から依然として生産能力の８割程度にとどまっている。このため系列の地元部品メーカーの受注も低水準が継続している。,
,,□,不動産業（総務担当）,それ以外,・来客数と成約件数はほぼ横ばいとなっている。,
,,□,広告代理店（営業担当）,受注量や販売量の動き,・新型コロナウイルスの感染状況が落ち着かない状況で、受注量の動きにも変化がない。,
,,□,会計事務所（経営者）,受注量や販売量の動き,・景気に左右されることが多いコンサルティング業務の受注量が一定量あるものの、補助金絡みの設備投資支援コンサルティングが多く、自主的、積極的な設備投資ではない。,
,,▲,木材木製品製造業（経理担当）,受注量や販売量の動き,・記録的な円安や原油高で、企業における材料費や運送費、電力費が高騰し、価格転嫁が起きることで、厳しい状況が続いている。一般消費者の消費財も同様に値上がりし、購買意欲が低下気味であることから、景気がやや悪くなっている。,
,,▲,窯業・土石製品製造業（総務経理担当）,受注量や販売量の動き,・鉄鋼業向け大型案件の作業は終了し、通常の生産体制に入っているが、鉄鋼向け生産が減少傾向である。,
,,▲,鉄鋼業（総務担当）,受注量や販売量の動き,・受注動向が悪化してきている。,
,,▲,金融業（貸付担当）,取引先の様子,・原料の価格高騰、円安、海外企業との買い負け等から仕入れの確保に苦慮し、売上、収益共に悪化している企業が目立っている。,
,,×,－,－,－,
"雇用
関連

(中国)",,◎,－,－,－,
,,○,職業安定所（所長）,求人数の動き,・新規求人数は、業務拡大による大量募集があった電子部品・デバイス製造を含む製造業が前年同月比で６割増加となるなど、人手不足を背景に求人全体でも２割増加となっている。,
,,○,職業安定所（事業所担当）,求人数の動き,・新規求人の受理状況は、前年比で15.5％増加、前々年比では13.4％増加と、過去２年間との比較では回復傾向にある。多くの産業で前年比増となっており、特に製造業では30.5％の増加、不動産業・物品賃貸業では22.4％の増加となった。窓口来所者数も多く、求人は活性化している。,
,,○,民間職業紹介機関（人材紹介・派遣担当）,求人数の動き,・年度替わりに向け、各企業は中途採用計画を練っている。また、年末年始の短期案件も増加している。,
,,○,学校［短期大学］（進路指導担当）,周辺企業の様子,・製造関係の求人数が増加しており、製造業を中心に景気は回復傾向にある。,
,,□,人材派遣会社（経営戦略担当）,求職者数の動き,・国内の人流が平時に戻ることで景気には良い影響が出ているが、極端な円安によりマイナス影響を受ける企業が増加するなど悪い影響も出ている。,
,,□,求人情報誌製作会社（広告担当）,採用者数の動き,・次年度の新卒採用者数を増やす企業が増加している。好況というよりも、今後の若年層の減少や定年退職者の大量発生に備えていること、就職氷河期の時代に長く採用していないことが影響している。また、年齢層の格差を埋めることが課題となっていることも理由である。,
,,□,職業安定所（雇用関連担当）,周辺企業の様子,・新規求人数は前年同月比3.6％の増加、新規求職者数は6.4％の減少となっている。また、有効求人倍率は1.77倍で、３月以降上昇している。企業の人手不足感が続くなか、最低賃金の改定、原油高、円安、仕入価格の高騰の影響も継続し、企業の経営や雇用状況が改善傾向になるかは注視が必要である。,
,,□,民間職業紹介機関（職員）,求人数の動き,・人手不足感は否めず、採用基準を下げて、条件を緩和する企業が増加している反面、その分、求人票に記載されている下限年収を下回る条件提示がされる事例が複数みられ、内定辞退などにより、結局新たな雇用は生まれていない。,
,,▲,新聞社［求人広告］（担当者）,周辺企業の様子,・原価高騰、円安による値上げ、光熱費の高騰で、小売業を始め物販業にも影響が出始めている。,
,,×,－,－,－,
,,,,,,
　10．四国（地域別調査機関：四国経済連合会）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(四国)",,◎,観光型旅館（経営者）,来客数の動き,・全国旅行支援が開始され、足元の来客数は新型コロナウイルス感染症発生前の状態に回復している。,
,,◎,旅行代理店（営業担当）,販売量の動き,・全国旅行支援が開始され、現在の予約状況及び旅行商品の販売数が新型コロナウイルス感染症発生前の水準まで回復している。,
,,○,商店街（事務局長）,来客数の動き,・全国旅行支援が始まったことで、多くの観光客が週末を中心に街に訪れている。依然としてインバウンドの動きは低調だが、今後徐々に増加すると期待している。,
,,○,一般小売店［生花］（経営者）,販売量の動き,・人々の生活に行動制限の緩和が浸透し始め、団体の観光客が多く訪れるようになったことにより、繁華街の人通りは増加している。また、祝いの集まりが増えたことにより、祝い商品の販売量も増加した。,
,,○,スーパー（店長）,来客数の動き,・来客数が増加傾向にある。,
,,○,スーパー（人事）,来客数の動き,・当県では県外からの流入者が増加したことにより、経済が動き始め、景気は持ち直しつつある。,
,,○,スーパー（財務担当）,単価の動き,・物価上昇の影響で、１人当たりの買上点数は減少しているが客単価は上昇しており、結果として売上が増加している。,
,,○,コンビニ（店長）,販売量の動き,・地域イベントが多く開催されるようになり、人の動きが活発化し、当店への来客数も増加している。,
,,○,一般レストラン（経営者）,来客数の動き,・新型コロナウイルスの感染状況が落ち着いてきており、少しずつ来客数が回復している。,
,,○,都市型ホテル（経営者）,来客数の動き,・飲食時における制限が解除されない限り大きな集会を実施しづらい状況は変わらないが、全国旅行支援が始まったことで宿泊客数は増加している。,
,,○,タクシー運転手,お客様の様子,・依然として平日の利用客は少ないものの、新型コロナウイルスの新規感染者数の減少や全国旅行支援の影響で、週末の利用客は増加傾向にある。,
,,○,タクシー運転手,来客数の動き,・全国旅行支援の影響で遍路客が増加している。街にも少しずつ活気が戻ってきており、売上も回復傾向にある。,
,,○,観光遊園地（職員）,来客数の動き,・新型コロナウイルスの新規感染者数が減少しており、観光客の動きが活発になっている。,
,,○,設計事務所（所長）,それ以外,・新型コロナウイルスの新規感染状況を人々が余り気にしなくなっており、観光客や飲食店への来客数が増加している。,
,,□,商店街（代表者）,来客数の動き,・新型コロナウイルスの新規感染者数の減少に加え、全国旅行支援が始まったことで、県外から多くの観光客が商店街に訪れている。一方、消費の面では業種によって売上に差があり、全体としては余り変わらない。,
,,□,スーパー（企画担当）,単価の動き,・値上げ前の駆け込み需要で一時的に売上は増加したが、11月以降も値上げの予定が控えているため、長期的には状況は変わらない。,
,,□,コンビニ（店長）,来客数の動き,・物価上昇により客単価が上昇しており、来客数も前年比で増加している。,
,,□,コンビニ（総務）,来客数の動き,・新型コロナウイルス感染症が落ち着いており、前年よりは業績が伸長している。,
,,□,コンビニ（商品担当）,それ以外,・物流費や人件費、光熱費等が高騰しており、販管費が上昇しているため売上が増加しても景況感は余り変わらない。,
,,□,衣料品専門店（経営者）,来客数の動き,・円安の影響で来客数が減少している。現時点で売上に大きな影響はないが、年末にかけて売上がどのように推移するか依然として不透明な状況である。,
,,□,衣料品専門店（経営者）,販売量の動き,・前月に続き大きく売上が伸びることもなく、以前と変わらない状況が続いている。,
,,□,衣料品専門店（営業責任者）,販売量の動き,・新型コロナウイルス感染症に対する警戒感が和らぎ、客の動きは活発化しているが、依然として新型コロナウイルス感染症発生前の水準には回復していない。,
,,□,家電量販店（副店長）,来客数の動き,・商品によって売上が回復しているものと物価高の影響を受けて回復していない物があり、全体としては変わらない。,
,,□,乗用車販売業（営業担当）,販売量の動き,・契約から納車までに半年から２年以上掛かるため厳しい状況が続いている。,
,,□,乗用車販売店（従業員）,販売量の動き,・新車の受注台数は前年並みで推移している。,
,,□,乗用車販売店（役員）,販売量の動き,・依然として車の生産状況が改善されておらず、状況は変わらない。,
,,□,その他専門店［酒］（経営者）,販売量の動き,・売上は回復傾向にあったが、10月からビールが値上げされたことにより徐々に購入数が減少しており、全体としては余り変わらない。,
,,□,通信会社（営業部長）,来客数の動き,・来客数が増加している店舗もあるが、全体では微増程度である。,
,,□,競輪競馬（マネージャー）,販売量の動き,・新型コロナウイルス感染症の影響が薄れてきている一方、物価高の影響が少しずつ拡大しており、売上は横ばいである。,
,,□,美容室（経営者）,お客様の様子,・新型コロナウイルス感染症の影響は落ち着いてきたが、物価の上昇や円安の影響で消費は抑えられている。,
,,▲,商店街（代表者）,お客様の様子,・新型コロナウイルス感染症の影響が少しずつ薄れてきており、来街客は増加している。しかし、以前と比べると、ごく一部の客を除き、夜の帰宅時間は早まっており、景気は回復していない。電気代や材料費等の経費が上昇してきており、経営は厳しい状況が続いている。,
,,▲,一般小売店［酒］（販売担当）,販売量の動き,・物価上昇の影響により、客は生活必需品以外の購入にちゅうちょする傾向にある。,
,,▲,家電量販店（店員）,販売量の動き,・物価上昇の影響により、意欲はあるものの購入を断念する客が多い。,
,,▲,通信会社（社員）,それ以外,・物価上昇の影響で人々の財布のひもが固くなってきており、販売量が減少傾向にある。,
,,▲,美容室（経営者）,来客数の動き,・売上が減少している。,
,,×,＊,＊,＊,
"企業
動向
関連

(四国)",,◎,食料品製造業（商品統括）,受注価格や販売価格の動き,・食品業界の値上げは他業種より世間から厳しい目でみられている。一方、世間に値上げを受け入れる土壌が着実に広がっており、今後売上が回復すると期待している。,
,,○,繊維工業（経営者）,受注量や販売量の動き,・国内だけでなく海外からの観光客も増加傾向にあり、全国の観光地がにぎわってきている。当社でも受注数が大幅に増え、売上が増加している。,
,,○,鉄鋼業（総務部長）,受注量や販売量の動き,・受注量や販売量に対する新型コロナウイルス感染症の影響は徐々に薄れつつある。,
,,○,輸送業（営業）,受注量や販売量の動き,・引き続き個人向け宅配分野が好調であることに加え、新型コロナウイルス変異株対応ワクチンの本格普及や全国旅行支援の影響で経済活動が活発化しつつあることにより、減少傾向にあった企業向け小口積合せ貨物の取扱物量が徐々に回復している。,
,,○,通信業（総務担当）,それ以外,・社外イベントやボランティア活動について、新型コロナウイルス感染症の流行以前に近い形で実施できるようになってきており、参加者数も増加傾向にある。,
,,○,金融業（副支店長）,それ以外,・仕入価格の値上がり分を販売価格に転嫁しやすい経済環境下にある。,
,,□,化学工業（所長）,受注量や販売量の動き,・資材不足による納期の長期化を見越し、早めの注文を受け付けることで一定の受注量は確保しているが、実需は全く増加していない状況が継続している。,
,,□,一般機械器具製造業（経理担当）,受注量や販売量の動き,・世界的な半導体不足による調達環境の悪化や原材料価格の高騰、円安進行等の課題が山積しており、依然として状況は厳しい。,
,,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・資源不足への対応として、ようやく企業が様々な代替措置を講じ始めたところであり、結果はこれからというところである。,
,,□,建設業（経営者）,受注量や販売量の動き,・公共事業の発注及び受注量は前年比で減少しているものの、手持ち業務量は不足しておらず、売上への影響は軽微である。新型コロナウイルスの感染状況が一段落しており、事業活動や親睦活動も徐々に回復しているが、業界全体の景況感としては以前と余り変わらない。,
,,□,建設業（経営者）,受注量や販売量の動き,・受注数がほとんど伸びていない。,
,,□,輸送業（経営者）,それ以外,・以前と状況は変わらない。,
,,□,輸送業（経理）,受注量や販売量の動き,・国内向け出荷量は低調で推移している。海外向け出荷量についても大きな変化はみられず、全体として状況は余り変わらない。,
,,□,通信業（企画・売上管理）,受注量や販売量の動き,・依然として物価高で消費が停滞しており、厳しい状況が続いている。,
,,▲,木材木製品製造業（営業部長）,受注価格や販売価格の動き,・材料価格の高騰が止まらない。販売価格を改定して対応しているが、それ以上に材料価格の改定が早く、追い付いていない。さらに、電気代の高騰もあり、利益を圧迫している状態が継続している。,
,,▲,税理士事務所,取引先の様子,・物価高により客の購買意欲が減退している。,
,,×,農林水産業（職員）,受注価格や販売価格の動き,・青果物の卸売市場価格は非常に低調に推移している。例年10月は産地の切り替わりで市場入荷量の変動が大きく、価格も入荷量により動きが見られるが、今年は全体的に動きが少ない。,
"雇用
関連

(四国)",,◎,－,－,－,
,,○,人材派遣会社（営業）,周辺企業の様子,・新型コロナウイルス感染症に対する警戒意識は新型コロナウイルスの新規感染者数の減少とともに低下している。地域の祭りやイベント行事も通常どおり開催され、地域のにぎわいが戻っている。旅行客も増加しており、市内の宿泊ホテルはどこも満室といった状況で景気回復の兆しがうかがえる。,
,,□,人材派遣会社（営業担当）,求人数の動き,・求人数は一定数あるものの、企業側の人材要件の水準が上がってきておりミスマッチも目立つ。,
,,□,民間職業紹介機関（所長）,求人数の動き,・求人状況について、前年同時期よりは増加しているものの、ここ数か月は横ばいが続いている。,
,,□,学校［大学］（就職担当）,求人数の動き,・中小企業の人手不足感が強くなっている。,
,,▲,求人情報誌（営業）,周辺企業の様子,・ものづくりに関係する企業では、金属を始めとする原材料や輸送費の高騰分を売価に全て反映できているわけではないため利益を圧迫している。さらに、原料不足などによる納品遅れや、その影響による売掛金の回収遅れなどが周辺業界でも多数発生しており、景気は悪化している。,
,,▲,新聞社［求人広告］（担当者）,それ以外,・仕入価格の高騰分を全て販売価格に転嫁することはできないため、利益が減小している。,
,,▲,職業安定所（求人開発）,周辺企業の様子,・半導体不足や資材の調達遅延で納品が遅れている。納期が遅れるほど、高騰し続ける原材料費の影響を受けて利益が削られるため、中には受注を抑え始めた企業もある。,
,,×,－,－,－,
,,,,,,
　11．九州（地域別調査機関：公益財団法人九州経済調査協会）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(九州)",,◎,一般小売店［精肉］（店員）,単価の動き,・高価格の商品がよく売れている。,
,,◎,衣料品専門店（店員）,お客様の様子,・旅行用にコート等の重衣料を探すため、来客数が増加している。今月の売上は、新型コロナウイルス感染症発生前の2019年とほぼ同等になっている。,
,,◎,住関連専門店（従業員）,単価の動き,・秋冬寝具が動き始めている。保温性を重視する秋冬寝具の販売は、日中の温暖な気候に左右される。今年は厳冬の長期予報もあるため、備えをする客が多くなっており、好調に推移している。,
,,◎,一般レストラン（経営者）,来客数の動き,・新型コロナウイルス感染症も落ち着いており、全国旅行支援等の国や自治体の補助事業による効果もあり、新型コロナウイルス感染症発生前に近い来客数になっている。また、県外からの来店や予約も多く、確実に売上も伸びている。,
