,,□,コンビニ（副地域ブロック長）,・来客数は回復しているものの、新型コロナウイルスの新規感染者数の増加は続いており、今後については未知数である。これから繁盛期を迎え、前年よりは好材料が多いが、今後、消費者の行動範囲が狭まる恐れもあるため、景気は不透明である。,
,,□,衣料品専門店（経営者）,・景気が良くなる要素がないため、景気は変わらない。,
,,□,衣料品専門店（経営者）,・日用品や買回品が値上げしているため、今後は厳しくなる。,
,,□,衣料品専門店（代表）,・新たな伝染病が報告されており、自粛ムードに拍車が掛かるため、景気は変わらない。,
,,□,家電量販店（企画担当）,・参議院選挙が政権政党の大勝に終わったが、現在の政権では、大胆な経済政策が実施されないため、景気は良くならない。,
,,□,家電量販店（販売担当）,・エアコンなど大型家電が動かないと、景気は変わらない。,
,,□,乗用車販売店（営業担当）,・日用品の物価上昇に伴い、節約志向になる客が多く見受けられる。また、半導体不足や海外のロックダウンの影響が大きく、納期の長期化が続いており、販売しても売上が立たず、経営を圧迫していることから、今後も景気は良くならない。,
,,□,乗用車販売店（店長）,・生産遅延が常態化している。工場稼働停止が発生しており、当面改善は見込めそうにない。,
,,□,乗用車販売店（営業担当）,・生産遅延が周知されつつあり、生産が改善しない限り元には戻らない。,
,,□,その他専門店［土産物］（経営者）,・行動制限がどうなるかで状況は変わってくるが、観光バスが増加しているため、しばらくは良い状況が続く。,
,,□,その他専門店［時計］（経営者）,・行動制限は今のところないが、今後は消費者が自ら身を守ると考えられるため、売上は増加しない。,
,,□,一般レストラン（経営者）,・新型コロナウイルスの感染状況が予測し難くなっており、客の警戒感がとても強まっている。人の移動や集合を非常に懸念しており、今後も景気は良くならない。,
,,□,観光型ホテル（営業担当）,・今後の景気は全く読めない。,
,,□,都市型ホテル（企画担当）,・新型コロナウイルスの新規感染者数の急増で、先行きが不透明な状況は変わらない。全国旅行支援もブレーキが掛かり、宿泊における集客は伸び悩んでいる。食事を伴う宴会受注が増加してきたものの、キャンセルが出始めたため、景気は良くならない。,
,,□,タクシー運転手,・新型コロナウイルス感染症の第７波の影響で、好転していた人流が減ってくるかもしれないが、大きな落ち込みもない。,
,,□,通信会社（企画担当）,・新型コロナウイルス感染症の第７波に入っているが、人々がコロナ禍での生活に慣れてきている。物価が上昇しているが、当社は商材の値上げを考えておらず、今後も影響を受けない。,
,,□,放送通信サービス（総務経理担当）,・新型コロナウイルスの感染拡大の影響がどの程度か想定できない。,
,,□,観光名所（管理担当）,・新型コロナウイルスの新規感染者数の増加報道に客がすぐに反応している。今後も新型コロナウイルス感染症の危険度を示す分類の引き下げなど政府の意思がはっきりしないと、市民の行動も今までと変わってこない。,
,,□,競艇場（企画営業担当）,・３か月後も売上は変わらない。,
,,□,設計事務所（経営者）,・建築物価の上昇だけでなく、他の生活物価も上昇し、客が住まいのような大きな投資に慎重になっているため、景気は良くならない。,
,,□,設計事務所（経営者）,・いろいろな社会事情もあって建築費が高騰し、民間工事の契約ペースが極めて遅くなり、着工までの見通しが悪くなっていることから、景気は良くならない。,
,,□,設計事務所（経営者）,・今後も中価格帯以下の需要が見込まれ、金額的には大幅な伸びが見込まれない。,
,,□,住宅販売会社（従業員）,・一時期、良くなるかと思われたが、新型コロナウイルスの感染急拡大でブレーキが掛かったため、今後も景気は良くならない。,
,,▲,商店街（理事）,・新型コロナウイルスの新規感染者数が増加し、客が外出を控え、消費が減少するため、景気はやや悪くなる。,
,,▲,一般小売店［印章］（経営者）,・全ての物の価格が上昇するため、景気はやや悪くなる。,
,,▲,百貨店（広報担当）,・物価が上昇する一方で、給与は増加しないため、客の消費意欲が減退する。,
,,▲,百貨店（営業担当）,・新型コロナウイルスの感染状況にもよるが、旅行や行事などの外出の機会が増加しないと衣料品の需要は見込めない。また、メーカーが不況や不安定な海外情勢の影響で減産し、商品が不足するため、景気はやや悪くなる。,
,,▲,百貨店（営業企画担当）,・新型コロナウイルスの感染拡大によるイベントの中止や物価の上昇等が重なり、消費の減退が進む。,
,,▲,スーパー（店長）,・空梅雨と猛暑の影響で、涼味食品を中心に売上が増加しているが、８月に食品の値上げを実施するため、来客数が減少する。,
,,▲,家電量販店（店長）,・新型コロナウイルス感染症の第７波の影響が出始め、客の行動範囲が狭まっていることから、今後、景気はやや悪くなる。,
,,▲,家電量販店（店長）,・新型コロナウイルス感染症、サル痘と良いニュースがなく、景気が改善する余地がないため、今後、景気はやや悪くなる。,
,,▲,乗用車販売店（業務担当）,・新型コロナウイルスの感染拡大で、生産工場が平準化できない。今後も見通しがまるで立たない。,
,,▲,乗用車販売店（営業担当）,・新型車の発表が半年後に延期となり、納期も延びるため、景気はやや悪くなる。,
,,▲,住関連専門店（営業担当）,・円安の影響で原材料や輸入品の価格の上昇が止まらず、家具の価格の値上げが何度もある状況である。特に低価格商品の値上げ幅が大きく、客の買い渋りが多くみられるため、今後、景気はやや悪くなる。,
,,▲,その他専門店［和菓子］（経営者）,・新型コロナウイルスの感染拡大が続くため、景気はやや悪くなる。,
,,▲,その他専門店［布地］（経営者）,・新型コロナウイルス感染症の影響で、夏のイベントが開催されないため、景気はやや悪くなる。,
,,▲,その他小売［ショッピングセンター］（管理担当）,・お盆など県外からの客が増加する時期であり、楽観視できない。新型コロナウイルスの新規感染者数が日々増加しているため、客の不安は続く。,
,,▲,一般レストラン（経営者）,・食品など生活必需品の度重なる値上げや電気、ガス、ガソリンなどの価格の上昇に加え、夏休みやお盆の移動の自粛により、売上が低迷し、景気はやや悪くなる。また、食材の値上げへの対応が進んでいないため、利益面でも苦しくなる。,
,,▲,都市型ホテル（企画担当）,・新型コロナウイルスの感染拡大の影響で、行動制限はないものの、企業の会食等が自主的に自粛されるため、特に飲食業が打撃を受ける。,
,,▲,旅行代理店（経営者）,・若い年代へのワクチン接種など新型コロナウイルス感染症への対応を早く進めないと、景気は良くならない。,
,,▲,タクシー運転手,・新型コロナウイルスの新規感染者数が増加しているため、今後が不安である。,
,,▲,タクシー運転手,・先行きは不透明で、今後、景気はやや悪くなる。,
,,▲,タクシー運転手,・新型コロナウイルスの感染が拡大しているため、今後、景気はやや悪くなる。,
,,▲,通信会社（営業担当）,・新型コロナウイルスの感染拡大に伴い、公的な行動制限をどうするかが問題となるが、自主的に会食を中止するなど人流が鈍くなりつつあるため、今後景気はやや悪化する。,
,,▲,通信会社（工事担当）,・新型コロナウイルスの感染が拡大するため、景気はやや悪くなる。,
,,▲,テーマパーク（管理担当）,・政府の景気対策が国民の求めるものではなくなっているため、景気はやや悪くなる。,
,,▲,テーマパーク（営業担当）,・現時点で新型コロナウイルスの新規感染者数の増加傾向に歯止めが掛かっていないため、景気はやや悪くなる。,
,,▲,ゴルフ場（営業担当）,・新型コロナウイルスの感染状況が落ち着かないと、景気は良くならない。,
,,▲,美容室（経営者）,・新型コロナウイルスの感染拡大の影響で、人の動きが鈍くなっているため、今後、景気はやや悪くなる。,
,,▲,美容室（経営者）,・新型コロナウイルスの新規感染者数が急激に増加し、客が外出を控えているため、今後、景気はやや悪くなる。,
,,▲,住宅販売会社（営業担当）,・新型コロナウイルスの新規感染者数の更なる増加で、現状よりは人出が減少する。,
,,×,一般小売店［洋裁附属品］（経営者）,・新型コロナウイルスの感染再拡大で、外出する人も来客数も減少しているため、今後、景気は悪くなる。,
,,×,百貨店（販売計画担当）,・新型コロナウイルスの感染拡大や個人所得の低迷で、景気は悪くなる。,
,,×,スーパー（財務担当）,・８月以降も、新型コロナウイルスの新規感染者数は高止まりの状況が続くが、外出制限等もないため、内食需要が減少する。また、物価の上昇に伴う客の節約もあり、売上は前年割れが続く。,
,,×,コンビニ（エリア担当）,・新型コロナウイルス感染症の影響が続くため、景気は悪くなる。,
,,×,自動車備品販売店（経営者）,・身の回りでも今年２回目の値上げが次々と発表され、仕入価格もどんどん高騰し、生活必需品でない物は買い控えの傾向が出始めている。仕入価格が上昇しても販売価格に反映しにくい状況になりつつあるため、今後、景気は悪くなる。,
,,×,自動車備品販売店（経営者）,・更なる値上げの発表があり、ますます国産製品が売れなくなりそうである。消費者が輸入製品より高くても国産製品を購入する意識が高まれば、大企業はもちろん中小企業の景気も良くなる。現段階で国の補填もなく、最低賃金を1500円にすると、中小企業の倒産数が激増するのは目に見えている。将来的に人口減少が進むため、早めに議員定数や公務員数は減らすことで、国民の負担も軽減できる。,
,,×,一般レストラン（経営者）,・新型コロナウイルスの新規感染者数の増加やウクライナ情勢の影響などによる物価の上昇で、景気はやや悪くなる。,
,,×,観光型ホテル（副支配人）,・新型コロナウイルスの新規感染者数が増加してきているため、県民割は一時停止となり、先の宿泊の予約が団体を中心にキャンセルになっている。今後、新規感染者数の増加が続けば、予約も少なくなってくる。,
,,×,通信会社（広報担当）,・新型コロナウイルスの感染状況が落ち着き、物価上昇が収まらない限り、客の買い控え傾向は続く。,
,,×,美容室（経営者）,・客の所得が上昇しない一方で、物価が上昇し、節約傾向が強まるため、景気は悪くなる。,
,,×,住宅販売会社（営業所長）,・資源や資材の高騰が続き、先行きが不透明な状況で、長期ローンを組み購入する住宅の購買意欲は低下する。,
"企業
動向
関連

(中国)",,◎,輸送用機械器具製造業（経理担当）,・計画では新型コロナウイルス感染症の発生前の受注水準に戻る。,
,,○,化学工業（総務担当）,・当面は、仕入れや販売が問題なく推移する。,
,,□,木材木製品製造業（経理担当）,・企業努力により、収益面は改善の方向に進むと思われるが、全体としては、企業の業績は厳しい状況が続くため、大幅な景気回復は期待できない。,
,,□,化学工業（総務担当）,・景気は現状から変化しない。,
,,□,窯業・土石製品製造業（総務経理担当）,・鉄鋼業向け大口案件で、２～３か月は現在の多忙な状況が継続するが、その後、多忙感は一段落する見込みである。,
,,□,鉄鋼業（総務担当）,・今後も大きな環境変化はない。,
,,□,一般機械器具製造業（総務担当）,・受注量や販売量の動きは変わらない。,
,,□,一般機械器具製造業（管理担当）,・物価の上昇や新型コロナウイルス感染症の影響が懸念されるが、現段階の判断では、景気は現状を維持する。,
,,□,電気機械器具製造業（総務担当）,・今のところ政府による制限は特にないが、新型コロナウイルスの新規感染者数が爆発的に増加しているため、今後、行動制限等があれば、景気に悪影響を与える。,
,,□,輸送用機械器具製造業（総務担当）,・取引先の生産計画が少し回復したところではあるが、この先は現状維持の見込みである。,
,,□,建設業（経営者）,・民間建築の受注量に変化がなく、低いながらも安定している。,
,,□,建設業（総務担当）,・しばらくは現在の状況が継続する。,
,,□,輸送業（業務推進担当）,・不安定な世界情勢、新型コロナウイルス感染症、仕入価格の高騰等により景気が上向く要素の乏しい状況が続いているため、景気は良くならない。,
,,□,輸送業（総務・人事担当）,・中国の需要が余り活発でなく、回復を待っている状況であるため、景気は良くならない。,
,,□,金融業（貸付担当）,・新型コロナウイルス感染症の終息や物価高止まりの解消が見込めないため、企業の収益力の回復が期待できない。,
,,□,金融業（融資企画担当）,・地元完成車メーカーの国内生産は、新型車の発売で多少増加するが、大幅な回復は期待できない。このため、系列の地元部品メーカーの受注もおおむね現状程度の低水準が続く。,
,,□,不動産業（総務担当）,・賃貸物件の需要も落ち着いている時期でもあり、今後も景気は余り変わらない。,
,,□,広告代理店（営業担当）,・新型コロナウイルスの新規感染者数が増加している状況で、客の動きが悪く、受注も進まないことから、景気は変わらない。,
,,□,会計事務所（経営者）,・人手不足から外注化、アウトソーシング化の動きは手堅い。一方で、原材料価格高騰の影響や半導体不足による車両新規リースの低迷もあって、景気は現状維持にとどまる。,
,,▲,農林水産業（従業員）,・新型コロナウイルスの新規感染者数が収束するまで景気は良くならない。,
,,▲,食料品製造業（総務担当）,・商品の値上げを予定していることや新型コロナウイルスの感染拡大などから、景気はやや悪くなる。,
,,▲,繊維工業（財務担当）,・新型コロナウイルスの感染拡大による行動制限で、人の移動が減少する。,
,,▲,鉄鋼業（総務担当）,・今後の受注予測が弱含みとなっている。,
,,▲,非鉄金属製造業（業務担当）,・エネルギー価格の上昇や半導体不足の影響もあり、販売量が減少する製品がある。,
,,▲,金属製品製造業（総務担当）,・鉄原材料価格は下落傾向にあるが、いずれ反転してくると想定している。また、電力の燃料調整費が過去に例を見ないほど値上がりしている。年内は良くても高止まりと思っているため、採算悪化の大きな要因として捉え、収支見通しを見直す。,
,,▲,輸送業,・新型コロナウイルスの感染が拡大しているため、景気はやや悪くなる。,
,,▲,通信業（営業企画担当）,・電気料金の大幅な上昇により、データセンターの購入に慎重になる客が増加する。データセンター事業者も販売価格の設定に慎重になっており、積極的な販売を控えることが予測される。,
,,×,食料品製造業（経営者）,・秋口に向けて、２回目の値上げを実施する予定だが、消費者の買い控えに拍車が掛かるため、厳しい状況が続く。,
"雇用
関連

(中国)",,◎,－,－,
,,○,求人情報誌製作会社（HR担当）,・新型コロナウイルス感染症対策と経済活動が両立しながら進んでいくと思われるため、景気はやや良くなる。,
,,□,人材派遣会社（支社長）,・２～３か月で新型コロナウイルス感染症、ウクライナ情勢、中国経済状況などが大きく変化することはないので、景気は変わらない。,
,,□,求人情報誌製作会社（経営者）,・新型コロナウイルスの感染再拡大や円安などの影響で、景気は良くならない。,
,,□,求人情報誌製作会社（広告担当）,・新型コロナウイルス感染症に対応しながら業務を実施する企業は増加しているが、物価上昇により、輸入中心の業種の売上は厳しくなっている。電気料金の値上げがどれだけ影響するかが問題ではあるが、一方でそれらに影響されない業種もある。,
,,□,職業安定所（事業所担当）,・雇用調整助成金の申請が、前年と比べ、55.7％減少していることや求人数が全体的に増加していることから、景気の回復がうかがえる。しかし、新型コロナウイルスの感染拡大やウクライナ情勢等の影響による物価の上昇が続くなどマイナス面も多いため、本格的な景気回復はまだ先となる。,
,,□,職業安定所（雇用関連担当）,・７月に入り、県内で新型コロナウイルスの新規感染者数が増加したことが、今後の求職者の応募意欲を低下させる原因になる可能性がある。,
,,□,民間職業紹介機関（職員）,・新型コロナウイルスの再拡大の影響で、客が外食を控えるなど行動に変化が起きているため、景気は良くならない。,
,,□,学校［短期大学］（進路指導担当）,・２～３か月後に秋採用が開始するが、今年度の採用を既に終了した周辺企業もあり、今後、求人数が増加することが余り期待できない。,
,,▲,人材派遣会社（社員）,・新型コロナウイルス感染症、円安、不安定な世界情勢の影響もあり、雇用状況は悪化する。,
,,▲,人材派遣会社（経営戦略担当）,・新型コロナウイルス感染症の影響で、回復が想定されていた業種が再び停滞を余儀なくされる懸念がある。,
,,▲,人材派遣会社（副支店長）,・新型コロナウイルス感染症の終息の見通しが立たない。,
,,▲,新聞社［求人広告］（担当者）,・原価高騰や半導体不足の解消の見通しが立っていないため、景気は好転しない。,
,,▲,職業安定所（所長）,・住宅関係では建築資材費、飲食関係では食材料費や電気料金など、各業界で予想を超えたコストの上昇を販売価格に転嫁できず、先行きの不透明感が増しており、求人への影響も懸念される。,
,,▲,民間職業紹介機関（人材紹介・派遣担当）,・新型コロナウイルス感染症に対する行動制限が設けられると、景気はやや悪くなる。,
,,×,－,－,
,,,,,
　10．四国（地域別調査機関：四国経済連合会）,,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由,
"家計
動向
関連

(四国)",,◎,衣料品専門店（経営者）,・景気は必ず良くなると思う。新型コロナウイルス感染症が各地で再拡大しているが、経済活動への影響は限られており、景気動向には余り関係なくなってきていると思う。,
,,○,スーパー（人事）,・激増する新型コロナウイルス感染症に対し制限が掛からない今のような状態がいつまでも続くとは思えないが、外向き消費は増えているため、政府や自治体から制限が掛からない限りは景気は上向くと思われる。,
,,○,衣料品専門店（経営者）,・秋頃から売上が増加するのではないかと期待している。,
,,○,乗用車販売業（営業担当）,・受注停止になっていた車種のうち、数種類が再開予定になっている。,
,,○,乗用車販売店（役員）,・メーカーの生産状況が少し改善されると期待している。,
,,○,一般レストラン（経営者）,・コロナ禍での生活が長期化しており、人々の危機意識は薄れつつある。新規感染者数に関係なく少しずつ客足が回復すると思う。,
,,○,旅行代理店（営業担当）,・新型コロナウイルスの感染再拡大の状況次第ではあるが、全国旅行支援が開始されれば売上増加につながると思う。,
,,○,タクシー運転手,・新型コロナウイルス感染症が再拡大している今も特に行動制限があるわけではない。秋になり新規感染者数が落ち着けば、景気も少しずつ改善していくと思う。,
,,○,通信会社（営業担当）,・新型コロナウイルス感染症が全国で再拡大しているが、客の動きには大きな変化はなく、景気は少しずつ回復していると思う。,
,,□,商店街（事務局長）,・新型コロナウイルス感染症の第８波も懸念されるが、引き続き経済を回していくしかないと思う。,
,,□,商店街（代表者）,・新型コロナウイルス感染症の第７波の影響で利用者の行動が鈍くなっている。感染の拡大が早く収束することを願っている。,
,,□,一般小売店［文具店］（経営者）,・早い梅雨明けの後に猛暑が続き、客の商店街への人出は芳しくない。新型コロナウイルス感染症の終息が全く読めないため、状況の変化があるとは思えない。,
,,□,一般小売店［酒］（販売担当）,・物価の上昇が家計を苦しめていることに加え、新型コロナウイルス感染症の第７波により先行きが不透明である。,
,,□,百貨店（企画担当）,・新型コロナウイルス感染症に対する特効薬が開発される等の状況の変化が生まれない限り、景気が上向くかどうかの判断はできない。,
,,□,百貨店（営業統括担当）,・新型コロナウイルス感染症の影響がいつまで続くのか不透明である。,
,,□,百貨店（販売促進）,・新型コロナウイルス感染症の爆発的な感染拡大は落ち着くが、収束することは難しいと考える。,
,,□,スーパー（企画担当）,・今後も商品の値上げが続き、消費マインドが低下することを懸念している。,
,,□,スーパー（財務担当）,・新型コロナウイルス感染症の再拡大で、内食需要が復活することを期待している。,
,,□,コンビニ（店長）,・このまま現状が続くと予想する。,
,,□,コンビニ（総務）,・新型コロナウイルスの新規感染者数が各地で過去最高を更新しており、今後景気が良くなる要因が見当たらない。,
,,□,コンビニ（商品担当）,・今後の電力ひっ迫状況を懸念している。,
,,□,衣料品専門店（営業責任者）,・新型コロナウイルスの新規感染者数が増加すると来客数も減少するため、売上はしばらく現在の水準で推移すると予想する。,
,,□,家電量販店（副店長）,・先行きが不透明な状況が続くと思う。,
,,□,乗用車販売店（従業員）,・依然として半導体不足等による自動車生産の遅れが続いており、まだまだ回復が見込めない。,
,,□,その他専門店［酒］（経営者）,・商品の値上げにより客が減少傾向にあるが、大きな変化はない。,
,,□,タクシー運転手,・現在、新型コロナウイルス感染症が各地で再拡大しているが、今後もお盆や夏休み等で人の移動が増え続けるため、状況はしばらく変わらないと予想する。,
,,□,通信会社（営業部長）,・販売スタッフが新型コロナウイルスに感染し欠員になることが多いが、売上等に大きな影響はない。,
,,□,観光遊園地（職員）,・引き続き新型コロナウイルス感染症の影響を受けると予想する。,
,,□,競輪競馬（マネージャー）,・新型コロナウイルスオミクロン株は感染力は高いが毒性は強くないと聞くため、現在の環境が大きく変わることはないと予想する。,
,,□,美容室（経営者）,・今後の状況が見通せない。,
,,□,美容室（経営者）,・新型コロナウイルスの感染状況次第である。,
,,□,設計事務所（所長）,・新型コロナウイルスの感染状況に大きく影響を受ける業種とそうでない業種の業績に大きな差が生まれており、どちらともいえない状況である。,
,,▲,商店街（代表者）,・新型コロナウイルス感染症が再拡大しており、これから先の夏のイベントに悪影響を及ぼさないか懸念している。,
,,▲,商店街（代表者）,・日用品の値上げや電気料金の高騰等により消費者の家計負担が大きくなっている。新型コロナウイルス感染症の影響で正常な流通状態に戻ることはまだ期待できず、今後は自然災害が多く発生する季節に入るため、景気が回復する要因が見当たらない。,
,,▲,一般小売店［生花］（経営者）,・周りの飲食店などで少しずつキャンセルが出ており、今後の影響を懸念している。,
,,▲,スーパー（店長）,・新型コロナウイルスの感染再拡大や物価高の影響で消費行動が鈍化し、景気が下向くと思う。,
,,▲,スーパー（店長）,・値上げの影響により買い控えが更に進むと予想する。,
,,▲,コンビニ（店長）,・新型コロナウイルスの新規感染者数の急増と全国旅行支援が見送られたことで、人々の動きが鈍化するのではないかと懸念している。,
,,▲,家電量販店（店員）,・ボーナス商戦が終わると値上げの影響で買い控えが起こると予想する。,
,,▲,乗用車販売店（従業員）,・メーカーの生産台数の改善が進まない状況に加え、物価上昇や新型コロナウイルス感染症の影響で新車の受注台数も厳しくなりつつある。,
,,▲,その他小売［ショッピングセンター］（総務部担当部長）,・物価上昇及び新型コロナウイルス感染症の再拡大の影響が大きく出てくると予想する。,
,,▲,観光型旅館（経営者）,・新型コロナウイルス感染症の第７波の影響により外国人入国枠の拡大や全国旅行支援の開始が遅れているため、今後の客の動きが全く読めない状況である。,
,,▲,都市型ホテル（経営者）,・物価上昇に賃金上昇が追い付いておらず、消費マインドが低下傾向にあるのではないかと懸念している。,
,,×,スーパー（統括担当）,・電気料金や物価等の上昇により消費者の生活が苦しくなると予想する。,
,,×,衣料品専門店（経営者）,・物価上昇の影響で今後も購買力が減退すると思う。,
,,×,通信会社（社員）,・新型コロナウイルスの新規感染者数の増加に伴い景気は悪化すると推測する。,
"企業
動向
関連

(四国)",,◎,食料品製造業（商品統括）,・円安の進行によりインバウンド消費及び高級品の輸出が活発化すると予想する。,
,,○,パルプ・紙・紙加工品製造業（経理）,・キッチンペーパーを新たにプライベートブランド化し生産することが決まったため、更に売上が増加すると予想する。,
,,○,電気機械器具製造業（経営者）,・電気機器の部品が非常に入手しにくい現状であったが、代替品の活用及び新たな技術の開発が進んでおり、今後状況は良くなると予想する。,
,,○,広告代理店（経営者）,・新型コロナウイルス感染症の第７波の影響が心配であるが、イベントや客先の販売促進広告は多少復活する見通しであり、徐々に景気は回復すると予想する。,
,,□,建設業（経営者）,・新型コロナウイルス感染症の第７波の状況次第である。既に研修会や親睦会等のイベントは中止や規模縮小などの自粛が始まっており、今後も現状が継続すると事業活動に影響が出てくると予想するが、現時点では何ともいえない状況である。,
,,□,建設業（経営者）,・今後も状況は変わらないと思う。,
,,□,輸送業（経営者）,・コロナ禍の生活に人々が慣れたこともあり、現状がしばらく継続すると予想する。,
,,□,輸送業（経理）,・海外向け輸出入については復調傾向であるが、国内向け輸出入については新型コロナウイルス感染症の影響が懸念されており、今後も状況は大きく変わらない。,
,,□,通信業（企画・売上管理）,・新型コロナウイルスの新規感染者数は増加傾向にあるが、行動制限等のビジネスを規制する呼び掛けはなく、状況は変わらないと思う。,
,,□,通信業（総務担当）,・新型コロナウイルスの新規感染者数が急増したことで社外イベント等について再度自粛や規模縮小の動きが出ており、今後の見通しが立たない。,
,,▲,食料品製造業（経営者）,・新型コロナウイルスの新規感染者数が更に増加し、観光や外食産業へ悪影響を及ぼすと推測する。,
,,▲,木材木製品製造業（営業部長）,・原材料の価格上昇が更に進むとの情報があり、販売価格の改定が急務となっている。取引先の中には価格が上がれば継続取引に影響が出るという声が出ているところもあり、今後の業績が悪化しないか懸念している。,
,,▲,化学工業（所長）,・新型コロナウイルス感染症とウクライナ情勢の状況次第であるが、しばらく円安傾向も継続する見込みであり、状況が好転する要因がない。,
,,▲,一般機械器具製造業（経理担当）,・新型コロナウイルスの感染再拡大に加え、ウクライナ情勢や原材料価格の上昇等の問題が山積しており、しばらく景気の回復は見込めない。,
,,▲,電気機械器具製造業（経理）,・新型コロナウイルスの感染再拡大に加え、ウクライナ情勢の長期化及び円安基調による物価高が継続しており、景気は悪化すると予想する。,
,,▲,輸送業（営業）,・新型コロナウイルスの感染拡大が収束に向かい、サービス業を中心とした個人消費の増加につながれば景気も回復に転じると思うが、依然として燃料油や電気料金の高騰等のエネルギー情勢と新型コロナウイルスの感染拡大状況が事業経営を大きく左右することに変わりなく、今後景気が後退することを懸念している。,
,,▲,金融業（副支店長）,・新型コロナウイルスの新規感染者数の増加や資材価格の値上がり、円安の進行等により消費者マインドの低下が懸念される。,
,,▲,税理士事務所,・新型コロナウイルス感染症の第７波や物価高の影響で消費マインドが低下すると思う。,
,,×,農林水産業（職員）,・新型コロナウイルス感染症や国際情勢、日配品の値上げ等の影響により景況感の回復には程遠い。生鮮野菜については、日持ちがしない夏場は消費者の１回の買物量も減る傾向にあり、野菜価格の低迷が続く可能性が高い状況にある。,
,,×,鉄鋼業（総務部長）,・スクラップ価格は値下がり傾向に転じているが、まだまだ高水準である。また、燃料調整費上限撤廃により、８月より電気料金が大幅に値上がりする見込みである。製造経費に占める割合の高い電気料金の大幅な値上げは、大きな収益悪化要因となる。,
"雇用
関連

(四国)",,◎,－,－,
,,○,求人情報誌製作会社（従業員）,・異動時期に入り、求人数の増加が予想される。,
,,□,人材派遣会社（営業）,・県外からの帰省客や観光客のキャンセルが増加傾向にあり、依然として安心して旅行ができる環境が戻ってこない。,
,,□,民間職業紹介機関（所長）,・新型コロナウイルスの感染拡大状況次第である。,
,,□,学校［大学］（就職担当）,・企業の人手不足感は慢性化しており、景気には余り影響ないと思う。,
,,▲,人材派遣会社（営業担当）,・新型コロナウイルス感染症の影響で製造業の求人数が低迷することを懸念している。,
,,▲,求人情報誌（営業）,・観光やサービス、飲食業界での景気悪化に歯止めが掛からず、回復の見込みが立っていない。,
,,▲,新聞社［求人広告］（担当者）,・個人消費が伸びないと景気回復は難しいと思う。,
,,▲,職業安定所（求人開発）,・急激な新型コロナウイルスの感染状況の悪化で、宿泊業や飲食サービス業の業績に陰りがみえ始めている。,
,,×,－,－,
,,,,,
　11．九州（地域別調査機関：公益財団法人九州経済調査協会）,,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由,
"家計
動向
関連

(九州)",,◎,乗用車販売店（役員）,・新商品の発表が予定されており、多くの来客数が見込めるため、販売へつながる。,
,,◎,観光名所（従業員）,・緊急事態宣言等が今後適用されなければ景気も良くなると予測されるが、現状では新型コロナウイルスの感染拡大の影響でキャンセル等が増えている。感染対策等を徹底し、来場者数増加していきたい。,
,,○,商店街（代表者）,・３か月先は新型コロナウイルスの新規感染者数が一段落すると思われる。食品関係の値上げで消費に多少の影響があると考えられ、また、ファッション関係ではメーカーの企業努力で値上げは限られる。一方、店頭販売及びＷｅｂ販売は少しずつ良くなる。,
,,○,一般小売店［青果］（店長）,・９～10月になると葉物類など県産野菜が中心になってくる。単価も安くなり、また、涼しくなると客の移動も多くなるため、状況は良くなる。,
,,○,百貨店（経理担当）,・新型コロナウイルスの新規感染者数が増加傾向にあるが、来客数は落ちていない。７月はギフト商品の売上がやや好調に推移しており、生鮮関連が良くない。また、婦人衣料は前年並みではあるが、化粧品、婦人雑貨の売上が伸びているため、３か月後の売上は、良くなる見込みである。,
,,○,百貨店（販売促進担当）,・新型コロナウイルス新規感染者数が増加傾向にあり、今後については先行き不透明であるが、非対面販売では、客が増えると予測される。,
,,○,コンビニ（経営者）,・新型コロナウイルスの新規感染者数が増加しているが、来客数が増えているため期待したい。一方、客単価が増加している要因の１つが商品の値上げであり、このことで買い控えにならないか、気になるところである。,
,,○,コンビニ（経営者）,・新型コロナウイルス感染症と共存する動きは定着しているため、今後は、来店時間帯も深夜含め24時間活発化し、消費は拡大していく。,
,,○,コンビニ（エリア担当・店長）,・前年は天候が悪かったが、今年は天候に恵まれているため、景気回復傾向になると予想している。また、商品単価が上がっているため、若干来客数が減少しても、売上は伸びていく。,
,,○,衣料品専門店（店員）,・新型コロナウイルス感染症の第７波が収まり、涼しくなれば需要が増えると期待する。,
,,○,家電量販店（店長）,・商品供給が厳しかった商品が、安定供給化することで必然的に前年よりも上昇傾向になり、全体をけん引すると予想される。,
,,○,家電量販店（店員）,・非常に今月の売上は悪く、現在最低の状態である。ボーナス商戦の時期でもあったが、売上は増加していないため、貯蓄に回っていることも考えられ、３か月後には状況が良くなると判断している。,
,,○,乗用車販売店（役員）,・更なる新型車投入効果や供給量改善に期待する。,
,,○,住関連専門店（従業員）,・高価格の秋冬商材は、10月以降に需要が高まるが、今年は円安やウクライナ情勢に端を発したサプライチェーンへの影響で、例年と比べ価格が高騰する見込みがあるため、それを見越した客が既に下見に来ている。,
