,,□,人材派遣会社（営業担当）,それ以外,・円安の影響で、インバウンドを街で見掛ける機会が増えている。ホテルなどの関連業界は潤っている一方、国内消費は物価の上昇もあり、今後も期待できない。,
,,□,人材派遣会社（役員）,求職者数の動き,・明らかに売手市場となっており、より良い条件の求人を求職者が選別している。好条件を出せない企業は、成長力の向上が難しくなっている。,
,,□,新聞社［求人広告］（担当者）,それ以外,・関西の地元企業から出る新聞広告の推移は、ほぼ前年並みとなっている。プロ野球の在阪球団の優勝で若干のプラスはあるが、大きな影響はない。,
,,□,職業安定所（職員）,周辺企業の様子,・原材料価格や、輸入商品の価格が上昇している。,
,,□,民間職業紹介機関（営業担当）,求人数の動き,・９月は学生が夏休み期間でもあり、新卒採用市場は少し停滞気味となる。2024年卒の採用については、内定式前の辞退者の補充で合同企業説明会などは増える一方、学生が集まらないため、新卒紹介といった採用手段に転換する企業が多い。2025年卒以降の採用については、冬のインターンシップやオープンカンパニーに向けたイベントが増えているが、夏のインターンシップの結果次第で、申込状況が変化すると予想される。,
,,□,民間職業紹介機関（支社長）,求人数の動き,・悪化要素はみられるが、現状で踏みとどまっている。一方で好転の兆しがあるわけでもない。,
,,□,学校［大学］（就職担当）,それ以外,・年金生活者にとっては、身の回り品の値上げによる影響が徐々に出ている。生活防衛のため、１回当たりの購入量も減少している。,
,,□,学校［大学］（就職担当）,求人数の動き,・人手不足に陥っている業種や、内定の辞退を受けた企業などは、採用活動を継続している。ただし、求人数は３か月前と比べて微増であり、大きな変化はみられない。,
,,□,その他雇用の動向を把握できる者,求人数の動き,・８月の有効求人数は、季節調整値で３か月前から横ばいとなっている。原数値では前年比で28か月連続の増加であるが、３か月移動平均で基調をみると、増加幅が徐々に縮小している。インバウンド需要や人流の回復などを理由に、宿泊業や飲食業、小売業を中心に、求人が引き続き多い。その一方、建設業や製造業などからは、資材や燃料費、人件費の上昇による利益の圧迫や生産調整で、欠員以外の求人を見合わせるといった声も出ており、物価の上昇が求人の申込みに影響を与えている状況がうかがえる。,
,,▲,人材派遣会社（営業担当）,求人数の動き,・求職者は一般事務のスキルが中心である一方、一般事務関連の求人は少なくなっており、求人に合った人材の提案が難しくなっている。,
,,▲,学校［大学］（就職担当）,周辺企業の様子,・中小企業は採用活動を継続しているが、大企業は終盤にさし掛かっている。,
,,×,民間職業紹介機関（営業担当）,求職者数の動き,・求人に対して求職者が少なく、登録者の年齢層も高いため、企業の条件とマッチングしにくい。,
,,,,,,
　９．中国（地域別調査機関：公益財団法人中国地域創造研究センター）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(中国)",,◎,一般小売店［食品］（経営者）,来客数の動き,・値上げにより客単価が上昇するとともに、来客数も前年を上回っている。,
,,○,一般小売店［眼鏡］（経営者）,単価の動き,・商品の値上げをせざるを得ない状況だが買い控えもなく売上も上がっている。,
,,○,一般小売店［茶］（経営者）,来客数の動き,・景気自体は良くなりつつあるが、当社を取り巻く環境は依然厳しい。取引先である地元百貨店が来年閉店する予定であるし、商店街の近隣の店舗が次々と廃業、閉店している。また、いまだに原料の値上げが続いている。,
,,○,一般小売店［印章］（経営者）,来客数の動き,・インボイス制度関連の受注が増え、それに伴い客の動きが良くなった。,
,,○,百貨店（営業担当）,来客数の動き,・前月頃から週末を中心に来客数が増えている。物産展や催事など当館の集客も前年以上になっており、気温は高いものの晩夏物や秋物商材も動いてきている。,
,,○,スーパー（店長）,来客数の動き,・今までは値上げにより売上が何とか前年を上回っていたが、今月は猛暑で来客数も１年ぶりに前年を上回っている。,
,,○,スーパー（販売担当）,販売量の動き,・物価高による客の節約志向は根強く、来客数は前年比95％と今一つだが、まとまった別注は少しずつ入るようになってきた。客単価は前年比111％だった。,
,,○,スーパー（販売担当）,競争相手の様子,・来客数は前年の98％程度まで戻りつつある。競合店においても同様の傾向がみられるようだ。また、値上げにも幾分慣れのようなものもみられる。,
,,○,コンビニ（エリア担当）,販売量の動き,・９月の大型連休においても来客数が前年比で改善している。９月においても全体的に来客数が大幅に改善されている。,
,,○,家電量販店（販売担当）,販売量の動き,・来客数に比べて販売金額が伸びている。,
,,○,乗用車販売店（営業担当）,販売量の動き,・前月同様に市場の動きが上向き傾向にあり、決算月ということもあって、着実に売上が伸びてきている。ただ、この状況が、継続されるかが不透明である。,
,,○,その他小売［ショッピングセンター］（支配人）,来客数の動き,・売上も来客数も増えているが、これは猛暑によるプラスの影響もあった。ここに来て残暑が厳しく秋物の動きが悪い。,
,,○,一般レストラン（経営者）,お客様の様子,・ファミリー層は休日の早い時間のディナータイムの利用が多くなっている。一方で、平日の利用が月を追うごとに減少しており、特に午後９時以降は大幅に減少している。会社関係や友人との飲み会の利用は、新型コロナウイルスの感染状況が落ち着いたことや気温が上昇していることで、増加している。,
,,○,一般レストラン（店長）,来客数の動き,・前月に続き、来客数は回復傾向にある。旅行客も好調で週末は前年比で30％増加している。海外の客も今まではツアーが多かったが、前月、今月は少人数、フリーでの来店が多くなっている。,
,,○,観光型ホテル（営業担当）,来客数の動き,・来客数が徐々に増加傾向にある。,
,,○,都市型ホテル（総支配人）,来客数の動き,・宿泊、レストラン、一般宴会は良くなっているが、ここに来て婚礼の動きが弱くなっているため、全体では、良くなってはいないが、やや良くなってはいる。翌年度の９月の婚礼の予約数は前年同月比で３％ほど減少している。,
,,○,都市型ホテル（総支配人）,来客数の動き,・例年10～11月はトップシーズンを迎え、大会、学会、観光需要が動く時期で先行予約も順調に推移している。また、10月25日から米子ソウル便の国際線が再開することや、民放ドラマによるロケ地としても露出が多くなることから、入込みが期待される。,
,,○,旅行代理店（経営者）,お客様の様子,・客の団体旅行の要望はないが、個人旅行の要望はかなり多い。また、グループ旅行の希望も徐々に増えている。,
,,○,旅行代理店（支店長）,販売量の動き,・個人需要は引き続き動きが活発で、秋の行楽シーズンについても、国内旅行の予約は2019年度の80％くらいまで回復している。しかし、海外旅行の回復の動きは引き続き鈍く、円安の影響もあり高額な旅行代金が足かせとなっている。団体旅行はまだ回復基調にあるものの、2019年度の状況には程遠い。,
,,○,タクシー運転手,来客数の動き,・観光客が徐々に増加しているため、多少景気が上向いている。,
,,○,タクシー運転手,販売量の動き,・会社の新しいシステムの影響で、売上はやや減少しているが、景気はやや良くなっている。,
,,○,タクシー運転手,お客様の様子,・前月同様、街ににぎわいがあり、好調を維持している。,
,,○,通信会社（工事担当）,お客様の様子,・新型コロナウイルスの感染状況が落ち着き、景気がやや良くなっている。,
,,○,競艇場（企画営業担当）,販売量の動き,・今月の中旬以降に開催した女子レースにおいて、売上が確保できた。,
,,○,美容室（経営者）,お客様の様子,・客の外出や買物の機会が増加している。,
,,○,住宅販売会社（営業担当）,お客様の様子,・新型コロナウイルス感染症の影響による来場率の低下はほとんど無くなったように感じる。,
,,□,商店街（代表者）,来客数の動き,・商店街では、新規出店やイベント開催が増えてきたようだが、それが個店の来客数の増加につながるところまでいっていない。,
,,□,商店街（代表者）,来客数の動き,・新型コロナウイルスの感染状況が落ち着き、人通りが多くなっているが、消費にはつながっていない。,
,,□,商店街（理事）,来客数の動き,・暑さや生活必需品の値上げで、客が買物に出掛ける雰囲気になっていない。,
,,□,商店街（代表者）,単価の動き,・新型コロナウイルス感染症の影響がまだ残っており、客が来店しても商品を購入してもらえない。,
,,□,一般小売店［洋裁附属品］（経営者）,単価の動き,・土日は客の動きがあるが、平日の客の動きは今までと変わらず余り良くない。,
,,□,百貨店（経理担当）,販売量の動き,・店休日が増えて営業日数が少なくなったが、雑貨、貴金属、家庭用品の売上が前年を上回っている。全体では売上はやや前年を下回る見込みである。,
,,□,百貨店（広報担当）,来客数の動き,・実績比較の際、前年は新型コロナウイルスの影響有無があり、新型コロナウイルス感染症発生前の2019年９月は消費税増税があったりと、比較が難しいが、特殊要因を除いた場合、大きな変動はないと捉えている。,
,,□,百貨店（営業担当）,販売量の動き,・月初めは順調だったが、連休以降、バーゲンセールから定価品の販売に変更し、つまずきが始まった。新型コロナウイルス感染症発生前はきっちりとしたスーツ系の購入があったが、現在は上下セットでなく、単品での組合わせの購入が多いため、客単価が低下している。,
,,□,百貨店（売場担当）,販売量の動き,・ブランドのバッグや洋服、100万円を超える美術品などが売れたが、来月は安心できない。,
,,□,百貨店（外商担当）,お客様の様子,・新型コロナウイルス感染症の終息により来客数は増加しているが、電気料金やガソリン代などの物価上昇のため、客が以前より購買に慎重になっており、今後もこの状況は続くとみられる。,
,,□,百貨店（売場担当）,お客様の様子,・８月に好調に推移した婦人服の秋の立ち上がりが厳しい状況ではあるが、その他の商品群については計画どおりの売上で推移している。月によって動向が変化しており、推測しづらい状況にある。,
,,□,スーパー（店長）,来客数の動き,・９月の来客数は前年比99％で進行中である。創業祭、敬老の日、秋のお彼岸など行事も多く、来客数の増加を期待したが、全体では来客数の増加にはならなかった。販売促進の強い日は来客数が多いが、弱い日は少ない。,
,,□,スーパー（店長）,販売量の動き,・新型コロナウイルス感染症の影響は減少しているが、食料品中心に商品が値上げしているため、買上点数は減少傾向にある。１品単価は上昇、買上点数は減少、客単価は微増、来客数は横ばいで、売上としては変わらない。やはり、客が低単価商品の購入に集中している。,
,,□,スーパー（業務開発担当）,販売量の動き,・商品単価が上がったものの、販売数量は平年並みを維持している。,
,,□,スーパー（財務担当）,販売量の動き,・値上げによる１品単価の上昇により、売上は前年を上回り、来客数も前年を上回ってきたものの、１人当たり買上点数の前年割れが続いている。,
,,□,コンビニ（副地域ブロック長）,来客数の動き,・前年と比べると、来客数の伸びが鈍化している。特に夕方以降の時間帯については、前年同期が徐々に規制が解除され外出機会も増えてきていた時期なので、来客数に大幅な伸びがみられない。今後も同様の来客数推移ではないかと想定する。,
,,□,衣料品専門店（代表）,販売量の動き,・新型コロナウイルス感染症発生前の景気に戻る前に、物価高になったため、客の購買意欲の低下がみられる。,
,,□,家電量販店（店長）,お客様の様子,・物価の上昇で、客の購買意欲が低下している。,
,,□,乗用車販売店（統括）,販売量の動き,・メーカーの供給台数の影響で、９月の販売量は前年比95％となっている。,
,,□,乗用車販売店（業務担当）,販売量の動き,・販売量も平準化しつつあり、大きな変化はなさそうである。,
,,□,乗用車販売店（営業担当）,販売量の動き,・例年であれば決算シーズンであるが、決算感も薄れつつあり、販売量が伸びない。,
,,□,自動車備品販売店（経営者）,販売量の動き,・客の購買意欲が余りみられず、低調に推移している。,
,,□,その他専門店［土産物］（経営者）,お客様の様子,・単価の低い商品はある程度売れるが、単価が高い商品はコロナ禍よりも売れなくなった。巣籠りのちょっとしたぜいたく需要などで売れていた商品が売れず、客の財布のひもが固いと思う。,
,,□,その他専門店［和菓子］（経営者）,販売量の動き,・新型コロナウイルス感染症の影響はみられないが、これ以上の伸びは当面はない。,
,,□,その他専門店［時計］（経営者）,販売量の動き,・メンテナンス等の来客数は増えているが、商品の購入は少ない。,
,,□,その他小売［ショッピングセンター］（管理担当）,お客様の様子,・前年と比べると、来客数が増加傾向にあり、イベントなどの参加者も多くなっているようだが、それ以外の売上の伸びが少なく、衣料・雑貨関係の販売は依然厳しいように感じる。アフターコロナで各家庭でも外出機会が多くなっているようだが、財布のひもは引き続き固いように感じる。,
,,□,高級レストラン（事業戦略担当）,来客数の動き,・新型コロナウイルス感染症発生前と比較し、時間帯によって繁閑の差が激しく、平日の昼時間帯の集客が若干苦戦している。,
,,□,一般レストラン（経営者）,来客数の動き,・若干外国人が増えた気がするが、これといって変わりはない。,
,,□,一般レストラン（経営者）,来客数の動き,・人の動きのばらつきが大きく、客が来るときは来るが、来ないときは全く来ない。,
,,□,観光型ホテル（副支配人）,来客数の動き,・夏休みが終わり宿泊の予約は減少しているが、昼の宴会利用はシーズンを迎え徐々に増えてきている。,
,,□,都市型ホテル（宿泊担当）,単価の動き,・３か月前と比べて大幅な上昇はみられないが、前年と単価を比較すると、プラス21ポイントと高い水準で推移している。,
,,□,通信会社（企画担当）,お客様の様子,・今年に入って主サービスの値上げをしていないが、問合せや引き合い数は悪くない状態である。,
,,□,通信会社（経理担当）,お客様の様子,・物価高に伴い、サービスを見直しする客が増えてきたが、大きな変化はみられない。,
,,□,ゴルフ場（営業担当）,来客数の動き,・９月下旬に入りやっと暑さも落ち着いてきたが、来客数は余り変わらず推移している。物価高騰に伴い、値上げしたことも影響しているとは思うが、直近の動きは悪くなっている。,
,,□,設計事務所（経営者）,お客様の様子,・建材、資材の高騰等もあり、建築費全体の工事費は30％増加とコストを押し上げる状況が続いており、相変わらず民間の動きが悪い。,
,,□,設計事務所（経営者）,お客様の様子,・あらゆる物価が上昇しているなか、建築物価も高騰し、住宅ローン金利も上昇していることから、客が新築住宅の購入を控えているようにみえる。,
,,□,住宅販売会社（従業員）,お客様の様子,・新型コロナウイルス感染症に関する制限解除以降も来客数自体は少なくなっているが、真剣に検討している人が多く、成約率が高いため、受注数は維持できている。,
,,▲,百貨店（営業担当）,販売量の動き,・各種商品の値上げの影響から、販売数量は減少傾向である。特に衣料品は夏物セールが終了し、定価商品を販売しているため、苦戦傾向である。,
,,▲,百貨店（営業企画担当）,お客様の様子,・客の購買意欲が低迷している。,
,,▲,スーパー（総務担当）,販売量の動き,・客単価は維持しているものの、来客数、買上点数共に減少している。,
,,▲,コンビニ（エリア担当）,来客数の動き,・前年よりも工事の件数が少ないものの、来客数が回復しない。また、客単価も３か月前から30円程度低下している。,
,,▲,コンビニ（支店長）,来客数の動き,・新型コロナウイルスの感染症法の位置付けが５類に引き下げられてからも来客数の戻りが他エリアと比較し良くない。,
,,▲,衣料品専門店（経営者）,お客様の様子,・株価が下落するなど、景気はやや悪くなっている。,
,,▲,家電量販店（企画担当）,来客数の動き,・系列店が閉店セールを行っていたこともあり、来客数は前年の85％程度に落ち込み、売上も減少している。,
,,▲,家電量販店（副店長）,来客数の動き,・来客数が前年比95％程となっている。単価が高くなっているため、売上は何とか前年の水準を維持しているが、需要は高くない。,
,,▲,乗用車販売店（店長）,来客数の動き,・９月は通常、来客数が増える業界だが、今年は例年より極端に来客数が少なかった。,
,,▲,乗用車販売店（リース担当）,来客数の動き,・来客数がかなり減少し、新車を購入する客やメンテナンスを行う客が減少している。,
,,▲,タクシー運転手,来客数の動き,・今月に入り、乗車率が悪くなっている。,
,,▲,放送通信サービス（総務経理担当）,お客様の様子,・延滞回収率が悪化傾向にある。,
,,▲,通信会社（営業担当）,お客様の様子,・客がランニングコストを圧縮する傾向が続いており、例えば高齢者が新聞購読や固定電話を解約するなど生活習慣であったものを変えざるを得ない状況にある。,
,,▲,通信会社（広報担当）,販売量の動き,・値上げが続くなか、客の購買意欲は低下している。,
,,▲,設計事務所（経営者）,お客様の様子,・客に資金面での余裕がなく購入行動に結び付きにくいため動きが悪くなっている。,
,,▲,住宅販売会社（営業所長）,来客数の動き,・金利上昇気運の影響で、引き合い数、商談数、来客数のいずれも減少の一途をたどっている。市況は慎重になっている。,
,,×,自動車備品販売店（経営者）,販売量の動き,・メーカー主体の値上げが数回あり、消費者の購買意欲が非常に低下している。,
,,×,住関連専門店（営業担当）,来客数の動き,・来客数が著しく減少している。,
,,×,美容室（経営者）,お客様の様子,・ホテルなど観光関係の仕事をしている客は忙しそうであるが、他の仕事をしている客は忙しそうではない。不動産や建築関係は景気が停滞している。,
"企業
動向
関連

(中国)",,◎,輸送用機械器具製造業（経営者）,受注量や販売量の動き,・地元自動車メーカーの生産が好調であるため、景気は良くなっている。,
,,○,化学工業（総務担当）,取引先の様子,・仕入れ、販売共に一時は値上げ中心となっていたが、一部では値下げの傾向もあり、先行きは不透明な部分もある。ただし、主要取引先の決算状況をみる限り、業界としては少しずつ良くなっている感がある。,
,,○,輸送業,受注価格や販売価格の動き,・受注が増加している。,
,,○,輸送業（営業担当）,受注量や販売量の動き,・半導体供給が正常化し、自動車関連の海外向け需要が顕著になっている。受注残を抱えているとのことなので、製造数量が上向くことが期待できる。,
,,○,通信業（営業企画担当）,取引先の様子,・データセンターの引き合いや見学会の頻度が高まってきている。データセンターの利用、ＩｏＴ関連の導入や購入は計画的に実施されることが多いが、以前と比較しても、取引先の購買意欲が上がっている。,
,,○,金融業（外交担当）,受注価格や販売価格の動き,・飲食店や小売店の販売が増加し、新型コロナウイルス感染症発生前の水準まで回復している。,
,,○,不動産業（総務担当）,それ以外,・需要が高まる時期のため、前月と比べ、来客数は約16％増加、成約件数も約15％増加している。前年と比べても、来客数は約７％増加、成約件数は約６％増加している。,
,,○,広告代理店（営業担当）,受注量や販売量の動き,・新型コロナウイルス感染症関連が減少しており、客からの受注が上向きに進行している。,
,,□,農林水産業（従業員）,受注量や販売量の動き,・新型コロナウイルス感染症全盛期よりはかなり良くはなっているが、ここ最近は横ばいである。,
,,□,食料品製造業（経営者）,受注量や販売量の動き,・９月も暑い日が続き、秋冬商材の販売が低迷しているが、値上げ等により売上は何とか目標を達成している。,
,,□,繊維工業（財務担当）,取引先の様子,・燃料費、光熱費、輸送費、原材料費などあらゆる価格が上昇しているが、賃金はそれほど上がっていない。,
,,□,木材木製品製造業（経理担当）,受注量や販売量の動き,・政府の経済対策も余り効果が出ておらず、景気は小康状態で、数か月間低水準で推移している。,
,,□,窯業・土石製品製造業（総務経理担当）,受注量や販売量の動き,・鉄鋼業向け生産量が陰った状態が続いている。建設用の大口注文品の生産があり、一部多忙な部門もあるが、限定的である。,
,,□,鉄鋼業（総務担当）,受注量や販売量の動き,・受注動向は改善しつつあるが、回復力は弱い。,
,,□,鉄鋼業（総務担当）,取引先の様子,・物価高、人手不足といった声がよく聞こえてきており、動きも低調な状態で推移している。,
,,□,非鉄金属製造業（業務担当）,受注量や販売量の動き,・電子材料素材関係の受注に伸びはなく低位～中位安定で推移している。,
,,□,建設業（総務担当）,受注量や販売量の動き,・この先１年程度の予定案件で技術職員の稼働は目一杯の状況で、ある程度のめどが立っている。,
,,□,輸送業（業務推進担当）,取引先の様子,・景気に関する大きなプラス要素や各取引先の目立った動きはなく、状況は余り変わらないと判断する。,
,,□,金融業（経済産業調査担当）,それ以外,・生産、輸出、設備投資などが横ばいないし緩やかな回復傾向を維持している。,
,,□,会計事務所（経営者）,受注量や販売量の動き,・コンサルティングや景気動向の影響を受けやすいマーケティング関連の集計分析業務が堅調に推移している。,
,,▲,金属製品製造業（総務担当）,受注量や販売量の動き,・今月の工作機械業界からの受注は月初見込みの半分以下にとどまっている。取引先が受注できていないようである。,
,,▲,電気機械器具製造業（総務担当）,受注量や販売量の動き,・半導体向けパッケージ基板の需要が減少し、製造装置の受注量が減少している。また、電子部品等の部材の調達難が部分的に解消されてきていることから、先行発注の動きが鈍化している。,
,,×,－,－,－,
"雇用
関連

(中国)",,◎,民間職業紹介機関（人材紹介・派遣担当）,求職者数の動き,・人材紹介において求職者の登録数が前月比112％、採用数が前月比178％と増加傾向にある。,
,,○,人材派遣会社（副支店長）,求職者数の動き,・求職者からの問合せ件数、応募が一定数ある。,
,,○,求人情報誌製作会社（広告担当）,採用者数の動き,・人手不足のため、新卒採用、中途採用共に企業の採用意欲は高い。新型コロナウイルス感染症発生以降、採用手法が対面からＷｅｂ、又は対面とＷｅｂの併用に移行したことが、応募のしやすさとなり、応募者の層が広がったと答える企業が多い。,
,,○,職業安定所（事業所担当）,求人数の動き,・８月の新規求人数は前年比で4.2％増加し、有効求人倍率は前年比で0.07ポイント上昇している。特に宿泊業、飲食サービス業、娯楽業の増加が目立っている。,
,,○,民間職業紹介機関（職員）,求人数の動き,・求人を開始し１年が経過した段階でも採用に至らず、頑なに堅持していた採用条件を緩和し、さらに、競合に負けないように募集年収も上乗せした建設会社もあった。,
,,□,人材派遣会社（経営企画担当）,求職者数の動き,・求人需要の高まり、人手不足、他社との競争激化などにより、求職者確保に苦戦しているため、前年比80～90％の水準となっている。求人先からの引き合いは引き続き多いが、マッチングできる求職者が不足している状況である。,
,,□,新聞社［求人広告］（担当者）,周辺企業の様子,・メーカーを中心に設備投資や事業展開が積極的になっており、採用活動も活発ではあるが、賃上げが進んでいないため、消費活動が鈍っている。,
,,□,学校［短期大学］（進路指導担当）,周辺企業の様子,・９月に入っても一般企業からの求人数はあるが、追加募集ではなく、採用予定者数を充足できないことに起因するものであり、景気が良くなっているとの判断はできない。,
,,▲,人材派遣会社（支社長）,周辺企業の様子,・生産年齢人口の減少を背景に求人数は高水準を維持しているものの、自動車関連や半導体関連などの業種の求人数は減少している。,
,,×,－,－,－,
,,,,,,
　10．四国（地域別調査機関：四国経済連合会）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(四国)",,◎,－,－,－,
,,○,商店街（常務理事）,来客数の動き,・残暑が厳しかったが多くの人出があり、平日も含めてにぎわいがあった。月の後半は国内観光客が減り、人通りも落ち着きがみられた。人流の増加と比較して、物販店の売上は伸びておらず、相変わらず、消費者の財布のひもが固いと考える。,
,,○,商店街（代表者）,来客数の動き,・今月は２回の連休共に、インバウンドを含めた観光客がかなり増加している。また、それに伴い飲食を中心にかなり売上も増加している。物販についても、新型コロナウイルス感染症発生前の状況に戻ってきている。,
,,○,商店街（代表者）,来客数の動き,・来客数が前年比増加しており、ようやく新型コロナウイルス感染症発生前の来客数の状況に近づきつつある。一方で仕入価格の高騰が続いており、多少は販売単価の引上げをしたが、収益率は厳しい状況にある。これ以上仕入れ等の経費の上昇が続くようであれば、更に難しい状況になっていくが、これからの秋祭りのシーズンには、更なる来客数の増加を期待している。,
,,○,コンビニ（店長）,来客数の動き,・来客数が前年比105％となり、売上も増加している。ただし、以前にも増して節約志向である。,
,,○,乗用車販売店（役員）,販売量の動き,・メーカー増産による登録車の増加やガソリン価格の上昇に伴うハイブリッド自動車の受注が増加している。,
,,○,通信会社（社員）,販売量の動き,・キャンセルがあるものの、契約者数は月間目標を達成している。,
,,□,一般小売店［文具店］（経営者）,来客数の動き,・取引先からの受注量は３か月前と比べ、微量ながら増えているが、例年、夏から秋にかけていろいろな行事や催物があるため、その影響だと考える。,
,,□,一般小売店［書籍］（営業担当）,販売量の動き,・店頭売上と外商売上は共に勢いがなく、何とか前年比同程度になった。,
,,□,スーパー（店長）,単価の動き,・ここ３か月間の客単価に大きな変化はない。,
,,□,スーパー（企画担当）,単価の動き,・８月と９月は、一時、商品の値上げが鈍ったため、売上の前年比の伸びが鈍化した。,
,,□,コンビニ（総務）,来客数の動き,・新型コロナウイルス感染症の行動制限がない夏場の最盛期、活発な人流や旅行客の増加、地域の夏祭りの復活などで、新型コロナウイルス感染症発生前の状況に戻ってきた感がある。今月も気温が高く、また、台風もない状況が追い風となって前月と同様に来客数が前年を上回っている。,
,,□,家電量販店（副店長）,来客数の動き,・残暑が続きエアコンが好調に推移しているが情報家電の売上の伸びがない。,
,,□,乗用車販売業（営業担当）,販売量の動き,・新車の長納期化に伴い受注停止の車が多いため苦戦している。,
,,□,タクシー運転手,お客様の様子,・３か月前と比べて変化は余りない。９月は連休が２回あったこともあり、ネクタイ組サラリーマンの客の利用頻度が少なかった。週末は、私服や若い年代のタクシー乗車は少しあるが良くない。,
,,□,タクシー運転手,来客数の動き,・今月と前月共に、暑い時期にはめずらしく、四国遍路の仕事がそれなりに入ってきており、売上に支障はない。一方、街については、タクシー台数が少ないものの、それなりに客もいるため、余り変わらずに推移している。,
,,□,観光遊園地（主幹）,来客数の動き,・観光客数が増加した時期から横ばいであり、良い意味で安定している。,
,,□,競輪競馬（マネージャー）,販売量の動き,・物価高に加え、新型コロナウイルス感染症関係の行動制限の緩和により、他の遊興費に消費行動が向けられているため、公営競技の投票金額が回復しない。,
,,□,設計事務所（所長）,単価の動き,・建設単価については、このところ高止まりの状況にあると考える。,
,,▲,商店街（代表者）,それ以外,・これまでは中国の経済成長が全体の景気を大きく下支えしてきたが、その動きも大きく減速し、政治的にも東西冷戦に加えて新興諸国への対応が、極めて複雑になってきた。日本銀行の金融政策も明瞭でなく、円安の進行が止まらない。世界のあらゆる状況に危機が秘められている。,
,,▲,一般小売店［生花］（経営者）,単価の動き,・物価上昇の影響で、贈答品など、どうしても必要な商品の購入が中心になっている。加えて安価な商品を希望・購入する人が増加し、商品よりも価格を見て判断している様子がうかがえる。,
,,▲,スーパー（店長）,販売量の動き,・原材料の価格高騰に伴う商品価格上昇の影響により、販売数量が大きく落ち込んでいる。,
,,▲,スーパー（財務担当）,お客様の様子,・特売日やポイント販売促進強化日は好調であるが、平常時、他社への買い回りが進んでいる。,
,,▲,スーパー（統括担当）,来客数の動き,・スーパーの来客数が減少しているが、客は、価格競争のなか、ディスカウント店に行っていると考える。,
,,▲,コンビニ（店長）,単価の動き,・来客数は前年並みに推移しているが、商品価格の上昇に対し、客単価が減少傾向にある。明らかに客の購入点数が減少しており、購買力や購買意欲の低下がみられる。,
,,▲,コンビニ（商品担当）,単価の動き,・商品や原材料費、また、物流費の値上げの天井がみえない。また、コロナ禍は抜けて、インバウンド需要がある首都圏は良いが、地方には少なく地域間格差がある。,
,,▲,衣料品専門店（経営者）,来客数の動き,・当地域で複数の店舗を経営しているが、今月は全体的に来店客が少なく、電気や食品などいろいろなものの値上げが影響しているのではないかと考える。,
,,▲,衣料品専門店（経営者）,競争相手の様子,・ここ２～３か月は全体的に下降気味で、特に残暑が厳しく非常に厳しい状態である。また、単価上昇と同時に賃上げが行われるかどうかは、地方では見当が付きにくい。,
,,▲,家電量販店（店員）,単価の動き,・性能より価格重視な商品選びをする人が増え、客単価が下がってきている。,
,,▲,乗用車販売店（従業員）,販売量の動き,・新車受注の状況が、８～９月で前年比減少している。,
,,▲,その他専門店［酒］（経営者）,販売量の動き,・10月の酒税法改正により、ビールは値下げし、第３のビールが値上がりするため、９月は第３のビールがよく売れている。,
,,▲,その他小売［ショッピングセンター］（総務部担当部長）,販売量の動き,・９月は厳しい残暑が続くとともに、インフルエンザ・新型コロナウイルスの新規感染者数の増加もあり、客の消費が今一つ伸びなかった。,
,,▲,観光型旅館（経営者）,来客数の動き,・全国旅行支援による需要や夏休みのコロナ禍収束に伴うリベンジ消費が無くなり予約の状況は弱含んでいる。,
,,▲,都市型ホテル（経営者）,来客数の動き,・旅行客の動きは前年の全国旅行支援の反動があり、特に団体旅行に影響がみられる。また、新型コロナウイルス感染症やインフルエンザ流行の影響があり、宴会の利用も医療関係を中心に予約のキャンセルが発生している。,
,,▲,美容室（経営者）,単価の動き,・値段を気にする客が多い。,
,,×,一般小売店［酒］（経営者）,お客様の様子,・物価上昇の影響か、外食控えなのか客先への納品が減少している。来店客も買物の回数が減っている。,
,,×,美容室（経営者）,来客数の動き,・例年９月は売上が減少する。加えて、今年は新型コロナウイルス感染症やインフルエンザの影響が大きいと考える。,
"企業
動向
関連

(四国)",,◎,食料品製造業（商品統括）,受注価格や販売価格の動き,・販売量の減少はあるものの価格転嫁を進め、利益は前年比達成している。,
,,◎,繊維工業（経営者）,受注量や販売量の動き,・全国的に景気が良くなっているようで、特に北海道、関東、九州地域の小売店の受注が旺盛となっており、主にインバウンドが増加しているようにみられる。また、11月から一部商品が値上げになることもあり、実需以上に発注が増えていることも要因である。,
,,○,金融業（副支店長）,取引先の様子,・インバウンドを含めた観光客の増加等もあり、取引先の売上は回復傾向にある。,
,,□,農林水産業（職員）,受注価格や販売価格の動き,・青果物の生産出荷量は天候要因から全国的な作況不良により低調で、例年と比較すると卸売価格は全般的に高値で推移している。ただし、消費には力強さがなく、出荷量も少ないことから農家の収入は卸売単価の上昇に反して少なく、作況による個人の格差も例年より大きい。,
,,□,木材木製品製造業（営業部長）,受注量や販売量の動き,・受注量が回復しない。材料費のコストも高いまま推移している。,
