,,▲,百貨店（売場担当）,お客様の様子,・60代以下の顧客の他都市への流出に歯止めがきかない状況が継続している。,
,,▲,スーパー（総務担当）,来客数の動き,・客単価に変わりがないが、来客数が減少している。,
,,▲,スーパー（財務担当）,販売量の動き,・仕入価格の上昇がいまだ続いており、節約による１人当たり買上点数の前年割れと、来客数の前年割れが続いている。売上は、１品単価の上昇により前年を上回っている。,
,,▲,衣料品専門店（経営者）,単価の動き,・生地代や染代が上昇し、着物業界でも商品の値上げが続いているため、厳しい状況である。,
,,▲,乗用車販売店（店長）,お客様の様子,・長期連休前で、客の買い控えが進んでいる印象を受ける。販売可能な商品も少なく、商品を提案するものも少ない。,
,,▲,乗用車販売店（営業担当）,来客数の動き,・７月の単月だけでも、来客数の減少に歯止めが掛からない状況である。市場の冷え込みが影響しているのか、この先の動向が不安である。,
,,▲,その他専門店［時計］（経営者）,単価の動き,・都市部では富裕層を中心に高額品が売れているが、地方の零細店では高額品の消費は少なく、厳しい商況である。,
,,▲,一般レストラン（経営者）,単価の動き,・公務員にボーナスが支給され、少し景気が良くなると思ったが、景気は回復していない。,
,,▲,通信会社（広報担当）,お客様の様子,・度重なる値上げもあり、自社製品は値上げをしていなくとも、その影響は受けている。,
,,▲,競艇場（企画営業担当）,販売量の動き,・一般レースの１日平均の売上が３か月前と比べて若干減少している。,
,,▲,美容室（経営者）,来客数の動き,・暑いためか新型コロナウイルスの新規感染者数が増加しているためか分からないが、来客数が極端に減少している。,
,,▲,設計事務所（経営者）,お客様の様子,・客に資金面での余裕がなくなっており、なかなか契約につながらない。,
,,▲,住宅販売会社（営業所長）,来客数の動き,・６月と比較して来客数が減少傾向、引き合い件数も鈍化しており、今後も浮上する材料が少ない。,
,,×,コンビニ（エリア担当）,販売量の動き,・客の給料が増加せず、客が単価の低い商品しか購入しないため、来客数は若干増加しているが、売上は減少している。,
,,×,自動車備品販売店（経営者）,販売量の動き,・原価高騰で何度も値上げしたため、消費者の買い渋りが多い。,
,,×,観光型ホテル（営業担当）,来客数の動き,・来客数が激減している。全国旅行支援が終了しているのが理由の１つであると考えられる。,
,,×,テーマパーク（管理担当）,お客様の様子,・依然として来客数が新型コロナウイルス感染症発生前の水準に戻っておらず、景気は悪くなっている。,
"企業
動向
関連

(中国)",,◎,輸送用機械器具製造業（経営者）,受注量や販売量の動き,・生産が順調で、忙しい状況が続いている。,
,,◎,通信業（営業企画担当）,受注量や販売量の動き,・データセンターの見学会の回数が以前と比べて大幅に増加している。見積りの頻度も増え、客のニーズが高まっている。また、ＩＣＴ関連のソリューションの引き合いも増加している。,
,,○,繊維工業（財務担当）,受注価格や販売価格の動き,・原材料価格や燃料費の高騰が続いているが、消費行動は引き続き活発である。,
,,○,鉄鋼業（総務担当）,受注量や販売量の動き,・受注の回復力は弱いが、徐々に回復している。,
,,○,建設業（総務担当）,受注量や販売量の動き,・予定する物件数は多いが、発注のタイミングと技術者の稼働次第で状況が変わるリスクはある。物価上昇などについて、ある程度価格転嫁もできている。,
,,○,輸送業,受注価格や販売価格の動き,・受注が増加するなど、景気はやや良くなっている。,
,,○,金融業（外交担当）,取引先の様子,・飲食、小売、サービス業の単月売上は約1.2～1.3倍程度増加している。製造業も地元自動車メーカーの関連企業等が安定した売上を確保している。,
,,○,金融業（経済産業調査担当）,それ以外,・賃上げが反映され始めたこともあり、消費者マインドはやや改善しているようである。サービス消費は引き続き好調である。,
,,○,不動産業（総務担当）,それ以外,・前月と比べ、来客数は約５％、成約件数は約10％増加しており、前年と比べても来客数や成約件数は約５％増加している。,
,,○,広告代理店（営業担当）,受注量や販売量の動き,・新型コロナウイルス感染症の進行が続くなかでも、夏の動きで受注は増加している。,
,,□,農林水産業（従業員）,受注価格や販売価格の動き,・相変わらず、価格の高い商品の動きが悪い。,
,,□,食料品製造業（経営者）,受注量や販売量の動き,・異常な暑さと集中豪雨が発生したことで、物流に影響が出ている。販売数量は減少しているが、価格の上昇で売上は維持している。,
,,□,木材木製品製造業（経理担当）,受注量や販売量の動き,・長引くロシアによるウクライナ侵攻の影響に加え、円安、原油高、海外の金利高が続いていることで、景気は数か月前から低迷状態が続いている。,
,,□,化学工業（総務担当）,受注価格や販売価格の動き,・一時は仕入れ、販売共に値上げの傾向があったが、一部では値下げの事案が発生しており、価格対応の変化で先行きが不透明である。,
,,□,窯業・土石製品製造業（総務経理担当）,受注量や販売量の動き,・鉄鋼向け生産に変化はない。低水準の生産が継続している。,
,,□,鉄鋼業（総務担当）,受注量や販売量の動き,・春先から大きな変化もなく、景気は横ばい状態である。,
,,□,非鉄金属製造業（業務担当）,受注量や販売量の動き,・電子材料関係の素材受注は伸びていない。,
,,□,輸送業（業務推進担当）,取引先の様子,・景気に関する大きなプラス要素がなく、取引先にも目立った動きがないため、状況は余り変わっていないと判断する。,
,,□,輸送業（営業担当）,受注価格や販売価格の動き,・販売価格は上昇しているが、仕入価格も上昇しているため、利益が出にくくなっている。,
,,□,会計事務所（経営者）,受注量や販売量の動き,・新型コロナウイルス感染症の影響がほぼなくなっているため、新規案件やマーケティング関連分野の業務受注が増加している。,
,,▲,金属製品製造業（総務担当）,競争相手の様子,・業界団体の会合に参加したが、仕事量がある同業者は数社で、仕事量が減少している同業者が多くなっている。,
,,▲,電気機械器具製造業（総務担当）,受注量や販売量の動き,・コロナ禍によるインフレや長納期化で、特に電子部品製造装置に先行発注の動きがあり、受注は堅調に推移していた。しかし、今年に入り、電子部品製造装置の受注は減少傾向で、半導体関連も在庫調整がみられ、受注は全体的に下向きとなっている。,
,,×,－,－,－,
"雇用
関連

(中国)",,◎,－,－,－,
,,○,求人情報誌製作会社（広告担当）,それ以外,・景気の回復傾向に伴い、人材確保が多くの企業で課題となっている。新卒・中途採用共に難しくなっていること、また、若年層の確保がひいては企業の雇用安定につながり、中長期的に企業を存続させるために必要不可欠であることなどの理由から、企業の多くが採用に意欲を見せているが、人が集まらない状況である。こうしたことから、採用ブランディング、企業認知のための広報、初任給のアップなど、採用予算を増やす企業が多くなっている。,
,,○,民間職業紹介機関（人材紹介・派遣担当）,求職者数の動き,・ボーナス時期で、転職活動が活発化しているため、職業紹介事業における問合せ数が前月比146％となっている。,
,,□,人材派遣会社（支社長）,採用者数の動き,・新規求人数、新規求職者数が共に高水準で推移しているものの、双方の条件のかい離が大きく、マッチングが進まない状況が続いている。足元では徐々に賃金の上昇が始まっているが、これまでのような企業業績の向上による賃金上昇ではなく、人手不足によるもののため、今後、企業業績にマイナスの影響を与えていく。,
,,□,人材派遣会社（副支店長）,採用者数の動き,・求人数は増加しているが、依頼内容にマッチする人材が少ない状況である。,
,,□,新聞社［求人広告］（担当者）,周辺企業の様子,・一部のＢｔｏＢ企業以外に地方企業の賃金は上昇しておらず、物価高騰によって消費は鈍化しており、景気が上向く兆しがない。,
,,□,民間職業紹介機関（職員）,採用者数の動き,・欠員補充のための新規採用よりも拡大のための採用が増加している。また、将来を見越しての若年層の採用など積極的な雇用が増加傾向にある。,
,,□,学校［短期大学］（進路指導担当）,求人数の動き,・例年と比べ、求人数に大きな違いがない。,
,,▲,職業安定所（事業所担当）,求人数の動き,・新規求人数は前年と比べ6.1％減少、有効求人数も前年と比べ0.5％減少している。産業別では、ほとんどの産業で新規求人数が前年比マイナスに転じている。,
,,×,－,－,－,
,,,,,,
　10．四国（地域別調査機関：四国経済連合会）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(四国)",,◎,乗用車販売店（役員）,販売量の動き,・メーカーの生産量の増加と新型車の発表により、客の購買意欲が活性化している。,
,,◎,その他専門店［酒］（経営者）,単価の動き,・お中元時期ということから、お中元商品が売れている。,
,,○,商店街（常務理事）,来客数の動き,・現在も新型コロナウイルス感染症にはある程度の感染リスクを感じる人は多いものの、増えてきた集客イベントや催しものには若い人を中心に人出があり、連日、商店街には多くの客でにぎわいがみられる。ただし、高額品や宿泊・観光、サービス、一部の飲食店は好調だが、その他の物販を含む多くの業種では新型コロナウイルス感染症発生前の売上金額には回復していない。,
,,○,一般小売店［書籍］（営業担当）,販売量の動き,・店頭売上の落ち込みを外商売上がカバーして前年同月比プラスになった。外商売上が非常に良い。,
,,○,スーパー（企画担当）,単価の動き,・来客数が増加したことに加え、商品単価の上昇が重なり、売上は伸びている。,
,,○,コンビニ（総務）,来客数の動き,・新型コロナウイルス感染症が５類感染症に移行し初めて制限のない夏休みということと、イベントの復活や梅雨明けも重なり、人出が活発で来客数が前年比で増加している。これまでの商品単価の上昇による売上増加の傾向が変わりつつある。,
,,○,衣料品専門店（経営者）,販売量の動き,・６月までの２～３か月は厳しかったが、７月の来客数は、バーゲンセールが始まったことと、天候にも恵まれたことから、久々に微増で推移した。,
,,○,その他小売［ショッピングセンター］（総務部担当部長）,販売量の動き,・周辺イベントの開催等により、人流は順調に新型コロナウイルス感染症発生前の状態へ戻りつつある状況である。,
,,○,タクシー運転手,お客様の様子,・５月に新型コロナウイルスの感染症法上の分類が５類感染症に移行してから平日以外の人の動きは良くなったと考える。特に金曜日・土曜日は、20％から30％人出が増加している。しかし、タクシーの稼働率が悪いため、客がタクシーを拾うのに時間が掛かっている。,
,,○,観光遊園地（主幹）,来客数の動き,・国際線の再開に伴い、アジア圏からの観光客が増加した。,
,,□,商店街（代表者）,お客様の様子,・新型コロナウイルス感染症の影響もなくなりつつあり、前年比で売上が増加しているが、円安や燃料価格の高騰等の影響で必要経費も上昇している。また、顧客の動向が新型コロナウイルス感染症発生前の状況から変わってしまい、以前のような遅い営業時間帯での来客数は回復傾向に向かっていない。,
,,□,商店街（代表者）,来客数の動き,・新型コロナウイルス感染症が５類感染症になって以来、マインド的にはかなり消費者も経営者も豊かになったように考えるが、ここに来てまた新型コロナウイルスの感染拡大と、客の購買力の回復には至っておらず、まだコロナ禍が長引いているように考える。,
,,□,一般小売店［酒］（経営者）,お客様の様子,・猛暑の影響により飲料関係商品の売上が大幅に伸びる傾向にあるなか、量販店に対して客が流れているため、個人商店はなかなか売上が伸びない。,
,,□,スーパー（財務担当）,お客様の様子,・価格が上昇したウナギの予約が極めて低調である。,
,,□,スーパー（統括担当）,来客数の動き,・来客数は前年比で減少傾向であるが、値上げの影響により買上単価は上昇している。,
,,□,コンビニ（店長）,販売量の動き,・物価上昇に伴う客単価の上昇や、競合店の閉店により来客数が増加しているが、物価上昇の影響により前年と比べ１人当たりの買上点数は減少している。,
,,□,家電量販店（店員）,販売量の動き,・ボーナス商戦が思ったほど盛り上がらず、エアコンを中心とする季節商材に支えられている状況である。,
,,□,家電量販店（副店長）,販売量の動き,・エアコンなどの買換え需要は順調に推移している反面、情報系の商品の販売が苦戦している。,
,,□,観光型旅館（経営者）,来客数の動き,・アフターコロナによる人流の安定と人手不足や仕入価格の高騰が相殺するため、横ばいが続くとみられる。,
,,□,設計事務所（所長）,単価の動き,・建築単価は依然として高くなっており、今後も更に上昇する気配がみえている。,
,,▲,一般小売店［文具店］（経営者）,販売量の動き,・取引先からの毎月の注文量、回数が少なくなっており、以前は１ケース・１箱単位の注文であったが、現在は最小単位のバラ注文になっている。,
,,▲,一般小売店［生花］（経営者）,お客様の様子,・新型コロナウイルス感染症の発生以前のように、たくさんの人出で街はにぎわっていたが、少し落ち着いてきた。週末は依然としてにぎわっているが、平日は人が少なくなっている。,
,,▲,スーパー（店長）,販売量の動き,・商品価格の上昇が消費者の節約志向の強まりに影響している。,
,,▲,スーパー（店長）,販売量の動き,・販売促進効果が弱まり、買上点数の減少がみられる。,
,,▲,コンビニ（店長）,来客数の動き,・４月と５月は良かったが、６月から人の動きに陰りがみえてきており、７月に入り人の動きや購買意欲が減退している。,
,,▲,コンビニ（商品担当）,単価の動き,・原価・輸送費・光熱費などの販管費の高騰が続いている。,
,,▲,衣料品専門店（経営者）,来客数の動き,・電気代やその他いろいろなものが値上がりした影響から、来客数が少し減少しており、かなり買い控えがあると考える。インバウンドが来ている地区や店は良いといわれているが、国内はさほど良くないと考える。,
,,▲,乗用車販売業（営業担当）,販売量の動き,・新車の長納期化により、販売できない車種が多いため苦戦している。,
,,▲,乗用車販売店（従業員）,販売量の動き,・前月モデルチェンジを行った車両は売れているが、総受注台数は前年並みである。,
,,▲,その他飲食［ファーストフード］（経営者）,来客数の動き,・全体的に売上が低調である。,
,,▲,都市型ホテル（経営者）,販売量の動き,・全国旅行支援が終了し、日本人観光客の団体入込来客数が減少し、単価も伸びない。,
,,▲,タクシー運転手,来客数の動き,・四国遍路の仕事がほぼなくなったことが影響し余り良くないが、街のタクシー台数が減っていることと、暑さの影響もあり需要はある。,
,,▲,競輪競馬（マネージャー）,販売量の動き,・物価上昇が続いており、遊興に対し金を使うことに、ブレーキが掛かっている。,
,,▲,美容室（経営者）,来客数の動き,・近隣で新型コロナウイルス感染症のり患者が増加しているため、なかなか人が動かなくなってきた。,
,,▲,美容室（経営者）,来客数の動き,・客との会話において、物価高と節約の話題が多くなった。,
,,×,－,－,－,
"企業
動向
関連

(四国)",,◎,繊維工業（経営者）,受注量や販売量の動き,・今月に入って洪水被害を受けた地域があるものの、全国的に気温が上昇しており、夏商材の動きが活発になっている。新型コロナウイルス感染症の収束やインバウンドの増加等とあいまって、全体的には新型コロナウイルス感染症発生前よりも受注が増えている。ただし、消費者の購買動向が変化しており、厳しいところもみられる。,
,,○,鉄鋼業（総務部長）,受注価格や販売価格の動き,・生産量と販売量は共に若干減少しているが、販売価格の上昇が売上を支えている。,
,,○,建設業（経営者）,受注量や販売量の動き,・ここ１か月以内に省庁の工事が３件受注できたが、民間工事の受注が少ない。,
,,○,輸送業（経営者）,受注価格や販売価格の動き,・受注価格が上がってきている様子から、人件費の見直しをしやすくなると考える。,
,,○,通信業（総務担当）,それ以外,・社外イベントやボランティア活動について、参加者数が引き続き増加傾向にあり、マスクの着用者も感覚としては減少傾向にあり、従来の生活様式に戻りつつあると考えられる。,
,,○,金融業（副支店長）,取引先の様子,・原材料価格の値上がり分に対する価格転嫁ができていることから、引き続き業績は回復傾向であると考える。,
,,□,農林水産業（職員）,受注価格や販売価格の動き,・青果物の卸売価格は、全体としては前年並みであるが、品目により格差がみられる。７月は例年荷動きがよい月ではないが、薬味等の品目を除き低調な荷動きが続いている。,
,,□,一般機械器具製造業（経理担当）,受注量や販売量の動き,・環境に大きな変化はない。,
,,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・いろいろな意味で景気は良くないと考えている。それは、大型案件（太陽光・風力・バイオマス発電）の受注を狙っているが、費用面の上昇に対して、値上げによる価格転嫁ができないといった企業がたくさんあるため、発注を控えていることが要因である。,
,,□,税理士事務所,取引先の様子,・大きく利益や損失が出ているところはない。,
,,▲,木材木製品製造業（営業部長）,受注量や販売量の動き,・受注量が減少しており、今後も低調に推移する見込みである。また、資材高騰の影響を受け、各社の住宅販売価格がアップしており、契約件数の落ち込みが発生している。,
,,▲,通信業（企画・売上管理）,受注量や販売量の動き,・特に東京を本社に置くメーカーの広告費が伸びない。,
,,×,－,－,－,
"雇用
関連

(四国)",,◎,－,－,－,
,,○,人材派遣会社（役員）,周辺企業の様子,・新型コロナウイルス感染症の警戒感のなくなった久々の夏休みということもあり、野外の公共施設には家族連れが多く集まり、猛暑続きではあるものの前年比130％を超えるにぎわいが戻ってきている。ただし、繁忙時期に必要な職員の不足も発生している状況が課題である。,
,,○,求人情報誌（営業）,周辺企業の様子,・飲食・観光の業界及びその周辺業界では、来客数、売上共に軒並み増加しており、コロナ禍だった前年・前々年と比較して大幅に回復している。人員が不足しているという課題は残っているものの景気はやや良くなっている。,
,,○,職業安定所（求人開発）,周辺企業の様子,・乾物を扱う食品製造業で６月に１社、７月に１社が外食産業向けの売上増加で業況が良いという発信・発言があった。,
,,○,学校［大学］（就職担当）,求人数の動き,・特に非製造業で人手不足感が強まっているように考える。,
,,□,＊,＊,＊,
,,▲,新聞社［求人広告］（担当者）,それ以外,・新型コロナウイルスの感染拡大を経て、仮に新型コロナウイルス感染症発生前までの水準に売上が戻った場合でも、民間企業は１度削減した広告費の予算を元に戻さない傾向にある。,
,,×,－,－,－,
,,,,,,
　11．九州（地域別調査機関：公益財団法人九州経済調査協会）,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,
"家計
動向
関連

(九州)",,◎,スーパー（店長）,販売量の動き,・インバウンドの利用が多い店舗では、インバウンド需要が新型コロナウイルス感染症発生前に近い数値になっている。全体的に見ても、来客数が増加傾向であり、単価上昇につながっていることが好調の要因である。,
,,◎,理容室（経営者）,お客様の様子,・客との会話によれば、売上回復や繁忙による人手不足などの話を聞いているが、理美容業界ではまだまだ景気回復していない。,
,,○,商店街（代表者）,来客数の動き,・イベントを開催しているが、来街者数は増加傾向で、売上も増加している。,
,,○,商店街（代表者）,単価の動き,・来客数の伸びはないが、客単価が増加しており、景気はやや良くなっている。,
,,○,一般小売店［鮮魚］（店員）,お客様の様子,・全体的に漁獲量が少ないこともあるが、ウナギの売行きが好調である。しかし、海水温が高く魚が少ないことが問題となっており、ウナギを扱わない店はかなり経営が厳しい。,
,,○,百貨店（企画担当）,来客数の動き,・インバウンドが増加し、複数の売場を買い回っている様子が見受けられ、景気はやや良くなっている。,
,,○,百貨店（営業担当）,お客様の様子,・催事やクリアランスセール、夏休みの催事などで平日の来客数は通常どおりに戻っている。お中元のギフトセンターは新型コロナウイルス感染症の５類感染症移行により一服しており、サテライトショップやＷｅｂでの購入が戻っている。街では、クルーズ船寄港、空港バスや新幹線利用といった国内外からの人の動きが一段と増している。一方、祭りはにぎわったが、猛暑と新型コロナウイルス感染症の流行やインフルエンザ回避で土日祝の来客数が伸びていない。,
,,○,スーパー（企画担当）,来客数の動き,・長梅雨にもかかわらず、イベントの本格再開によって来客数が前年並みに回復している。客単価の上昇もあり、売上はやや良くなっている。,
,,○,スーパー（経理担当）,販売量の動き,・沿線などの都市部の景気回復が大きく、インバウンド需要も増えている。しかし、一部の地域の落ち込みは続いており、商品値上げの影響による単価上昇が来客数や買上点数の減少を補っている。,
,,○,コンビニ（経営者）,販売量の動き,・今夏の祭事が通常どおり開催されたことに象徴されるように、全てが新型コロナウイルス感染症の流行以前の状況に戻ってきている。来客数はそろそろ頭打ちとみられるものの、客単価は伸び続けている。商品値上がりの影響もあって買上点数の伸びは僅かであるが、景況感の明るさを予感させる。,
,,○,コンビニ（経営者）,来客数の動き,・当県では世界水泳選手権をはじめ多くのイベントが開催されており、国内外からの観光客が増加しているため、来客数も増えている。,
,,○,コンビニ（経営者）,来客数の動き,・インバウンドの増加や行楽、イベント関連の人流は活発である。大規模再開発や国際大会の需要で消費が拡大しており、おおむね景気は好調である。,
,,○,コンビニ（エリア担当）,来客数の動き,・商品値上げの影響により、買上点数は減少傾向が続いているものの、来客数が上向きである。,
,,○,乗用車販売店（総務担当）,販売量の動き,・新車の配給台数が順調に伸長している。新車の売上が増えることで他の売上や利益も増加するため、企業全体の景気が回復している。,
,,○,乗用車販売店（役員）,来客数の動き,・話題性の高い新型車の発表に伴い、来客数が増えている。また、メーカーの供給制限の緩和により、販売も増えている。,
,,○,乗用車販売店（役員）,それ以外,・メーカーからの供給は安定傾向で、販売量は増加している。しかし、新型車が発売されてもオーダー数に制限が掛かっているため、全体的に受注量が伸びていない。,
,,○,住関連専門店（従業員）,来客数の動き,・行政の施策やプレミアム付商品券の利用により、高単価の商材の購入や「ついで買い」などが生じている。また、店頭での催事も好調で、施策がうまく機能している実感がある。,
,,○,その他専門店［コーヒー豆］（経営者）,来客数の動き,・売上は前年比でほぼ横ばいであるが、新規の客が増加しており、徐々に上向いている。,
,,○,高級レストラン（経営者）,来客数の動き,・インバウンドや県外からの観光客が多くなっているが、市内の客は１次会のみで21時には帰宅するため、売上は余り伸びていない。,
,,○,観光型ホテル（総務）,単価の動き,・単価は上昇しているが、人手不足により量をさばくことが困難になっている。,
,,○,観光型ホテル（専務）,お客様の様子,・全国旅行支援が一旦終了したため個人客が減っているが、団体の予約が秋に向けて増えている。,
,,○,都市型ホテル（スタッフ）,お客様の様子,・客層が月単位で変わっており、国内外からの客の動きが日増しに増加している。,
,,○,タクシー運転手,来客数の動き,・夏休みに入り、国内外の観光客の増加に加えて世界的なスポーツ大会の開催などイベントがめじろ押しで、当地においては非常に活気付いている。,
,,○,通信会社（営業担当）,それ以外,・消費の節約志向が薄れている。,
,,○,観光名所（従業員）,来客数の動き,・悪天候が続き、来客数が大幅に減っている。,
,,○,観光名所（職員）,来客数の動き,・当市は「食の街づくり」を掲げているため、居酒屋等を中心とする飲食店の来客に注目している。週末だけでなく平日でも客の充足率が高くなっているほか、市内の宿泊施設はビジネスホテルを中心に常に７割近く埋まっている。,
,,○,住宅販売会社（従業員）,お客様の様子,・展示場やイベントの来場者の増加傾向が続いている。,
,,□,商店街（代表者）,来客数の動き,・２度目の火災前までは商店街に地域外の観光客が来街していたが、最近では各店の足並みがそろわず、来街者数が減少している。,
,,□,商店街（代表者）,来客数の動き,・梅雨明けの後に猛暑が続き、天候不順もあるため、客の出足が鈍い。,
,,□,商店街（代表者）,来客数の動き,・暑さが影響して、店頭への来客数が激減している。,
,,□,百貨店（経理担当）,販売量の動き,・婦人服や食料品、飲食の売上が前年より改善しており、３か月前から同じ流れで好調を保っている。子供関連では、少子化もありやや苦戦している。,
,,□,百貨店（業務担当）,お客様の様子,・前年との比較では、売上が若干増加しているものの、新型コロナウイルス感染症の発生以前と比較すると客の来店頻度は減少している。客の購入意欲は依然慎重であり、必需品以外の購入はしない状況が続いている。,
,,□,百貨店（経営企画担当）,お客様の様子,・全体としては前年と同じ水準の利益を確保しており、衣料品は堅調であるが、高額のブランド品の売上水準は前年に達していない。,
,,□,スーパー（店長）,販売量の動き,・販売量は増加せず、むしろ減少が続いている。消費者の生活防衛意識は高いままである。,
,,□,スーパー（総務担当）,販売量の動き,・買上点数や来客数が前年を下回っており、広範囲の値上げの影響で生活防衛意識が強く出ている。,
,,□,コンビニ（経営者）,販売量の動き,・商品価格の値上げが続いており、来客数は前年を大きく下回っている。客の収入は増加していないため、景気が良くなる兆しがない。,
,,□,コンビニ（店長）,販売量の動き,・新型コロナウイルス感染症が終息に向かいつつあるが、予想外に販売が伸びていない。,
,,□,コンビニ（エリア担当・店長）,販売量の動き,・買上点数が若干前年を上回っている。しかし、来客数の前年比は余り伸びておらず、来客数が少ない分、売上は前年並みである。,
,,□,衣料品専門店（店長）,来客数の動き,・３か月前と比べると景気はほとんど変わらず、良くも悪くもない。,
,,□,衣料品専門店（取締役）,お客様の様子,・７月はバーゲンセールの時期であるが、４月に様々な物が値上げされたため客の財布のひもは固く、最低限の物のみを購入する傾向が定着している。そのため、景気は落ち込んだままである。,
,,□,家電量販店（店長）,競争相手の様子,・売上は前年を超えてはいるが、同業他社や量販店でも伸長しているため、季節要因が大きいと考えられ、当店の景気が良くなったわけではない。,
,,□,家電量販店（従業員）,単価の動き,・気候を原因とする需要が増加している。しかし、行動制限は解除され来客数は戻ってきているものの、物価高騰により客単価の下落傾向が一定期間続いている。,
,,□,その他専門店［書籍］（副店長）,販売量の動き,・７月前半の天候不良により、来客数や販売量が減少している。,
,,□,その他小売の動向を把握できる者［ショッピングセンター］（統括者）,お客様の様子,・販売価格へのコストの転嫁によって客単価は上昇しており、売上は上昇傾向にある。一方、来場者の予算は、前年を下回る傾向にある。,
,,□,旅行代理店（職員）,販売量の動き,・３か月前は全国旅行支援を利用した旅行商材の購入が多かった。しかし、今月は全国旅行支援の販売終了が多いため、夏休みの予約は堅調ではあるものの、販売量に余り変わりがない。,
,,□,タクシー運転手,お客様の様子,・夏休みに入り人の流れは多いが、タクシー利用は伸びていない。,
,,□,ゴルフ場（従業員）,来客数の動き,・天候による変動はあるが、予約は堅調に推移している。物価高騰により徐々に厳しさを増しつつある。,
,,□,美容室（経営者）,販売量の動き,・３か月前と比較すると「夏枯れ」の傾向にあるが、コロナ禍でも普通の生活に戻っており、客の動きも活発になっている。しかし、暑さもあり、余り景気回復は見込まれておらず、横ばいである。,
,,□,美容室（店長）,来客数の動き,・特に外出の予定がないため、来店を控えており、その間隔も延びている。,
,,□,その他サービスの動向を把握できる者（所長）,販売量の動き,・季節要因もあり、７月は売上が伸びている。また、飲食の販売が増加している。,
,,□,住宅販売会社（従業員）,お客様の様子,・物価高ではあるものの賃金の上昇もあり、客の状況は余り変わっていないが、所得の格差が若干出ている。,
,,▲,商店街（代表者）,お客様の様子,・毎月の生活必需品の値上がりで消費マインドが落ち込んでおり、加えて、猛暑のため午前中に食料品を購入して帰宅する客が多い。そのため、午後から商店街の人通りが極端に少なく、売上も期待できない。,
,,▲,一般小売店［青果］（店長）,販売量の動き,・この猛暑で地元産の野菜が入荷せず、県外からの単価の高い商材が入っている。また、この暑さで来客数も減少し、厳しい状況が続いている。,
,,▲,一般小売店［精肉］（店員）,販売量の動き,・新型コロナウイルス感染症の５類感染症移行の直後から販売量が増えていたが、今は購入が減少している。,
,,▲,一般小売店［茶］（販売・事務）,お客様の様子,・仕入価格が高騰しているが、販売価格を値上げすると客は一段下の商品を購入するため、味が変わり苦情が出てくる。そのため、値上げができない。これが商品を値上げするたびに繰り返されている。新型コロナウイルス感染症発生から来客数は減り続け、売上も回復しない状況である。加えて、７月に入り、毎日猛暑が続き外出する人は少なく、売上は伸びていない。,
,,▲,百貨店（企画担当）,来客数の動き,・インバウンドの来客数は増加傾向であるが、地元客の減少が著しいため、景気はやや悪くなっている。,
,,▲,衣料品専門店（店員）,お客様の様子,・クリアランスセールが年々盛り上がらず、割引のない月と変わらない状況である。,
,,▲,住関連専門店（経営者）,来客数の動き,・都市部でのキャンペーンや店舗では、来客数が少なく、販売状況は余り良くない。,
,,▲,その他専門店［ドラッグストア］（企画担当）,販売量の動き,・商品の値上げにより商品単価は上がっているが、来客数や客単価は下落している。,
,,▲,その他小売の動向を把握できる者［ショッピングセンター］（支配人）,販売量の動き,・３か月前は、新型コロナウイルス感染症の分類が５類感染症へ移行が決定され、行動制限が解除されたゴールデンウィークであった。そのため、財布のひもが緩んでおり、また、人気映画のヒットが施設の売上の追い風になっていた。その頃と比較すると、異常気象や物価高騰の報道が悪影響となり、物販店舗の客は若干支出を控えているようだ。,
,,▲,都市型ホテル（スタッフ）,来客数の動き,・インバウンドは好調に推移しているが、国内客の勢いが弱まっている。,
,,▲,通信会社（企画担当）,販売量の動き,・光回線の販売件数が低迷している。,
,,▲,通信会社（役員）,お客様の様子,・建設業や観光・宿泊業は引き続き堅調に推移しているが、生活物資の高騰に比べ賃金は上がっておらず、当社の加入者や地域市民の消費意欲は減退している。,
,,▲,その他サービスの動向を把握できる者［介護サービス］（管理担当）,来客数の動き,・新型コロナウイルス感染症の５類感染症への移行に伴い、顧客のキャンセルは減少傾向であったが、第９波と考えられる感染拡大傾向により、キャンセルが徐々に増加している。,
,,▲,設計事務所（所長）,単価の動き,・建築関係では材料や製品単価の上昇が続いているが、収入の増加はない。一方、生活必需品の価格が上昇しているため、景気はやや悪い。特に、地方の中小企業や個人事業主は厳しい状況である。,
,,▲,設計事務所（代表）,来客数の動き,・イベントを開催しても来店客が少ない。,
,,▲,住宅販売会社（代表）,来客数の動き,・電気光熱費の上昇や商品価格の高騰の一方で給与が余り昇給しないため買い控えがあり、景気が悪くなる傾向にある。リフォームや新築の補助金は促進剤にはなっているが、弱い状況である。,
,,×,商店街（代表者）,販売量の動き,・６月末の急激な気温上昇をきっかけに、当店だけではなく、メーカーでも急に売上が落ちている。,
,,×,商店街（代表者）,来客数の動き,・天候に影響されて人通りが少ない。飲食店以外の小売店や衣料品店はとても厳しい状況である。,
